model,dependent_var,variable,coef,t_stat,p_value,n_obs,r2
model_moderate_es,CAR60,const,-0.06437298226889523,-1.6336134535801146,0.10234004110991622,4979,0.020212430827594385
model_moderate_es,CAR60,moderate_positive_ES_dummy,0.00918443067513041,1.1397142172771657,0.25440538205560215,4979,0.020212430827594385
model_moderate_es,CAR60,log_size,0.010375664686431819,3.588261225377778,0.0003328906687009589,4979,0.020212430827594385
model_moderate_es,CAR60,beta,-0.06433634723130258,-9.447550103077852,3.468536293445418e-21,4979,0.020212430827594385
model_event_type,CAR60,const,-0.06490305215652004,-1.6470264566373056,0.0995526079530599,4979,0.01997241538244754
model_event_type,CAR60,event_type_dummy,0.0008547948893864437,0.024622622952795055,0.980355974261788,4979,0.01997241538244754
model_event_type,CAR60,log_size,0.010494190560040736,3.6283555052167378,0.0002852323171014316,4979,0.01997241538244754
model_event_type,CAR60,beta,-0.0641766851652424,-9.43586643538121,3.877759738956245e-21,4979,0.01997241538244754
