ts_code,ann_date,end_date,revenue,operate_profit,total_profit,n_income,total_assets,total_hldr_eqy_exc_min_int,diluted_eps,diluted_roe,yoy_net_profit,bps,open_net_assets,open_bps,perf_summary,update_flag
603122.SH,20240711,20240630,480805400.0,,,,,,,,,,,,,0
000563.SZ,20240712,20240630,1408304100.0,915536500.0,914580800.0,686189500.0,25042578000.0,17417206600.0,0.1342,3.95,599320700.0,,,,,0
600048.SH,20240712,20240630,139268938600.0,13947558300.0,14097159300.0,7508084200.0,1390635862100.0,200335659000.0,0.63,3.74,12222473400.0,,,,,0
600161.SH,20240713,20240630,2841374400.0,1191553800.0,1190357700.0,726211800.0,15144442300.0,10315751300.0,0.37,7.34,566799600.0,,,,,0
603866.SH,20240713,20240630,3020888800.0,366256100.0,371940400.0,289754200.0,7057511500.0,5092120300.0,0.1811,5.64,291685400.0,,,,,0
601958.SH,20240713,20240630,6593254900.0,1988242400.0,1995759200.0,1501595600.0,19367790600.0,15567895000.0,0.465,9.32,1492764400.0,,,,,0
601888.SH,20240713,20240630,31264998400.0,4532839600.0,4534874000.0,3287981400.0,75935164800.0,53841026500.0,1.5893,5.98,3865590200.0,,,,,0
600674.SH,20240713,20240630,603472049.67,2351077681.18,2352880365.15,2302326588.69,63608530372.85,39820714064.08,0.4771,5.68,2097819545.46,,,,,0
002028.SZ,20240713,20240630,6166231351.38,1055273509.47,1051997800.08,887142401.72,19671425433.32,11035540784.59,1.15,8.17,700535793.78,,,,,0
000728.SZ,20240713,20240630,3084447300.0,1170154600.0,1167551900.0,1000169300.0,149899188800.0,35646559000.0,0.23,2.84,913917300.0,,,,,0
603355.SH,20240713,20240630,4749770900.0,683452000.0,682735200.0,602698900.0,13086099900.0,4973921200.0,1.05,12.87,594651700.0,,,,,0
300681.SZ,20240715,20240630,1023434400.0,32594000.0,31428700.0,34715400.0,4332601000.0,1873947500.0,0.14,1.88,-29300800.0,,,,,0
688252.SH,20240715,20240630,842811500.0,107229100.0,107807000.0,101719000.0,2353260300.0,1987794700.0,0.25,5.15,46629100.0,,,,,0
600909.SH,20240715,20240630,1962167800.0,775417800.0,775214800.0,714193300.0,84402881300.0,21520556900.0,0.15,3.33,657348000.0,,,,,0
002911.SZ,20240716,20240630,14124367671.37,540837953.33,538909681.87,288709785.16,19332044928.59,7863574458.02,0.27,3.7,273810983.21,,,,,0
603100.SH,20240716,20240630,3740000000.0,398000000.0,396000000.0,360000000.0,8270000000.0,4035631500.0,0.92,8.81,352947000.0,,,,,0
688778.SH,20240716,20240630,6300137300.0,246442100.0,246386500.0,239090200.0,13994492700.0,8500663000.0,0.57,2.77,254665500.0,,,,,0
301339.SZ,20240715,20240630,328285800.0,112742700.0,123192700.0,106273900.0,5550450100.0,2599324500.0,0.2611,4.01,98389800.0,,,,,0
600549.SH,20240716,20240630,17161676200.0,1888335000.0,1882838400.0,1015163200.0,40671188400.0,11653370200.0,0.7176,8.74,791310500.0,,,,,0
000928.SZ,20240717,20240630,9073426500.0,560290000.0,560358400.0,417235000.0,26622064600.0,7956722100.0,0.2908,5.13,342814900.0,,,,,0
002380.SZ,20240718,20240630,805114400.0,122229100.0,121942900.0,110333400.0,3416742300.0,2086012700.0,0.4597,5.6,43514900.0,,,,,0
601528.SH,20240718,20240630,2174000000.0,745000000.0,820000000.0,843000000.0,210395000000.0,17398000000.0,0.43,9.84,730000000.0,,,,,0
002315.SZ,20240719,20240630,793734700.0,248733600.0,247066200.0,233561200.0,3752221400.0,2400446700.0,0.74,9.58,189723700.0,,,,,0
605167.SH,20240719,20240630,1798467400.0,158926800.0,158870500.0,128811700.0,2972350000.0,1713397900.0,0.29,7.63,87359100.0,,,,,0
002186.SZ,20240719,20240630,686959000.0,32592100.0,31845100.0,29339600.0,1513401500.0,834049100.0,0.0956,3.58,27916700.0,,,,,0
002540.SZ,20240719,20240630,3575928813.49,266338319.11,262682117.43,244872771.08,7512029196.35,5516648546.48,0.1959,4.29,229151945.0,,,,,0
605555.SH,20240719,20240630,1862343159.16,227005609.32,227087792.86,206433321.09,4901062275.68,2799444639.42,0.55,7.28,171494208.6,,,,,0
603323.SH,20240719,20240630,2264000000.0,1289000000.0,1286000000.0,1121000000.0,216852000000.0,16220000000.0,0.63,6.97,968000000.0,,,,,0
601952.SH,20240720,20240630,5056546900.0,328945900.0,329361900.0,294757100.0,14462996500.0,6511029700.0,0.21,4.39,281342500.0,,,,,0
600917.SH,20240720,20240630,4971044100.0,193953100.0,201670600.0,148221800.0,10970122300.0,5391545000.0,0.09,2.75,166823400.0,,,,,0
002270.SZ,20240720,20240630,1122337300.0,359961700.0,383830800.0,315583800.0,4321174700.0,3166315500.0,0.3521,8.8,286854300.0,,,,,0
600128.SH,20240720,20240630,3539088128.17,54782821.93,40752158.16,18833765.49,5949048105.72,2105514017.42,0.0763,0.89,13721909.61,,,,,0
301233.SZ,20240722,20240630,190529100.0,49805000.0,49271900.0,41847000.0,982444100.0,879060400.0,0.813,4.66,29068500.0,,,,,0
603518.SH,20240722,20240630,2077000000.0,192000000.0,192000000.0,147000000.0,5368000000.0,3454000000.0,0.43,4.24,143000000.0,,,,,0
600101.SH,20240723,20240630,1324518500.0,102185100.0,101056300.0,84725100.0,4067215300.0,2862127400.0,0.1546,2.96,101624300.0,,,,,0
600131.SH,20240723,20240630,2681814700.0,226689700.0,224410700.0,232391800.0,13039261200.0,6314907100.0,0.19,3.6,249745600.0,,,,,0
601689.SH,20240723,20240630,12226709835.02,1670757557.2,1681401790.17,1451618624.71,33869943807.79,18059486472.22,0.87,8.34,1094024695.52,,,,,0
601665.SH,20240723,20240630,6412222000.0,2407542000.0,2405008000.0,2347397000.0,647543776000.0,43980222000.0,0.46,12.66,2006728000.0,,,,,0
000719.SZ,20240724,20240630,4529493700.0,526634600.0,527801700.0,353581200.0,18057605800.0,10847253100.0,0.35,3.25,471671300.0,,,,,0
000550.SZ,20240724,20240630,17920065801.0,558002131.0,553915575.0,895480117.0,29874677888.0,10655967834.0,1.04,8.29,729387557.0,,,,,0
601231.SH,20240725,20240630,27385610393.61,829891906.39,841432479.91,784403787.3,37953369043.09,16992284838.63,0.36,9.16,767267825.33,,,,,0
002101.SZ,20240725,20240630,3643418311.14,175056992.46,175805945.28,173098733.02,12803281498.4,7550992770.96,0.26,2.26,170501412.76,,,,,0
600436.SH,20240725,20240630,5650415700.0,2055999100.0,2054347400.0,1719752100.0,17027655500.0,13667089700.0,2.85,12.09,1540837100.0,,,,,0
000156.SZ,20240725,20240630,4345141800.0,274290800.0,284417400.0,242745000.0,28383947100.0,15054417800.0,0.131,1.63,361210700.0,,,,,0
002749.SZ,20240725,20240630,1042425500.0,269818300.0,270427200.0,217372900.0,2656598500.0,2043559300.0,0.48,12.38,168692700.0,,,,,0
002032.SZ,20240725,20240630,10964777968.45,1169947290.56,1171229382.78,940593117.65,11107102449.31,5106521012.48,1.181,15.45,880618279.78,,,,,0
002158.SZ,20240725,20240630,1834933350.11,539358465.9,538885510.34,453354374.3,6296632595.52,3817838894.27,0.8478,11.68,365550416.14,,,,,0
601878.SH,20240726,20240630,8009735632.68,959553546.04,958176545.16,779766093.02,134983127277.32,27393980019.42,0.2,2.84,911427235.74,,,,,0
002801.SZ,20240726,20240630,682255700.0,177600700.0,177889900.0,154878400.0,1916870800.0,1575799000.0,0.67,9.94,161401500.0,,,,,0
601568.SH,20240726,20240630,4966073600.0,169896500.0,167766500.0,135703200.0,14585827700.0,11541784900.0,0.03,1.14,257210000.0,,,,,0
600926.SH,20240726,20240630,19340000000.0,11378000000.0,11373000000.0,9996000000.0,1984792000000.0,128921000000.0,1.64,9.74,8326000000.0,,,,,0
601788.SH,20240726,20240630,4200140000.0,1583650000.0,1572290000.0,1390530000.0,236979400000.0,66970350000.0,0.26,2.06,2391950000.0,,,,,0
002338.SZ,20240726,20240630,364412107.55,62376012.98,62410020.96,34183618.65,2160077107.97,1301697817.49,0.14,2.74,52977889.62,,,,,0
600989.SH,20240727,20240630,16895021900.0,4164618200.0,3898510400.0,3304123000.0,81852881400.0,40044889800.0,0.45,8.19,2256743700.0,,,,,0
002302.SZ,20240727,20240630,9896936679.27,50450693.02,59009385.68,5628821.37,36376256293.72,9768759816.49,-0.0143,-0.19,164958293.06,,,,,0
001979.SZ,20240727,20240630,51272627200.0,2928292400.0,2958644300.0,1417272200.0,912693150400.0,113549796600.0,0.11,0.99,2152800300.0,,,,,0
600958.SH,20240727,20240630,8571000000.0,2150000000.0,2271000000.0,2111000000.0,367029000000.0,80410000000.0,0.24,2.66,1901000000.0,,,,,0
002410.SZ,20240727,20240630,2958452221.27,247230450.58,246625601.48,191817572.49,9832433948.57,5888316961.25,0.1166,3.23,248161935.39,,,,,0
600660.SH,20240730,20240630,18340000000.0,4134000000.0,4125000000.0,3499000000.0,60104000000.0,31628000000.0,1.34,10.9,2836000000.0,,,,,0
600699.SH,20240730,20240630,27079986295.28,1138701323.03,1139557805.78,637865816.21,56986183542.41,13442430250.4,0.45,4.61,475508341.55,,,,,0
002108.SZ,20240730,20240630,1234531569.83,91931531.12,91424623.41,88235104.26,7286858265.63,5066851654.63,0.0528,1.72,165729937.95,,,,,0
002287.SZ,20240731,20240630,1009833674.27,367188586.7,365821616.03,326055048.13,6748600595.37,3792936009.51,0.615,8.49,312267146.68,,,,,0
002233.SZ,20240731,20240630,1976169887.68,315184507.63,302267389.66,226215063.52,13036666797.77,11630425724.98,0.19,1.9,485748095.91,,,,,0
002140.SZ,20240731,20240630,4377131366.47,244269852.05,243175175.11,209563522.56,16048840274.6,4142152346.37,0.297,5.09,203101375.98,,,,,0
000537.SZ,20240731,20240630,1804657541.64,635553977.95,635832761.84,464787876.57,80240818270.56,19051253715.27,0.24,2.6,554753706.97,,,,,0
002116.SZ,20240803,20240630,2726549539.43,154896277.48,153667896.54,140341529.09,6054085025.48,2329975154.89,0.3,5.91,127402889.56,,,,,0
601138.SH,20240805,20240630,266091235000.0,9604017000.0,9659140000.0,8739098000.0,293248961000.0,138684124000.0,0.44,6.02,7161029000.0,,,,,0
002378.SZ,20240806,20240630,1813833245.24,133973988.75,132123109.37,111836227.59,4950978859.46,2074915376.76,0.09,5.35,86442119.99,,,,,0
001379.SZ,20240806,20240630,857256500.0,35653300.0,50113600.0,39956800.0,2132344600.0,1434385000.0,0.1998,5.94,45373800.0,,,,,0
300979.SZ,20240805,20240630,11471959600.0,2452328900.0,2446728800.0,1878347800.0,21143356400.0,15374138400.0,1.61,11.96,1455668500.0,,,,,0
600000.SH,20240808,20240630,88248000000.0,30228000000.0,30170000000.0,26988000000.0,9253778000000.0,745520000000.0,0.89,4.17,23138000000.0,,,,,0
600363.SH,20240809,20240630,1546787500.0,264496400.0,264097700.0,225988000.0,7882782300.0,4155856600.0,0.5,5.53,214854700.0,,,,,0
600502.SH,20240809,20240630,33461265000.0,1081500500.0,1105870900.0,612947800.0,176081559700.0,14079893800.0,0.36,4.8,655713200.0,,,,,0
300857.SZ,20240808,20240630,3578049800.0,409025300.0,408471400.0,357780200.0,5932884100.0,2822831300.0,1.47,13.46,113014400.0,,,,,0
688235.SH,20240808,20240630,11996406000.0,-2698571000.0,-2699037000.0,-2877389000.0,41058460000.0,24278329000.0,-2.12,-11.65,-5218922000.0,,,,,0
000670.SZ,20240809,20240630,1844491804.62,11242054.13,11240087.71,-22402397.12,1769797567.07,28818504.14,-0.0274,-67.9,-28555145.19,,,,,0
002797.SZ,20240810,20240630,1524138700.0,472534700.0,471176400.0,399926700.0,44472713100.0,15394224500.0,0.1,2.64,315998500.0,,,,,0
002422.SZ,20240813,20240630,11827102257.0,2911941850.0,2865067385.0,1800111225.0,38041230739.0,22306532249.0,1.15,8.32,1403732388.0,,,,,0
688591.SH,20240813,20240630,365577000.0,25578300.0,25641300.0,26984000.0,2426683200.0,2303549500.0,0.11,1.16,28613200.0,,,,,0
301329.SZ,20240813,20240630,392508200.0,44063700.0,44355100.0,37178400.0,1784184500.0,1555094900.0,0.22,2.38,38098100.0,,,,,0
601916.SH,20240815,20240630,35279000000.0,9768000000.0,9741000000.0,7999000000.0,3246610000000.0,190798000000.0,0.29,9.65,7743000000.0,,,,,0
603019.SH,20240815,20240630,5712059095.8,740609266.63,740512189.18,557999866.04,32124739133.78,18989934430.42,0.38,2.95,544747215.16,,,,,0
603043.SH,20240816,20240630,1911886300.0,90455500.0,90114800.0,55739600.0,6282794200.0,3439871800.0,0.098,1.51,80049100.0,,,,,0
000028.SZ,20240817,20240630,37785980600.0,948860100.0,957968900.0,743487200.0,51405241400.0,17779820900.0,1.34,4.19,830251100.0,,,,,0
000812.SZ,20240820,20240630,695847200.0,73867000.0,73900800.0,63163100.0,4905852400.0,1852703700.0,0.0822,3.47,45899600.0,,,,,0
600188.SH,20240821,20240630,72311580000.0,13469610000.0,13888867000.0,7568315000.0,359462870000.0,75841653000.0,1.02,10.04,11072063000.0,,,,,0
600007.SH,20240823,20240630,1965290000.0,900330000.0,917100000.0,687540000.0,12167360000.0,9078230000.0,0.68,7.16,653650000.0,,,,,0
