ts_code,ann_date,end_date,revenue,operate_profit,total_profit,n_income,total_assets,total_hldr_eqy_exc_min_int,diluted_eps,diluted_roe,yoy_net_profit,bps,open_net_assets,open_bps,perf_summary,update_flag
002061.SZ,20200731,20200630,13368548493.82,408573475.7,407606048.22,270893461.5,33984733683.7,7982579681.24,0.2,3.44,233983247.38,,,,,0
002338.SZ,20200729,20200630,181368191.14,24214931.16,24164205.37,20723201.35,1051274040.73,857418112.71,0.09,2.42,20299426.12,,,,,0
000028.SZ,20200818,20200630,27169940200.0,1014108200.0,1016319300.0,643451600.0,37669850200.0,13199983100.0,1.5,4.91,649154400.0,,,,,0
601375.SH,20200801,20200630,1246242600.0,63621000.0,57296200.0,30008300.0,47663588700.0,9705535200.0,0.01,0.31,239926900.0,,,,,0
601066.SH,20200724,20200630,9899610000.0,5897000000.0,5868750000.0,4578460000.0,311522060000.0,59086020000.0,0.58,9.06,2329510000.0,,,,,0
601958.SH,20200731,20200630,4060059800.0,222563200.0,222858900.0,126517100.0,15429644100.0,13272922700.0,0.039,0.96,272422900.0,,,,,0
000048.SZ,20200824,20200630,834061185.07,193741186.95,190554215.25,138093760.86,7399585720.16,2021013748.5,0.3431,6.65,149692595.48,,,,,0
000058.SZ,20200711,20200630,776893050.45,129858510.48,131904183.97,57290505.98,5929469481.37,1955942226.55,0.0464,2.97,83287552.02,,,,,0
000686.SZ,20200715,20200630,3690170000.0,933560000.0,928330000.0,666270000.0,68440690000.0,16002160000.0,0.28,4.2,589740000.0,,,,,0
300922.SZ,20200806,20200630,94871283.25,,,27873779.52,431168072.72,392252351.24,0.33,7.37,23399073.6,,,,,0
002303.SZ,20200727,20200630,1347059959.06,123926408.71,120777679.52,98675502.99,7055866131.23,4749925223.97,0.0644,1.96,165133326.58,,,,,0
000411.SZ,20200805,20200630,11865801499.47,236306801.96,243092197.55,80080367.74,11347980059.14,1586643904.19,0.32,5.16,97336813.74,,,,,0
603890.SH,20200708,20200630,1377230619.15,156799471.04,162836079.25,136899734.48,3576137590.78,1658466046.34,0.36,8.62,25980345.37,,,,,0
002056.SZ,20200722,20200630,3173119946.07,394752241.29,392207120.05,343741663.59,9365058224.49,5374909659.95,0.21,6.38,321320436.13,,,,,0
000498.SZ,20200715,20200630,11214802200.0,690752300.0,690385700.0,400255600.0,32667218600.0,5690792700.0,0.3573,7.07,181336600.0,,,,,0
002080.SZ,20200708,20200630,7588409017.54,1035988858.5,1066041748.7,884308996.45,31588512923.2,12005321634.63,0.527,7.29,655372626.45,,,,,0
600557.SH,20200804,20200630,1547158620.94,227824475.87,176493234.37,144389518.7,6059164890.31,4033182075.05,0.24,3.6,242491076.17,,,,,0
600030.SH,20200730,20200630,26743000000.0,11877000000.0,11874000000.0,8926000000.0,975081000000.0,176044000000.0,0.7,5.07,6446000000.0,,,,,0
000563.SZ,20200707,20200630,929396200.0,552690800.0,547198100.0,408058300.0,16251518400.0,11517416000.0,0.1029,3.61,347874800.0,,,,,0
002960.SZ,20200730,20200630,843597397.0,156598563.8,168624050.42,144978580.03,3757918407.26,2901264450.55,0.604,5.1,133921217.7,,,,,0
600549.SH,20200716,20200630,7924437600.0,510351400.0,472810900.0,232716100.0,23411191700.0,7497441800.0,0.1655,3.11,77374300.0,,,,,0
600572.SH,20200721,20200630,3200870200.0,651217100.0,637303800.0,484526700.0,10059954600.0,5044751700.0,0.189,9.93,389773200.0,,,,,0
600502.SH,20200730,20200630,23615222900.0,825786900.0,826531200.0,468722100.0,94566976100.0,8830513100.0,0.27,5.4,389266700.0,,,,,0
002119.SZ,20200725,20200630,655534766.32,53707482.23,61929124.05,51850002.2,1872713569.79,935120173.13,0.14,5.64,48181436.51,,,,,0
002191.SZ,20200730,20200630,1917455100.0,508245400.0,508784500.0,414889800.0,8528249400.0,7050755900.0,0.28,6.0,464828300.0,,,,,0
002062.SZ,20200731,20200630,4320107320.52,183891423.04,183618429.3,158863082.79,15025268724.89,3317352842.45,0.14,4.82,153633413.1,,,,,0
002051.SZ,20200731,20200630,3525926319.65,106377637.77,103366350.89,82000136.0,21165729368.51,10783197057.53,0.07,0.76,499575929.52,,,,,0
833509.BJ,20200820,20200630,38198735.95,,,10721128.0,147149565.83,120766407.15,0.13,8.09,11745565.61,,,,,0
601788.SH,20200808,20200630,6315060000.0,2998830000.0,2986110000.0,2151890000.0,205038130000.0,49353100000.0,0.47,4.44,1609060000.0,,,,,0
600436.SH,20200715,20200630,3246051600.0,1033281100.0,1039216800.0,860904600.0,9027302200.0,6983101000.0,1.43,12.2,746546600.0,,,,,0
601888.SH,20200717,20200630,19309479267.05,1180594072.82,1161203310.47,930518509.8,34209066186.74,17862065234.56,0.4766,4.65,3291349559.72,,,,,0
600706.SH,20200813,20200630,344588700.0,-132690100.0,-132573400.0,-111286700.0,3020503000.0,941844000.0,-0.52,-11.12,65029700.0,,,,,0
600831.SH,20200815,20200630,1353126040.2,23525318.52,22182834.66,24848633.42,8529943268.34,3689564898.67,0.035,0.68,81206154.52,,,,,0
601952.SH,20200710,20200630,4066176498.35,355067060.05,355885768.71,323388249.57,8374398812.13,5957597642.98,0.23,5.37,234500679.16,,,,,0
601901.SH,20200819,20200630,3392946000.0,932670000.0,886716700.0,641612800.0,128087649000.0,39056651000.0,0.08,1.66,763412400.0,,,,,0
000719.SZ,20200708,20200630,3927758500.0,397959000.0,412095600.0,407754500.0,12849003100.0,8396151600.0,0.4,4.88,365054000.0,,,,,0
000728.SZ,20200709,20200630,2115128500.0,783723700.0,779409400.0,617686500.0,88100851500.0,25046713800.0,0.18,2.47,432642200.0,,,,,0
000738.SZ,20200811,20200630,1619366153.14,276475856.96,276061137.98,233794531.92,8435803140.67,5826088405.92,0.2041,4.07,179079365.73,,,,,0
601555.SH,20200725,20200630,3589268700.0,1331041300.0,1319181400.0,1030536000.0,100015171400.0,27151498400.0,0.29,4.25,750418800.0,,,,,0
000777.SZ,20200808,20200630,481716100.0,21912100.0,22883500.0,23440700.0,2506619500.0,1487338900.0,0.0611,1.58,43789200.0,,,,,0
600057.SH,20200721,20200630,163180209300.0,1163442200.0,1191782100.0,646359500.0,79201165300.0,13553831600.0,0.27,5.37,564475600.0,,,,,0
002023.SZ,20200731,20200630,410157428.24,-49645298.99,-53988053.39,-40167104.53,7215920767.53,3501335961.39,-0.0531,-1.14,46346508.49,,,,,0
002024.SZ,20200731,20200630,118242705000.0,-606341000.0,-542810000.0,-160678000.0,230534025000.0,87482314000.0,-0.0175,-0.18,2139465000.0,,,,,0
600048.SH,20200721,20200630,73704762900.0,17377929300.0,17444923900.0,10120632800.0,1094978589300.0,163134376200.0,0.85,6.22,9955212700.0,,,,,0
600101.SH,20200710,20200630,764609700.0,51893900.0,50714500.0,44127000.0,3333708100.0,2376598300.0,0.1047,1.85,50267300.0,,,,,0
002108.SZ,20200721,20200630,1114221329.94,131408226.54,131802936.61,103572015.19,4757459780.37,3299014980.08,0.073,3.12,96839463.49,,,,,0
002054.SZ,20200725,20200630,600317326.03,57825851.44,56731765.23,49178777.37,3136367746.15,1881267887.56,0.1173,2.62,50893514.89,,,,,0
600131.SH,20200718,20200630,2697308900.0,190159900.0,189536800.0,167219000.0,10674116100.0,4350199800.0,0.147,5.06,191332000.0,,,,,0
600161.SH,20200805,20200630,1554808400.0,497977900.0,498968800.0,285295900.0,7267618400.0,4224193300.0,0.27,6.99,293646500.0,,,,,0
002033.SZ,20200729,20200630,94640598.06,-24475692.27,-24699478.67,-24119584.59,2707486674.38,2464732576.13,-0.0439,-0.95,98045489.95,,,,,0
000837.SZ,20200821,20200630,1816760000.0,93420000.0,94870000.0,53340000.0,9561730000.0,2031040000.0,0.0769,2.47,5770000.0,,,,,0
600183.SH,20200729,20200630,6878731500.0,1033095800.0,1030035800.0,826867000.0,16792536700.0,8940735300.0,0.36,9.22,628851200.0,,,,,0
600292.SH,20200715,20200630,1604600000.0,47370000.0,45230000.0,28350000.0,9439500000.0,5084460000.0,0.04,0.56,36680000.0,,,,,0
002008.SZ,20200731,20200630,5161898625.68,698131905.18,698514584.73,622775331.71,20182686080.02,9598317496.29,0.59,6.76,379491043.86,,,,,0
601003.SH,20200814,20200630,23003405200.0,875284800.0,870825700.0,772633900.0,26613463700.0,10959401200.0,0.3015,6.7,1265197300.0,,,,,0
600428.SH,20200713,20200630,3830415600.0,66493400.0,93247200.0,72097000.0,22478343400.0,9759836500.0,0.034,0.74,99431300.0,,,,,0
002028.SZ,20200710,20200630,2967645693.2,552954437.17,553979899.86,460996615.93,9198709996.08,5438780124.82,0.61,8.73,192247586.42,,,,,0
000906.SZ,20200725,20200630,45380933000.0,296803900.0,298212400.0,196987100.0,24557077000.0,3423671700.0,0.26,6.85,294896900.0,,,,,0
600566.SH,20200723,20200630,2951271800.0,791333000.0,802908300.0,684742500.0,8358209500.0,5786902600.0,0.84,11.2,963646400.0,,,,,0
600603.SH,20200724,20200630,1275000000.0,394000000.0,384000000.0,276000000.0,17219000000.0,6193000000.0,0.23,5.09,201000000.0,,,,,0
002030.SZ,20200730,20200630,2128827773.0,859512878.07,860322106.97,761939306.16,4710664944.05,2583699688.38,0.8686,34.28,60513176.42,,,,,0
600965.SH,20200813,20200630,456711500.0,44892800.0,48621800.0,44758400.0,2537402800.0,1965601500.0,0.05,2.19,86718900.0,,,,,0
603259.SH,20200721,20200630,7231434000.0,1931270900.0,1921961500.0,1717155400.0,30922086700.0,18532474100.0,0.75,9.4,1056762300.0,,,,,0
600606.SH,20200722,20200630,209925437900.0,15599842600.0,15284109500.0,8017081900.0,1201906757500.0,77647454400.0,0.66,10.46,8987209200.0,,,,,0
002322.SZ,20200731,20200630,362667365.72,123612607.06,120644412.69,107041294.02,3609153786.97,2956785407.5,0.29,3.55,101657206.89,,,,,0
000933.SZ,20200806,20200630,8810051400.0,369255700.0,388102700.0,212762100.0,51221872700.0,7827378000.0,0.112,2.7,278755700.0,,,,,0
000950.SZ,20200803,20200630,17065129800.0,430264000.0,431264200.0,299711900.0,29572677600.0,8251460400.0,0.17,3.67,463298100.0,,,,,0
600644.SH,20200715,20200630,1064561500.0,86422700.0,109548100.0,97783800.0,3954720300.0,1584796200.0,0.1816,6.37,113205500.0,,,,,0
600667.SH,20200711,20200630,8382640861.98,423014082.75,420791041.67,316488253.27,20614659739.03,6841599088.11,0.15,4.53,286726703.21,,,,,0
600674.SH,20200709,20200630,306566317.49,1278239760.24,1276714618.79,1244354155.17,39344682314.03,26876514592.01,0.2827,4.52,1153647272.33,,,,,0
600420.SH,20200717,20200630,6211855587.54,489127205.79,511508814.31,326589943.5,17830616894.67,7812202311.9,0.318,4.21,372338948.49,,,,,0
002032.SZ,20200723,20200630,8187236558.24,806544475.51,804430912.84,666480783.76,11106014667.89,6193418784.14,0.813,9.95,838143797.93,,,,,0
002863.SZ,20200721,20200630,1292001700.0,31748800.0,30250600.0,26669000.0,5061494400.0,1064215600.0,0.07,2.52,19394100.0,,,,,0
