ts_code,ann_date,end_date,revenue,operate_profit,total_profit,n_income,total_assets,total_hldr_eqy_exc_min_int,diluted_eps,diluted_roe,yoy_net_profit,bps,open_net_assets,open_bps,perf_summary,update_flag
872190.BJ,20221015,20220930,1808670350.21,,,36991712.95,1205318223.77,505617426.13,0.7398,7.79,48851991.03,,,,,0
002258.SZ,20221011,20220930,7742484700.0,1993815100.0,1981135900.0,1492098700.0,12032383400.0,6272706700.0,2.0147,26.61,611644400.0,,,,,0
603071.SH,20221011,20220930,42310332600.0,1124740200.0,1125046500.0,783727800.0,12489261800.0,4269776500.0,1.4,19.11,696055500.0,,,,,0
601568.SH,20221011,20220930,9966783500.0,1620516900.0,1633579000.0,1379770900.0,16568526200.0,13587176700.0,0.35,10.15,1520982200.0,,,,,0
000999.SZ,20221011,20220930,12110720600.0,2422058600.0,2427653800.0,1952336200.0,25306521600.0,16425794600.0,1.99,12.3,1756151600.0,,,,,0
300962.SZ,20221010,20220930,252309741.11,114970172.21,114999930.39,93909975.51,1081407082.95,913063192.45,0.3557,10.66,81372705.04,,,,,0
601231.SH,20221011,20220930,49530023615.3,,,,,,,,,,,,,0
600236.SH,20221012,20220930,8618108200.0,4271775000.0,4227574100.0,3217379500.0,43660950700.0,18815358400.0,0.4001,19.76,1562896300.0,,,,,0
601139.SH,20221012,20220930,22544350000.0,1339800000.0,1345980000.0,862080000.0,38974430000.0,12749430000.0,0.3,7.26,1203870000.0,,,,,0
000563.SZ,20221012,20220930,1271232100.0,820111800.0,818657400.0,613757700.0,15906955400.0,12720841300.0,0.1548,4.91,584268500.0,,,,,0
688041.SH,20221012,20220930,3819873200.0,923204800.0,924349700.0,652104400.0,21879433400.0,16837367900.0,0.32,9.31,124410100.0,,,,,0
600644.SH,20221013,20220930,2115819500.0,130292800.0,133184400.0,110942800.0,4065220900.0,1830802600.0,0.2061,6.25,172355100.0,,,,,0
601016.SH,20221013,20220930,3855819394.12,1552441281.99,1582280613.36,1309138642.51,40445186195.64,12116844472.97,0.262,11.27,989884680.2,,,,,0
600335.SH,20221013,20220930,28053617900.0,376973300.0,387381700.0,250572900.0,30957253500.0,10769370200.0,0.172,2.34,188864500.0,,,,,0
000591.SZ,20221014,20220930,5889828909.8,1395645738.58,1401927352.28,1164592076.54,46254199093.09,21594598884.75,0.3631,6.93,1196154248.93,,,,,0
605016.SH,20221014,20220930,550365000.0,135811900.0,135582700.0,117990700.0,1402938200.0,1313155600.0,0.66,9.35,75041500.0,,,,,0
601128.SH,20221014,20220930,6682000000.0,2617000000.0,2613000000.0,2079000000.0,284098000000.0,,0.76,13.38,1660000000.0,,,,,0
601838.SH,20221014,20220930,15246000000.0,7747000000.0,7735000000.0,6752000000.0,907543000000.0,57818000000.0,1.87,13.88,5131000000.0,,,,,0
600025.SH,20221015,20220930,16789926800.0,7284465300.0,7261247300.0,5964477700.0,160904172900.0,66957888900.0,0.33,8.88,4861921200.0,,,,,0
