ts_code,ann_date,end_date,revenue,operate_profit,total_profit,n_income,total_assets,total_hldr_eqy_exc_min_int,diluted_eps,diluted_roe,yoy_net_profit,bps,open_net_assets,open_bps,perf_summary,update_flag
605016.SH,20260123,20251231,1379053700.0,432215600.0,431631300.0,365783200.0,2435308500.0,1957787000.0,0.87,19.35,245598500.0,,,,,0
601009.SH,20260123,20251231,55540000000.0,26174000000.0,26094000000.0,21807000000.0,3022424000000.0,206530000000.0,1.76,12.04,20177000000.0,,,,,0
002270.SZ,20260123,20251231,2425141100.0,835914400.0,853110900.0,708244200.0,5278265400.0,3142260600.0,0.7828,22.08,614298700.0,,,,,0
603100.SH,20260124,20251231,6799929400.0,709294300.0,710762900.0,630556200.0,9276240300.0,4674376100.0,1.24,13.78,778051500.0,,,,,0
002236.SZ,20260124,20251231,32743146344.3,4345114204.74,4350550179.43,3854460745.69,53145108745.11,37753609795.77,1.18,10.41,2905728684.03,,,,,0
600036.SH,20260124,20251231,337532000000.0,179252000000.0,178993000000.0,150181000000.0,13070523000000.0,1272875000000.0,5.7,13.44,148391000000.0,,,,,0
000429.SZ,20260124,20251231,4468780063.73,3165035828.57,3163942151.9,1800619042.34,26811514009.86,11136997584.82,0.86,16.81,1562122219.95,,,,,0
600750.SH,20260124,20251231,4219500000.0,1198510000.0,1212300000.0,906120000.0,6876590000.0,4022710000.0,1.43,22.74,788190000.0,,,,,0
601788.SH,20260124,20251231,10863270000.0,4659890000.0,4684040000.0,3728990000.0,318179960000.0,71926900000.0,0.73,5.59,3058460000.0,,,,,0
601018.SH,20260124,20251231,31058837000.0,7208217000.0,7200127000.0,5167708000.0,123629057000.0,80749991000.0,0.27,6.46,4893079000.0,,,,,0
001395.SZ,20260124,20251231,800707600.0,206466100.0,211824200.0,185846100.0,2151898000.0,1197169500.0,2.13,16.5,154652500.0,,,,,0
002258.SZ,20260124,20251231,9007754100.0,721774100.0,693911700.0,478767100.0,16123122200.0,7888606700.0,0.5981,6.12,215336800.0,,,,,0
000550.SZ,20260124,20251231,39170000000.0,1396000000.0,1396000000.0,1188000000.0,33676000000.0,11701000000.0,1.39,10.35,1537000000.0,,,,,0
600926.SH,20260124,20251231,38799000000.0,21210000000.0,21189000000.0,19030000000.0,2364902000000.0,163188000000.0,2.66,14.65,16983000000.0,,,,,0
688683.SH,20260126,20251231,961787300.0,47633100.0,47846200.0,42464100.0,2025951300.0,1193591300.0,0.28,4.16,37356300.0,,,,,0
002116.SZ,20260127,20251231,6968703724.15,388366861.54,391315962.02,342756830.52,6184525655.58,2772234794.4,0.74,12.92,335354059.79,,,,,0
600138.SH,20260127,20251231,11339070200.0,269124500.0,286249700.0,83887200.0,17634029600.0,6337532600.0,0.1159,1.33,160449900.0,,,,,0
600420.SH,20260127,20251231,9363062749.56,1314013493.87,1328198785.77,944379815.55,19229491609.33,13781619993.7,0.7041,6.98,1083622881.88,,,,,0
600999.SH,20260128,20251231,24899590500.0,13990072800.0,14025903900.0,12299737100.0,753349884800.0,137958519400.0,1.35,9.9,10385872400.0,,,,,0
002463.SZ,20260128,20251231,18945220585.0,4410756115.0,4398187220.0,3822306272.0,28254274039.0,15112704642.0,1.9875,28.57,2587236693.0,,,,,0
300699.SZ,20260128,20251231,2858539700.0,709364200.0,708303900.0,601424900.0,8805792500.0,5684123000.0,0.7234,10.71,741184300.0,,,,,0
688778.SH,20260128,20251231,20033653300.0,875050200.0,857873800.0,754899500.0,21930568000.0,9191457800.0,1.5,8.34,532255600.0,,,,,0
600549.SH,20260128,20251231,46469254300.0,4121352800.0,4081076000.0,2311000700.0,55919400400.0,17198067500.0,1.4556,14.0,1710812000.0,,,,,0
688338.SH,20260129,20251231,263667956.92,103182223.44,102760877.72,87143189.53,1765953055.92,1687382961.21,0.84,5.24,112999583.01,,,,,0
002948.SZ,20260129,20251231,14572778000.0,6229062000.0,6243835000.0,5187741000.0,814960084000.0,49167148000.0,0.85,12.68,4264120000.0,,,,,0
600335.SH,20260129,20251231,35432951500.0,572841200.0,582778600.0,421224000.0,36906682300.0,11541925900.0,0.2816,3.65,392459700.0,,,,,0
688548.SH,20260129,20251231,2424472200.0,330548500.0,334701300.0,286129300.0,8922604400.0,5998912000.0,0.22,4.84,247958300.0,,,,,0
688301.SH,20260129,20251231,2298930234.94,694356975.99,697759979.88,661270474.3,12789808280.3,6172310211.83,3.3,13.32,465176804.27,,,,,0
601187.SH,20260129,20251231,5856000000.0,2768000000.0,2768000000.0,2634000000.0,453099000000.0,33456000000.0,0.9,9.05,2595000000.0,,,,,0
920879.BJ,20260130,20251231,407897138.01,,92771898.46,82311512.21,805921674.84,633600250.21,0.5,13.4,77017926.46,,,,,0
600909.SH,20260130,20251231,5063691500.0,2621548500.0,2643030200.0,2104064700.0,106219541800.0,23810812600.0,0.45,9.1,1485532900.0,,,,,0
600710.SH,20260130,20251231,117802873800.0,4419237400.0,4451363200.0,1355211500.0,58716675400.0,8507250200.0,1.04,17.02,1148353200.0,,,,,0
601958.SH,20260130,20251231,14055534000.0,4159400800.0,4151370400.0,3188189300.0,22803141500.0,18912748400.0,0.99,17.55,2982577900.0,,,,,0
920592.BJ,20260130,20251231,186181390.18,,-44874655.68,-35830471.82,497632939.09,342087477.69,-0.44,-9.8,12018742.71,,,,,0
920790.BJ,20260130,20251231,190166388.71,,6424427.37,7752054.95,336068262.93,312404298.11,0.1,2.38,9612239.05,,,,,0
688197.SH,20260131,20251231,8667600.0,-129475100.0,-128834200.0,-128834200.0,791233700.0,680178900.0,-0.87,-17.3,-211939000.0,,,,,0
688538.SH,20260131,20251231,5500745500.0,-1969494500.0,-1968911900.0,-1968911900.0,26794084300.0,8065187800.0,-0.14,-21.76,-2518051000.0,,,,,0
601633.SH,20260131,20251231,222790000000.0,11459000000.0,11684000000.0,9912000000.0,225594000000.0,87928000000.0,1.16,11.82,12660000000.0,,,,,0
000750.SZ,20260131,20251231,3451947800.0,1209860700.0,1091495300.0,766282200.0,68874401100.0,22554044300.0,0.12,3.43,428379500.0,,,,,0
600644.SH,20260202,20251231,3395072300.0,32120200.0,34913100.0,23402300.0,4778266800.0,2069111300.0,0.0409,1.24,22571900.0,,,,,0
688449.SH,20260203,20251231,1331342200.0,142197800.0,142096400.0,142096400.0,2332192900.0,1904774100.0,0.31,7.86,118058600.0,,,,,0
688091.SH,20260203,20251231,317076818.03,62075667.21,60960575.44,64131993.35,1526378073.35,1429885285.38,0.31,4.46,6975282.6,,,,,0
920110.BJ,20260204,20251231,201342016.11,,50217936.09,45864327.99,400461889.66,370703784.25,1.18,11.88,44780952.11,,,,,0
000719.SZ,20260204,20251231,9351353600.0,1450377800.0,1450212300.0,1349123400.0,19094437200.0,12237804500.0,1.32,11.37,1029908300.0,,,,,0
920357.BJ,20260204,20251231,598163475.09,,74538833.98,64750994.33,701795257.33,402216540.34,0.81,16.47,48265721.61,,,,,0
688046.SH,20260204,20251231,793254600.0,164553400.0,164357500.0,144397600.0,2872759400.0,2229495300.0,0.35,6.63,109819800.0,,,,,0
688285.SH,20260204,20251231,1181105500.0,71807000.0,72076600.0,51461500.0,3134022900.0,1690075000.0,0.1368,3.08,45133100.0,,,,,0
688196.SH,20260204,20251231,2942246100.0,178478600.0,176941000.0,170115400.0,4023264000.0,3194920100.0,1.4,5.88,149018800.0,,,,,0
605338.SH,20260204,20251231,1859050000.0,329700500.0,352225300.0,272998900.0,2896679700.0,2337425600.0,1.14,12.05,276593300.0,,,,,0
601665.SH,20260205,20251231,13135164000.0,5775680000.0,5773112000.0,5713491000.0,804380921000.0,53512806000.0,1.0,12.17,4986289000.0,,,,,0
601399.SH,20260205,20251231,13885345200.0,696821000.0,701489200.0,478850900.0,34046973300.0,14797153700.0,0.07,3.28,431841400.0,,,,,0
300019.SZ,20260204,20251231,3751673700.0,328469300.0,341525900.0,281087900.0,4094264300.0,2711435500.0,0.715,10.68,237526900.0,,,,,0
600132.SH,20260205,20251231,14721871100.0,3205654100.0,3241925600.0,1230897100.0,10690758900.0,1377010200.0,2.54,81.68,1114593000.0,,,,,0
601231.SH,20260205,20251231,59195055821.58,2104570655.6,2139493055.52,1853439277.28,40486483250.56,20721402493.02,0.85,10.01,1652482815.41,,,,,0
603496.SH,20260206,20251231,1046687400.0,34140400.0,34279000.0,34938000.0,1803306900.0,1388871200.0,0.1091,2.54,26849100.0,,,,,0
920735.BJ,20260206,20251231,1057759831.41,,266581965.12,236929075.58,1571093663.44,1306890778.0,2.02,19.74,176983423.5,,,,,0
920239.BJ,20260206,20251231,4484932247.15,,342336845.61,248570707.25,5149128567.78,1092040071.49,1.37,24.94,197184938.26,,,,,0
688209.SH,20260206,20251231,1611545449.92,168474743.56,168561015.73,177444812.47,2463286559.21,2192858597.41,0.41,8.55,124250617.15,,,,,0
002827.SZ,20260206,20251231,1824699971.49,258581826.56,254933329.92,196728223.6,2880058905.1,1065126445.87,0.71,19.68,148168091.37,,,,,0
600535.SH,20260207,20251231,8236477400.0,1350413800.0,1340661200.0,1105403300.0,15341698800.0,12401514700.0,0.74,9.07,955586200.0,,,,,0
688187.SH,20260207,20251231,28760710000.0,4855900000.0,4883400000.0,4105350000.0,72123740000.0,42495670000.0,3.0,9.84,3702590000.0,,,,,0
301339.SZ,20260206,20251231,1067777900.0,280513400.0,280072300.0,221256800.0,5894879400.0,2753069800.0,0.3883,8.04,209694200.0,,,,,0
600444.SH,20260207,20251231,898826100.0,52820300.0,52793600.0,58515700.0,1521390800.0,753057700.0,0.3996,8.01,40159300.0,,,,,0
600422.SH,20260207,20251231,6576664100.0,448508000.0,473557800.0,349940800.0,11773564400.0,5362259600.0,0.46,6.58,648081300.0,,,,,0
603328.SH,20260207,20251231,4025326055.06,519573596.46,521686874.62,467838028.37,6281461475.31,4317044294.3,0.469,11.16,437374204.86,,,,,0
000999.SZ,20260207,20251231,31629472000.0,4848135700.0,4860449200.0,3421788100.0,58807276100.0,22171336000.0,2.06,16.08,3367889000.0,,,,,0
002315.SZ,20260207,20251231,1920132500.0,560208200.0,555314200.0,504129800.0,4818153300.0,2741759700.0,1.5891,20.62,451186100.0,,,,,0
688146.SH,20260207,20251231,2259975200.0,382852300.0,383704100.0,347035700.0,7235250600.0,5764814300.0,0.66,6.11,307326000.0,,,,,0
920299.BJ,20260207,20251231,126575925.8,,28265550.12,25134128.45,342137434.08,289721328.01,0.28,8.94,24463361.36,,,,,0
920726.BJ,20260207,20251231,215786186.85,,24113252.99,19762719.42,486647928.83,440650904.45,0.19,4.41,18395168.74,,,,,0
688528.SH,20260207,20251231,270008900.0,-111630300.0,-111472100.0,-117148800.0,813487500.0,455353200.0,-0.74,-23.71,-65236500.0,,,,,0
920090.BJ,20260207,20251231,34267370.8,,-63917517.97,-61145674.96,208375094.44,45558501.03,-0.31,-80.32,-72195337.27,,,,,0
688700.SH,20260210,20251231,1107385700.0,145083800.0,143510600.0,129407100.0,3431175200.0,1843953100.0,0.43,7.2,69272900.0,,,,,0
688612.SH,20260210,20251231,6341768700.0,648016300.0,646340400.0,557129300.0,8226032400.0,3626112200.0,1.33,16.2,400183900.0,,,,,0
600479.SH,20260210,20251231,3634578070.78,440507648.01,438357459.91,287836838.39,5044504252.1,3030178541.36,0.6414,9.73,230756619.25,,,,,0
920100.BJ,20260210,20251231,550739108.93,,70778192.73,60183850.77,668105480.33,460388447.09,1.01,16.73,56335019.43,,,,,0
920970.BJ,20260210,20251231,167574952.67,,-28759119.91,-28785662.89,434244327.77,264580149.32,-0.26,-10.32,-23942694.68,,,,,0
920000.BJ,20260210,20251231,428155865.88,,79670467.4,67935236.08,811608565.37,663056208.06,0.74,10.71,64474634.66,,,,,0
600649.SH,20260210,20251231,14462279000.0,699390100.0,643562000.0,290463800.0,82462327500.0,21029196200.0,0.12,1.39,242712900.0,,,,,0
920925.BJ,20260210,20251231,307520582.32,,17563298.21,15157797.44,441630252.92,372028622.4,0.15,4.15,5976494.02,,,,,0
002179.SZ,20260210,20251231,21301291936.45,2636618971.03,2663578703.56,2123545616.36,42514280174.24,24306565687.63,1.0347,9.0,3354288683.06,,,,,0
920509.BJ,20260210,20251231,231899493.62,,75478932.62,69103867.55,428446274.48,369909589.58,0.43,19.64,50437343.65,,,,,0
920247.BJ,20260211,20251231,436944322.03,,48445587.18,42895207.5,621655741.68,479096031.25,0.27,9.23,38693344.74,,,,,0
300037.SZ,20260211,20251231,9639167800.0,1293122500.0,1261059700.0,1098042400.0,19803262900.0,10793393700.0,1.46,10.75,942053300.0,,,,,0
920454.BJ,20260211,20251231,150809342.45,,31053486.25,27425342.91,412448321.84,328897131.87,0.26,8.51,22905838.0,,,,,0
688432.SH,20260211,20251231,1005245700.0,286603200.0,287202900.0,209280600.0,5494412500.0,4520771900.0,0.17,4.75,232903800.0,,,,,0
920339.BJ,20260211,20251231,554000955.36,,39992611.67,39829879.05,824389342.04,605283208.72,0.18,6.61,66393907.39,,,,,0
920547.BJ,20260211,20251231,405501949.74,,71916721.41,62730981.38,889388272.66,710073877.18,0.81,9.16,42851041.14,,,,,0
688981.SH,20260211,20251231,67323192000.0,8303809000.0,7785646000.0,5040734000.0,367718196000.0,150871170000.0,0.63,3.34,3698665000.0,,,,,0
920022.BJ,20260211,20251231,667113776.81,,78673118.61,68668077.09,750607264.03,428545884.17,1.47,23.32,69239514.96,,,,,0
920656.BJ,20260211,20251231,220598316.5,,80207715.02,69473315.06,727765387.92,703460878.06,0.69,10.27,50750223.4,,,,,0
920768.BJ,20260211,20251231,1825818877.46,,62144002.42,54337102.43,1496432439.29,707373052.18,0.49,7.99,-3675045.78,,,,,0
920230.BJ,20260211,20251231,334250823.12,,12931809.45,11623260.91,533143161.93,418103644.82,0.12,2.81,22442322.98,,,,,0
920395.BJ,20260211,20251231,169289575.65,,44871668.2,41130607.71,296750888.67,239339942.64,0.27,18.98,57947690.52,,,,,0
301571.SZ,20260210,20251231,1102140100.0,236500800.0,236245700.0,203644700.0,3359560300.0,2039926800.0,1.14,10.53,172673900.0,,,,,0
688278.SH,20260211,20251231,3695567200.0,1253591100.0,1178322900.0,1037734000.0,4368552500.0,3456076400.0,2.55,35.0,827602200.0,,,,,0
920770.BJ,20260212,20251231,182677168.08,,48534838.72,43310043.15,908432052.97,616410825.11,0.33,7.22,35230316.73,,,,,0
920703.BJ,20260212,20251231,368361306.7,,102633268.19,90620264.7,1405972821.04,1129090139.91,0.6,8.2,154169365.78,,,,,0
920061.BJ,20260212,20251231,96079621.14,,4264022.33,4670419.54,305833424.37,279279499.64,0.07,1.66,20080348.78,,,,,0
920080.BJ,20260212,20251231,392359160.52,,79355724.75,69126643.18,1064609365.45,555998345.68,1.05,17.37,55822456.31,,,,,0
688208.SH,20260212,20251231,4838152600.0,1055419000.0,1078910800.0,935030300.0,7252224900.0,3869253800.0,1.42,25.53,640925200.0,,,,,0
688351.SH,20260212,20251231,464532000.0,53552900.0,51412300.0,51151700.0,1993065800.0,1802173300.0,0.1087,2.89,52070400.0,,,,,0
600131.SH,20260212,20251231,10627820500.0,813134700.0,802047500.0,678200200.0,14195650000.0,6498641100.0,0.56,8.29,816256500.0,,,,,0
920396.BJ,20260212,20251231,258405653.08,,44632208.03,40856083.41,625752968.33,363252267.21,0.5671,12.02,37887795.73,,,,,0
688099.SH,20260212,20251231,6793233600.0,912091300.0,911681800.0,871238900.0,8646831300.0,7344342600.0,2.08,12.63,821921400.0,,,,,0
920016.BJ,20260212,20251231,234295902.9,,23856102.23,20753294.45,631350528.7,384555328.03,0.27,5.53,36626068.34,,,,,0
920160.BJ,20260212,20251231,187389493.62,,87427317.59,73928798.65,606480625.56,529927570.36,0.85,21.56,55132475.61,,,,,0
920819.BJ,20260212,20251231,5530903345.13,,-206332144.22,-249927356.36,11441534021.24,4806213879.85,-0.2,-5.07,-587333739.05,,,,,0
688375.SH,20260212,20251231,2385999500.0,541118300.0,540737600.0,507526300.0,8558041200.0,6465517500.0,0.85,8.02,484649000.0,,,,,0
688253.SH,20260212,20251231,422030300.0,160525200.0,160624800.0,146044700.0,2276057500.0,2052240700.0,1.07,7.2,246859700.0,,,,,0
688048.SH,20260212,20251231,468409000.0,14659400.0,13221400.0,19522600.0,3359985700.0,3005226200.0,0.1107,0.65,-99735900.0,,,,,0
688571.SH,20260213,20251231,1249380701.66,117787955.71,117274332.83,108502168.3,2287049932.3,1676766988.07,0.26,6.8,139044768.89,,,,,0
688670.SH,20260213,20251231,113231800.0,-192177000.0,-192013000.0,-173473600.0,1421898700.0,1099987200.0,-1.41,-14.57,-93502800.0,,,,,0
600015.SH,20260213,20251231,91914000000.0,34289000000.0,34174000000.0,27200000000.0,4737619000000.0,395746000000.0,1.62,8.32,27676000000.0,,,,,0
920478.BJ,20260213,20251231,287684655.66,,53879221.15,50331897.74,638381303.84,514435560.78,0.64,10.12,49664051.16,,,,,0
688456.SH,20260213,20251231,3902224000.0,77347600.0,77545400.0,70911500.0,2176361200.0,1267634800.0,0.68,5.73,59382500.0,,,,,0
688291.SH,20260213,20251231,253398200.0,37657300.0,37494800.0,37264700.0,1041410600.0,957002000.0,0.37,3.96,30495000.0,,,,,0
920026.BJ,20260213,20251231,378588845.41,,74367385.37,51892591.35,855523920.73,630336087.21,0.63,8.61,-20750805.28,,,,,0
920344.BJ,20260213,20251231,285997870.92,,4111260.65,5439497.38,1218041739.84,626259825.08,0.04,0.87,22172865.71,,,,,0
920266.BJ,20260213,20251231,433022351.34,,-53712186.58,-55846879.39,1058328094.68,876533308.42,-0.45,-6.22,-74400964.91,,,,,0
688337.SH,20260213,20251231,900233978.56,90010989.81,89328729.31,85204960.28,3579326463.41,3159948950.58,0.44,2.69,92303051.34,,,,,0
688550.SH,20260214,20251231,1676750046.11,357669740.56,356567638.51,310831819.81,3646890757.65,3285552021.0,1.8,9.88,251722494.92,,,,,0
688385.SH,20260214,20251231,3982261100.0,204017200.0,202347200.0,232337600.0,9196771600.0,6118845400.0,0.28,3.88,572595100.0,,,,,0
688305.SH,20260214,20251231,551801177.92,99234377.85,99497229.48,88759867.56,2311262917.27,1895838680.43,0.7417,4.78,129893922.73,,,,,0
688123.SH,20260214,20251231,1220918812.98,379282177.77,379238154.74,362871439.7,2678286286.09,2555735484.47,2.3,15.29,290269536.29,,,,,0
002287.SZ,20260214,20251231,2416012300.0,762952900.0,734168000.0,646231100.0,6909282000.0,4945466600.0,1.1889,14.58,582281100.0,,,,,0
920010.BJ,20260214,20251231,511514786.69,,36801211.47,32130580.64,1099325403.28,692554483.52,0.14,4.71,45179871.23,,,,,0
688628.SH,20260214,20251231,1220761538.05,149961737.66,148538923.59,152453472.24,1658711447.33,1266612940.95,1.37,12.02,183403762.13,,,,,0
688300.SH,20260214,20251231,1115503534.99,335478134.23,334233152.74,292644734.72,2260404866.18,1705562261.94,1.21,18.38,251374413.14,,,,,0
688631.SH,20260214,20251231,1273532872.02,43134559.73,43542218.26,55232872.15,3557730691.11,1916626902.78,0.34,2.87,129043521.97,,,,,0
688799.SH,20260214,20251231,1515594300.0,245130900.0,245547300.0,241467300.0,3052598200.0,2045872900.0,1.84,12.77,164317300.0,,,,,0
688281.SH,20260214,20251231,1251219700.0,302109500.0,311076500.0,313435800.0,6816188200.0,4723554600.0,1.15,6.75,413922400.0,,,,,0
688777.SH,20260214,20251231,8050625300.0,501992700.0,499576000.0,450095800.0,18865729300.0,10012633800.0,0.57,4.4,1116986700.0,,,,,0
002158.SZ,20260214,20251231,2927671500.0,524099400.0,521405000.0,469762000.0,6291034500.0,4373678000.0,0.8785,10.99,862594000.0,,,,,0
688365.SH,20260214,20251231,565380600.0,-27648300.0,-28982700.0,-26380200.0,1752804000.0,944458700.0,-0.06,-2.78,-82046100.0,,,,,0
920139.BJ,20260214,20251231,316258228.57,,-61126684.32,-55618795.34,1321400443.31,1044063230.71,-0.21,-5.19,-14983228.99,,,,,0
688775.SH,20260214,20251231,9857904800.0,883778100.0,881687900.0,964070800.0,11083430800.0,5850405400.0,2.53,21.27,994749100.0,,,,,0
603755.SH,20260224,20251231,468296900.0,96754500.0,96481700.0,84210400.0,1195928600.0,769660300.0,0.8664,11.3,63857700.0,,,,,0
920099.BJ,20260225,20251231,581023109.55,,127566212.25,107489422.72,1264463270.6,923847840.34,1.37,12.28,115953735.47,,,,,0
300498.SZ,20260224,20251231,103883510900.0,5790702300.0,5558176400.0,5235021200.0,89639788300.0,42067773100.0,0.7894,12.45,9279771500.0,,,,,0
920670.BJ,20260225,20251231,99654907.07,,7850049.72,8184058.64,284678649.33,249593242.36,0.08,3.33,-4159237.26,,,,,0
688488.SH,20260225,20251231,720669600.0,47746000.0,24304200.0,-19733700.0,1916261900.0,964478000.0,-0.05,-2.03,-141204300.0,,,,,0
688102.SH,20260225,20251231,1564493000.0,174432400.0,171259000.0,154274500.0,3045114100.0,1901265800.0,0.2091,11.47,114240900.0,,,,,0
688336.SH,20260225,20251231,4199118400.0,3293318300.0,3285211900.0,2938714400.0,8887361400.0,8456713700.0,4.76,41.98,704579100.0,,,,,0
688015.SH,20260225,20251231,2537349100.0,242593200.0,232984200.0,155551200.0,6616921200.0,2662633100.0,0.82,5.98,83572200.0,,,,,0
002032.SZ,20260225,20251231,22771753500.0,2587783400.0,2587527200.0,2096720200.0,13416763200.0,6284859700.0,2.634,35.1,2244444500.0,,,,,0
920541.BJ,20260225,20251231,338933146.35,,80213230.43,71021014.52,722071135.01,467942917.32,0.5195,15.28,56991324.89,,,,,0
688147.SH,20260225,20251231,2631937000.0,216481300.0,217292600.0,212829400.0,9671410500.0,2955654700.0,0.47,7.78,226708200.0,,,,,0
920663.BJ,20260225,20251231,389597921.13,,92446866.19,82141949.55,515861139.66,406899000.8,0.61,21.09,79125973.24,,,,,0
603019.SH,20260225,20251231,14970101263.26,2450986348.23,2448481523.33,2112663158.84,41183212507.5,22161080137.84,1.45,9.96,1911152257.13,,,,,0
920821.BJ,20260225,20251231,393946109.12,,18644414.1,17681996.83,834984928.9,528338521.12,0.1278,3.37,25815418.23,,,,,0
688380.SH,20260225,20251231,1122150053.86,310174519.0,305029744.5,284681764.62,3679642674.92,3177890193.45,0.71,9.2,136833872.76,,,,,0
688309.SH,20260225,20251231,294184400.0,44243800.0,44166700.0,35932500.0,1022990400.0,772341100.0,0.4491,4.75,17421600.0,,,,,0
688312.SH,20260225,20251231,618661500.0,135249200.0,135280300.0,137359500.0,1727300000.0,1526036000.0,0.96,9.3,96306100.0,,,,,0
688362.SH,20260225,20251231,4400450244.88,35415338.32,32334842.57,82240263.81,15222131518.76,2610031486.7,0.2,3.26,66327532.77,,,,,0
920221.BJ,20260225,20251231,351924853.49,,70493129.26,59887122.06,573343510.36,419821372.0,0.52,14.61,54100012.63,,,,,0
688501.SH,20260226,20251231,2042225200.0,218171200.0,218755100.0,180945400.0,2878170000.0,1127458000.0,1.47,17.36,92973200.0,,,,,0
