ts_code,ann_date,end_date,revenue,operate_profit,total_profit,n_income,total_assets,total_hldr_eqy_exc_min_int,diluted_eps,diluted_roe,yoy_net_profit,bps,open_net_assets,open_bps,perf_summary,update_flag
603019.SH,20250408,20250331,2586233304.5,234546502.96,229878559.97,184675971.65,35929432160.04,20203767985.58,0.127,0.9,142577605.46,,,,,0
600428.SH,20250408,20250331,5196011000.0,533337100.0,533715300.0,345342500.0,40178436500.0,16410229700.0,0.161,2.71,340051600.0,,,,,0
601077.SH,20250408,20250331,7224000000.0,4240000000.0,4239000000.0,3745000000.0,1610330000000.0,133387000000.0,0.33,12.0,3524000000.0,,,,,0
600995.SH,20250409,20250331,1556753200.0,570421800.0,570323800.0,373992100.0,53048453400.0,21732820000.0,0.12,1.74,285270200.0,,,,,0
601377.SH,20250408,20250331,2792346300.0,721231100.0,720801200.0,516322000.0,289795724200.0,57785465000.0,0.0568,0.9,328205000.0,,,,,0
603122.SH,20250411,20250331,175735800.0,,,,,,,,,,,,,0
601231.SH,20250410,20250331,13648634687.74,,,,,,,,,,,,,0
601139.SH,20250411,20250331,7513040000.0,339380000.0,336570000.0,233040000.0,45090990000.0,15794690000.0,0.08,1.49,275680000.0,,,,,0
603101.SH,20250411,20250331,727050532.43,62653603.95,62671828.92,53702533.34,4894159087.24,1415326266.92,0.1142,3.84,37781188.17,,,,,0
000728.SZ,20250411,20250331,1518640100.0,753866200.0,753757500.0,640518200.0,171175070900.0,37132374700.0,0.15,1.73,462800700.0,,,,,0
600958.SH,20250414,20250331,5382000000.0,1715000000.0,1751000000.0,1436000000.0,413459000000.0,82653000000.0,0.16,1.79,886000000.0,,,,,0
601128.SH,20250415,20250331,2971000000.0,1352000000.0,1378000000.0,1084000000.0,,,0.36,14.89,952000000.0,,,,,0
600161.SH,20250416,20250331,1317766400.0,406247100.0,406278500.0,244145700.0,16235343800.0,11382850000.0,0.12,2.17,316674000.0,,,,,0
600496.SH,20250422,20250331,4819818800.0,148937000.0,148667900.0,123104400.0,25041698700.0,9044760000.0,0.06,1.37,97487700.0,,,,,0
603322.SH,20250426,20250331,266363015.28,74487858.38,74478467.73,50126279.53,3121543945.32,277253655.09,0.31,15.55,22202184.93,,,,,0
688235.SH,20250508,20250331,8047870000.0,150673000.0,150414000.0,-94503000.0,42126494000.0,25206114000.0,-0.07,-0.38,-1908056000.0,,,,,0
