ts_code,ann_date,end_date,revenue,operate_profit,total_profit,n_income,total_assets,total_hldr_eqy_exc_min_int,diluted_eps,diluted_roe,yoy_net_profit,bps,open_net_assets,open_bps,perf_summary,update_flag
601888.SH,20231009,20230930,50837011100.0,6562927400.0,6564918200.0,5198537100.0,79174224000.0,52604249000.0,2.5128,10.22,4628095300.0,,,,,0
300962.SZ,20231009,20230930,258728525.64,115743219.49,115707806.88,96507053.17,1099790013.16,904585747.47,0.3656,10.72,93909975.51,,,,,0
601568.SH,20231011,20230930,8361407400.0,503104400.0,511454400.0,430150900.0,15882157900.0,13052104300.0,0.11,3.18,1379770900.0,,,,,0
601231.SH,20231011,20230930,43057005790.29,,,,,,,,,,,,,0
600131.SH,20231011,20230930,3939163800.0,317995200.0,355523500.0,342192500.0,11622829900.0,5835768700.0,0.28,5.9,418988900.0,,,,,0
301339.SZ,20231012,20230930,451991500.0,168988300.0,178633300.0,155328300.0,5279255300.0,2545468600.0,0.3816,6.2,106833800.0,,,,,0
600862.SH,20231010,20230930,3618090000.0,992670000.0,992380000.0,843740000.0,8881530000.0,6049350000.0,0.606,14.69,671010000.0,,,,,0
600674.SH,20231010,20230930,1020393773.49,3954929104.31,3958791281.96,3841676555.79,60761610495.29,35688269176.94,0.8612,10.49,2919137582.42,,,,,0
601139.SH,20231010,20230930,23193380000.0,1469370000.0,1470470000.0,1105420000.0,44176710000.0,14114790000.0,0.38,8.13,862080000.0,,,,,0
603866.SH,20231013,20230930,5066233500.0,577874900.0,584267600.0,459306700.0,6924705600.0,4967570800.0,0.2871,9.25,489897200.0,,,,,0
601958.SH,20231013,20230930,8853111569.8,3115043632.99,3110139731.63,2336791646.95,17583371812.9,14590820970.02,0.724,16.49,973226193.12,,,,,0
600161.SH,20231013,20230930,4022002500.0,1442514600.0,1441316500.0,887596300.0,14594937200.0,9600946200.0,0.54,9.61,600858200.0,,,,,0
603208.SH,20231016,20230930,2704988300.0,317064100.0,319396800.0,291374200.0,4460682200.0,1436012900.0,1.66,19.81,30914500.0,,,,,0
000537.SZ,20231014,20230930,2829346856.64,1010081093.71,1010625352.09,808000878.47,49186617027.49,17055653545.65,0.43,4.82,622842576.43,,,,,0
600821.SH,20231014,20230930,2586722900.0,846952700.0,891379300.0,739019900.0,33085291700.0,8903798600.0,0.37,8.46,644314300.0,,,,,0
002668.SZ,20231017,20230930,8093435161.99,,,596815087.62,8417523545.97,1415566909.82,0.5505,,328214620.03,,,,,0
600420.SH,20231017,20230930,9161881300.0,913150900.0,925614500.0,563923300.0,19051306500.0,12260128800.0,0.4508,5.01,426372100.0,,,,,0
600976.SH,20231017,20230930,3117619200.0,459390700.0,459153600.0,415124000.0,3916169100.0,2134857400.0,2.72,20.08,314846400.0,,,,,0
002134.SZ,20231017,20230930,440878400.0,25528500.0,22972200.0,22967600.0,795906900.0,450255200.0,0.09,5.06,17131700.0,,,,,0
000928.SZ,20231017,20230930,17159184700.0,707995700.0,707130100.0,491881100.0,29140947000.0,6783109000.0,0.3823,7.37,415574800.0,,,,,0
603602.SH,20231018,20230930,878728900.0,27896300.0,27799400.0,25512600.0,1597430700.0,771684300.0,0.13,3.34,17216300.0,,,,,0
603163.SH,20231018,20230930,1445709682.6,151852448.8,150992685.9,114129092.99,1821281581.1,1057255723.9,1.14,11.39,91900415.79,,,,,0
601058.SH,20231018,20230930,19011580800.0,2308521100.0,2266477800.0,2025232100.0,35428954000.0,13768785400.0,0.66,15.63,1065040800.0,,,,,0
600789.SH,20231018,20230930,4731864800.0,221180400.0,221838500.0,192551500.0,8608485500.0,3526937500.0,0.22,5.58,91600400.0,,,,,0
000563.SZ,20231018,20230930,1917451100.0,1097566200.0,1097053200.0,832175300.0,24429105700.0,16896472300.0,0.1627,5.01,613757700.0,,,,,0
600926.SH,20231020,20230930,27432000000.0,13426000000.0,13420000000.0,11692000000.0,1790145000000.0,108386000000.0,1.92,13.12,9275000000.0,,,,,0
000883.SZ,20231020,20230930,14540648747.38,2210107581.69,2234107638.72,1760379251.32,87920687557.89,32246768344.62,0.27,5.57,1836656734.94,,,,,0
603178.SH,20231023,20230930,1051494600.0,35665500.0,35688800.0,35314000.0,2126757200.0,1265803800.0,0.15,2.77,75477700.0,,,,,0
601878.SH,20231024,20230930,12621928105.24,1706001010.48,1703548081.2,1330379184.93,146978830202.59,26584837021.42,0.36,5.01,1156351147.8,,,,,0
688235.SH,20231110,20230930,12875236000.0,-6186260000.0,-3583375000.0,-3878105000.0,40191661000.0,27313206000.0,-2.85,-13.0,,,,,,0
