ts_code,ann_date,end_date,revenue,operate_profit,total_profit,n_income,total_assets,total_hldr_eqy_exc_min_int,diluted_eps,diluted_roe,yoy_net_profit,bps,open_net_assets,open_bps,perf_summary,update_flag
000498.SZ,20201012,20200930,20261354000.0,1071969200.0,1068266700.0,631553600.0,35912717500.0,5912928100.0,0.5638,10.98,389032900.0,,,,,0
000563.SZ,20201014,20200930,1555993100.0,721485000.0,715973700.0,538067800.0,17068450800.0,11647425500.0,0.1357,4.75,459136500.0,,,,,0
601888.SH,20201013,20200930,35138480804.05,4220777910.04,4197704351.74,3164144459.02,38839307491.03,19775047094.31,1.6206,15.73,4214712564.21,,,,,0
600674.SH,20201013,20200930,656059921.22,2775657231.48,2771951363.35,2709765078.19,41371659085.87,28341962400.63,0.6156,9.6,2630583777.56,,,,,0
600958.SH,20201027,20200930,16051491300.0,3436169500.0,3539072300.0,3050882900.0,293689189600.0,60469303900.0,0.43,5.53,1741410700.0,,,,,0
601901.SH,20201021,20200930,5724358700.0,1970894600.0,1914180500.0,1482426500.0,120293793400.0,39926180300.0,0.18,3.78,1074962100.0,,,,,0
000767.SZ,20201009,20200930,8387275159.85,274719098.34,304877462.28,175362541.44,54407224766.39,8189155037.27,0.057,2.28,57538990.12,,,,,0
600292.SH,20201014,20200930,2439380000.0,86820000.0,84790000.0,57250000.0,9612730000.0,5113890000.0,0.07,1.12,103470000.0,,,,,0
600428.SH,20201017,20200930,5512522600.0,115782000.0,157029100.0,135393600.0,22219403900.0,9707288400.0,0.063,1.4,146872200.0,,,,,0
600603.SH,20201016,20200930,1625000000.0,472000000.0,461000000.0,335000000.0,18043000000.0,6256000000.0,0.28,5.31,283000000.0,,,,,0
600644.SH,20201013,20200930,1645071600.0,170361700.0,194197500.0,174365400.0,3993971100.0,1661377800.0,0.3239,11.08,164519400.0,,,,,0
601231.SH,20201009,20200930,29478665116.36,,,,,,,,,,,,,0
601139.SH,20201012,20200930,10073560000.0,1304810000.0,1352680000.0,1091930000.0,25400560000.0,11635880000.0,0.38,9.44,918120000.0,,,,,0
300059.SZ,20201017,20200930,5945743726.82,4046161416.22,4036531024.36,3397930965.42,90116931225.7,31805002485.68,0.4176,14.26,1394525227.39,,,,,0
603801.SH,20201022,20200930,2372278000.0,230590600.0,226388000.0,197741900.0,3988734500.0,2000035400.0,0.8873,9.71,232958500.0,,,,,0
600917.SH,20201017,20200930,4681361100.0,335368200.0,355591700.0,292434100.0,9484906600.0,4375456100.0,0.188,6.81,310900700.0,,,,,0
603108.SH,20201017,20200930,4924879561.78,455965095.12,458229002.88,235791379.71,9821907446.25,3107330474.62,0.41,8.09,291984144.43,,,,,0
601016.SH,20201013,20200930,2009976519.95,663412602.56,657502298.24,535800192.48,32295729049.33,9724309381.59,0.126,6.93,424497422.67,,,,,0
603866.SH,20201012,20200930,4378037900.0,877372100.0,888087300.0,690779800.0,5446956300.0,4639940800.0,1.0484,18.2,503070200.0,,,,,0
605168.SH,20201017,20200930,1836988974.87,215197118.4,214739221.67,182667948.92,1997856470.5,1443731306.05,3.07,20.67,82368247.76,,,,,0
