ts_code,ann_date,end_date,revenue,operate_profit,total_profit,n_income,total_assets,total_hldr_eqy_exc_min_int,diluted_eps,diluted_roe,yoy_net_profit,bps,open_net_assets,open_bps,perf_summary,update_flag
002523.SZ,20220720,20220630,591617400.0,5748100.0,5655600.0,10255300.0,4354761200.0,2362374400.0,0.01,0.43,29787200.0,,,,,0
002311.SZ,20220818,20220630,46325511700.0,1410324000.0,1381715500.0,918530900.0,43335867100.0,15225090800.0,0.55,6.15,1532586000.0,,,,,0
002939.SZ,20220819,20220630,2089298400.0,422579800.0,423127200.0,433763000.0,99187359800.0,19543108000.0,0.14,2.2,833382900.0,,,,,0
000028.SZ,20220820,20220630,36128910000.0,1032390900.0,1034555400.0,674215900.0,45968980800.0,15342295200.0,1.57,4.44,741445000.0,,,,,0
301197.SZ,20220824,20220630,109261100.0,13305100.0,13284100.0,13435000.0,730284400.0,591858600.0,0.15,2.3,12511000.0,,,,,0
600007.SH,20220826,20220630,1659610000.0,655140000.0,762780000.0,570860000.0,12265840000.0,8600440000.0,0.57,6.55,510980000.0,,,,,0
301139.SZ,20220825,20220630,957164400.0,51135400.0,50813500.0,47214900.0,1588870700.0,703939000.0,0.52,6.94,37043900.0,,,,,0
300824.SZ,20220719,20220630,368860800.0,21767400.0,22013800.0,22568200.0,884857100.0,689335800.0,0.0692,3.17,50106700.0,,,,,0
002911.SZ,20220720,20220630,8243680800.0,497455600.0,386456700.0,268148300.0,14443452700.0,4312395700.0,0.2837,5.92,260791200.0,,,,,0
600131.SH,20220721,20220630,2946990400.0,247926200.0,247878100.0,230831600.0,11457739400.0,5159481400.0,0.19,4.43,217138900.0,,,,,0
601187.SH,20220721,20220630,2838000000.0,1318000000.0,1316000000.0,1235000000.0,351714000000.0,23200000000.0,0.44,5.59,1071000000.0,,,,,0
601878.SH,20220721,20220630,7459309472.77,954880496.68,952443310.66,726648380.33,126529587960.88,25854946876.5,0.19,3.0,878225234.58,,,,,0
002032.SZ,20220721,20220630,10323979744.82,1253561647.96,1252951332.99,932849164.03,12451359791.41,6970314203.17,1.155,12.31,865590446.89,,,,,0
300605.SZ,20220826,20220630,214546800.0,28222100.0,27526700.0,23104700.0,1041399200.0,532034800.0,0.1404,4.39,21664500.0,,,,,0
688239.SH,20220827,20220630,623283700.0,105914400.0,105440300.0,93614200.0,2405612000.0,1112711900.0,0.67,8.65,61886300.0,,,,,0
688363.SH,20220721,20220630,2936309166.34,582043827.61,578393292.75,470492509.26,7846273758.46,6075897738.02,0.98,7.89,360557134.73,,,,,0
300357.SZ,20220720,20220630,388904002.48,207060886.7,208750954.76,181137561.42,1979319470.97,1811962865.87,0.346,9.92,147316566.21,,,,,0
603896.SH,20220722,20220630,349529536.21,82793331.98,82620826.26,81936134.71,2047148676.44,1646410853.56,0.42,4.96,54996116.2,,,,,0
002158.SZ,20220722,20220630,1369329986.1,299175331.63,298828030.33,245990413.66,5112990804.55,2652422067.56,0.46,9.1,198105912.49,,,,,0
600710.SH,20220722,20220630,76614311700.0,1681928500.0,1705427600.0,453116900.0,59368489600.0,5746122200.0,0.35,7.71,373319100.0,,,,,0
600420.SH,20220722,20220630,6387024045.16,425090187.2,421961665.49,221888769.16,19097445268.96,8712092215.27,0.2161,2.55,426135085.6,,,,,0
605168.SH,20220722,20220630,2032836500.0,235384500.0,233884200.0,216140600.0,3661932600.0,2053509100.0,2.88,10.33,166887900.0,,,,,0
603200.SH,20220722,20220630,307196498.26,52461765.38,55365813.27,50480039.28,1280990139.21,876695452.72,0.29,5.87,18592322.4,,,,,0
603813.SH,20220722,20220630,238470781.58,25134408.31,25835078.46,24058931.18,1139796417.01,535421398.88,0.27,4.543,10497502.17,,,,,0
605016.SH,20220722,20220630,392556700.0,92496500.0,92216600.0,78360400.0,1367637600.0,1271076900.0,0.62,6.31,51781300.0,,,,,0
603519.SH,20220722,20220630,733999122.81,368539806.16,368538134.66,317118072.83,1611323499.7,1036860096.49,1.19,32.79,52015641.59,,,,,0
600497.SH,20220722,20220630,10897536400.0,1159724000.0,1153512000.0,1016743800.0,28538408400.0,15336391500.0,0.1997,6.61,597199300.0,,,,,0
603088.SH,20220722,20220630,308369000.0,77210500.0,76965300.0,65756700.0,1158705800.0,,0.15,11.58,34555000.0,,,,,0
605006.SH,20220722,20220630,1595375100.0,411393400.0,411771200.0,347974900.0,4839129100.0,2651174400.0,0.58,13.79,330563500.0,,,,,0
605123.SH,20220722,20220630,1257454749.41,265338070.85,265120658.86,229261445.53,3740625427.56,2022489582.11,2.12,11.82,141215261.66,,,,,0
601116.SH,20220722,20220630,2089334869.64,102415495.03,105353839.0,78489106.3,4870794952.73,3069639956.98,0.1433,2.5238,43457707.92,,,,,0
000906.SZ,20220722,20220630,90719024100.0,816673600.0,817547300.0,466854100.0,35610455200.0,4802150500.0,0.65,11.93,358992800.0,,,,,0
600111.SH,20220722,20220630,20149745600.0,4335101300.0,4337644200.0,3097676900.0,34913709400.0,16858767400.0,0.8526,19.24,2035805900.0,,,,,0
601975.SH,20220722,20220630,2549748462.01,522871492.92,523825095.44,432787086.76,9508809504.35,6300379478.12,0.09,7.17,208156631.75,,,,,0
600821.SH,20220722,20220630,1528420400.0,432699300.0,428717200.0,348000000.0,29143050500.0,5311927200.0,0.23,6.87,218954400.0,,,,,0
601665.SH,20220722,20220630,5479930000.0,1843913000.0,1847801000.0,1737610000.0,472214302000.0,32942108000.0,0.35,11.83,1472453000.0,,,,,0
600025.SH,20220722,20220630,11130025700.0,4673413900.0,4647512800.0,3842396300.0,162092298500.0,64931149900.0,0.21,5.94,2693860400.0,,,,,0
600863.SH,20220722,20220630,10970712200.0,1686482300.0,1688590400.0,1166461600.0,41586545300.0,16875960000.0,0.17,7.99,481991000.0,,,,,0
601068.SH,20220722,20220630,10353147273.49,191527187.75,158851411.87,66343416.18,61274079678.36,8203642852.8,0.02,1.0,3365857.05,,,,,0
600328.SH,20220722,20220630,9935483500.0,2214126400.0,2197713400.0,1394385400.0,17593489300.0,8696405600.0,1.456,16.98,769136700.0,,,,,0
603456.SH,20220722,20220630,2950500300.0,555742900.0,552871900.0,466365400.0,7998323400.0,4855431800.0,0.56,,274837000.0,,,,,0
603527.SH,20220722,20220630,3677296816.36,93307463.45,92825657.27,75338203.49,2164622584.29,1081052866.18,0.31,6.95,59899801.95,,,,,0
002286.SZ,20220723,20220630,1382780708.23,109656010.59,108594543.64,90498534.91,3009760469.01,1874108723.43,0.24,4.87,64545330.64,,,,,0
600063.SH,20220723,20220630,5014826700.0,1149900200.0,1089930300.0,959980700.0,12574497700.0,6949401200.0,0.498,14.33,479687100.0,,,,,0
601211.SH,20220723,20220630,19534190000.0,8136970000.0,8130000000.0,6373330000.0,832028970000.0,147251520000.0,0.69,4.4,8013200000.0,,,,,0
000156.SZ,20220723,20220630,4117837900.0,401454500.0,416488100.0,406835900.0,25817239400.0,14163300400.0,0.22,2.84,429963100.0,,,,,0
601860.SH,20220723,20220630,2166000000.0,965000000.0,959000000.0,824000000.0,227430000000.0,16441000000.0,0.23,5.08,749000000.0,,,,,0
002573.SZ,20220723,20220630,3880214400.0,383967600.0,379393600.0,263190000.0,23225342300.0,6354860200.0,0.1875,4.23,242470800.0,,,,,0
002116.SZ,20220725,20220630,2480711467.9,116102077.62,117653926.77,104711199.43,5659295807.63,1546762787.84,0.25,6.74,84770298.66,,,,,0
000550.SZ,20220727,20220630,14222759384.0,420401337.0,421914447.0,452381022.0,25869296314.0,8778210687.0,0.52,5.02,405214055.0,,,,,0
601128.SH,20220727,20220630,4374000000.0,1530000000.0,1522000000.0,1201000000.0,274894000000.0,,0.44,11.72,1001000000.0,,,,,0
000670.SZ,20220727,20220630,1264449486.61,38268340.02,38231091.0,5741799.8,1497052192.25,54830776.3,0.007,13.11,757889.14,,,,,0
300979.SZ,20220727,20220630,9898522800.0,2014523100.0,2007177200.0,1562380400.0,18698450100.0,11504353100.0,1.34,13.67,1290557000.0,,,,,0
601888.SH,20220728,20220630,27650753200.0,5296641300.0,5296604800.0,3937841500.0,53618999900.0,31171335900.0,2.0168,12.55,5357053800.0,,,,,0
601231.SH,20220728,20220630,28940502267.63,1219698623.29,1222855473.0,1084646922.1,36652234311.31,13575365903.04,0.5,,551039407.6,,,,,0
002243.SZ,20220728,20220630,1125581309.81,116035977.9,116751902.67,118552503.38,13695082034.25,6456807639.79,0.0979,1.84,186170390.13,,,,,0
002287.SZ,20220729,20220630,896856452.64,250608000.22,250448470.54,231782683.76,5625997980.37,3085020676.3,0.4367,7.17,988080900.55,,,,,0
601958.SH,20220729,20220630,4897208300.0,968986200.0,963101100.0,652160000.0,15226301800.0,12425037800.0,0.202,5.25,241433800.0,,,,,0
002030.SZ,20220729,20220630,6675560772.18,4312770607.4,4312728502.23,3556786022.63,12955934064.14,9351167049.53,2.5343,40.11,1597875201.73,,,,,0
002338.SZ,20220729,20220630,249711497.81,41053934.59,41545489.96,37049348.85,1268742862.63,999570169.59,0.15,3.78,29037610.81,,,,,0
002054.SZ,20220729,20220630,1178244400.0,121960900.0,122086200.0,82858200.0,6167130700.0,2479612100.0,0.1719,3.39,61671200.0,,,,,0
002233.SZ,20220729,20220630,2593030526.66,249584986.86,236354919.99,174709477.43,12715425415.26,11258017015.48,0.15,1.5,914607233.19,,,,,0
002867.SZ,20220729,20220630,5097983818.74,753778917.98,759252046.7,585114686.59,6962116402.99,5766388014.78,0.54,9.83,609936715.12,,,,,0
002118.SZ,20220730,20220630,32019668.51,-390277351.23,-390798714.42,-384615493.93,10629422476.68,2371345079.5,-0.3,-15.01,-205818833.54,,,,,0
002302.SZ,20220730,20220630,11834985666.45,530916419.75,554959692.51,378263647.32,33342364466.7,9406845094.55,0.2996,4.34,363678676.8,,,,,0
002140.SZ,20220730,20220630,2014517630.34,201681217.78,202183398.38,164281993.68,11474933387.99,2670483589.31,0.31,6.07,133426285.25,,,,,0
000596.SZ,20220730,20220630,9002005923.42,2661978327.06,2678615800.24,1918821503.75,29006307740.69,17295127081.56,3.63,10.97,1378803828.46,,,,,0
605169.SH,20220802,20220630,769619090.21,141187184.17,140411082.49,113026804.6,2332375149.88,1684481650.81,0.3996,6.61,73387889.11,,,,,0
600878.SH,20220802,20220630,409610050.83,,,30356876.79,544690521.87,326405670.47,0.02,9.69,2987549.48,,,,,0
601009.SH,20220704,20220630,23532000000.0,12042000000.0,12011000000.0,10150000000.0,1914622000000.0,129173000000.0,1.01,8.75,8454000000.0,,,,,0
000915.SZ,20220705,20220630,1225244277.21,670848026.47,670405112.63,304603531.16,4228751172.54,2361827751.59,1.3,13.05,229228221.75,,,,,0
300962.SZ,20220705,20220630,163468044.46,72495833.75,72527019.08,59643545.34,1039787532.72,878796762.28,0.2259,6.85,52804172.82,,,,,0
600674.SH,20220706,20220630,475930585.41,1578856477.35,1578865733.59,1559851144.23,53002240894.42,31003096252.72,0.354,4.97,1310692244.77,,,,,0
603323.SH,20220706,20220630,2088000000.0,934000000.0,932000000.0,847000000.0,170474000000.0,13736000000.0,0.47,12.7,695000000.0,,,,,0
600735.SH,20220803,20220630,917475200.0,90036700.0,89906500.0,34057300.0,2198590500.0,1365953400.0,0.0846,2.94,31610200.0,,,,,0
603496.SH,20220803,20220630,249118400.0,15034200.0,14853200.0,16097800.0,1684047100.0,1192664600.0,0.0707,1.36,15572700.0,,,,,0
600098.SH,20220804,20220630,20738617700.0,695026500.0,718969200.0,717341200.0,57608174700.0,23597753200.0,0.2061,3.04,663688000.0,,,,,0
600606.SH,20220804,20220630,204736103500.0,9460648800.0,9134045400.0,4201827400.0,1359822060200.0,93985321200.0,0.3,4.55,8233391700.0,,,,,0
872808.BJ,20220730,20220630,142852244.52,,,30431260.39,607009883.61,257172896.78,0.43,12.58,28615535.93,,,,,0
603122.SH,20220709,20220630,624352500.0,,,,,,,,,,,,,0
834261.BJ,20220723,20220630,3204017004.18,,,116902685.66,2109478801.43,1180705266.06,0.45,9.98,132298528.78,,,,,0
300904.SZ,20220806,20220630,200743764.98,,,17569147.96,836197216.13,227787276.49,0.32,8.02,32369474.9,,,,,0
688235.SH,20220805,20220630,4210254000.0,-6430036000.0,-6430622000.0,-6663816000.0,49462204000.0,35618586000.0,-4.99,-17.64,-2493170000.0,,,,,0
920808.BJ,20220730,20220630,142852244.52,,,30431260.39,607009883.61,257172896.78,0.43,12.58,28615535.93,,,,,0
920261.BJ,20220723,20220630,3204017004.18,,,116902685.66,2109478801.43,1180705266.06,0.45,9.98,132298528.78,,,,,0
