ts_code,ann_date,end_date,revenue,operate_profit,total_profit,n_income,total_assets,total_hldr_eqy_exc_min_int,diluted_eps,diluted_roe,yoy_net_profit,bps,open_net_assets,open_bps,perf_summary,update_flag
601568.SH,20210709,20210630,6031505700.0,1375609300.0,1388231700.0,1167988700.0,16736958300.0,12788867700.0,0.32,9.01,725216700.0,,,,,0
002056.SZ,20210727,20210630,5691243376.85,615275957.93,600705164.92,546202173.21,11427566879.12,6165827202.95,0.3358,8.88,343741663.59,,,,,0
002066.SZ,20210713,20210630,2343464201.17,78111918.46,78893507.25,23185455.4,4171735207.51,503569094.06,0.1004,4.71,3254042.13,,,,,0
000780.SZ,20210821,20210630,1010734100.0,-348548100.0,-343125300.0,-346659800.0,4441596400.0,2718834300.0,-0.34,-12.02,-158409000.0,,,,,0
600239.SH,20210730,20210630,1697052600.0,125331300.0,96843400.0,304628100.0,50529279200.0,594322700.0,0.19,135.27,-762743300.0,,,,,0
600260.SH,20210828,20210630,2070016530.38,-5653367082.48,-5700803467.94,-5714404199.79,5897379010.72,946684291.61,-5.73,-150.6,383850012.72,,,,,0
600030.SH,20210729,20210630,37721000000.0,16343000000.0,16291000000.0,12198000000.0,1169139000000.0,187406000000.0,0.94,6.52,8926000000.0,,,,,0
600549.SH,20210720,20210630,14222934800.0,1101541600.0,1092128500.0,683981100.0,28028671500.0,8099231700.0,0.4865,8.67,233420200.0,,,,,0
002101.SZ,20210809,20210630,2967368284.26,182898381.02,180462147.59,131710831.05,7631731457.1,4605611076.99,0.25,2.85,-4903765.08,,,,,0
600502.SH,20210728,20210630,31654897200.0,1061615100.0,1068050000.0,599461300.0,113576957700.0,10629973800.0,0.35,5.71,468722100.0,,,,,0
688981.SH,20210806,20210630,18517764420.0,4279196080.4,5309743532.9,5469631007.9,207838820509.4,103755582118.7,0.32,,,,,,,0
002190.SZ,20210728,20210630,488356554.11,26790125.12,27068152.44,8887160.77,3528665853.16,2516986326.65,0.0248,0.35,-7039129.34,,,,,0
002191.SZ,20210728,20210630,2447409700.0,608444900.0,607992900.0,503736800.0,10573138400.0,7316169500.0,0.34,7.08,415357300.0,,,,,0
002062.SZ,20210731,20210630,4582374459.35,194260266.6,205588259.54,174792053.11,16745779002.23,3617664424.36,0.16,4.8,158631918.53,,,,,0
