ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
688039.SH,当虹科技,20220228,当虹科技：订单确认延后致业绩承压；2022展望更为积极,点评,一般报告,中金,"王之昊,于钟海,韩蕊",2021Q4,45200.0,23500.0,6700.0,6700.0,0.83,64.6,0.5,4.5,51.3,跑赢行业,,72.0
301129.SZ,瑞纳智能,20220228,瑞纳智能：智慧供热龙头，潜在千亿市场亟待开启,一般,首次关注,国泰君安,"李沐华,李雪薇",2022Q4,68400.0,,,24100.0,3.28,18.54,1.0,32.0,14.75,增持,,98.4
688039.SH,当虹科技,20220228,当虹科技：订单确认延后致业绩承压；2022展望更为积极,点评,一般报告,中金,"王之昊,于钟海,韩蕊",2022Q4,64700.0,34300.0,14600.0,14600.0,1.81,29.8,1.0,9.3,22.1,跑赢行业,,72.0
601677.SH,明泰铝业,20220228,长江策略2022年3月金股推荐,非个股,一般报告,长江证券,无,2023Q4,,,,335830.501,4.92,,,,,无,,
601677.SH,明泰铝业,20220228,长江策略2022年3月金股推荐,非个股,一般报告,长江证券,无,2022Q4,,,,275763.257,4.04,,,,,无,,
601677.SH,明泰铝业,20220228,长江策略2022年3月金股推荐,非个股,一般报告,长江证券,无,2021Q4,,,,191805.632,2.81,,,,,无,,
603661.SH,恒林股份,20220228,轻工制造行业周报：看好索菲亚整家套餐提升客单价，关注电子烟回调下布局机会,非个股,一般报告,东吴证券,"张潇,邹文婕",2023Q4,,,,54700.0,5.47,,,,,无,,
603661.SH,恒林股份,20220228,轻工制造行业周报：看好索菲亚整家套餐提升客单价，关注电子烟回调下布局机会,非个股,一般报告,东吴证券,"张潇,邹文婕",2022Q4,,,,44400.0,4.44,,,,,无,,
603661.SH,恒林股份,20220228,轻工制造行业周报：看好索菲亚整家套餐提升客单价，关注电子烟回调下布局机会,非个股,一般报告,东吴证券,"张潇,邹文婕",2021Q4,,,,37100.0,3.71,,,,,无,,
002831.SZ,裕同科技,20220228,轻工制造行业周报：看好索菲亚整家套餐提升客单价，关注电子烟回调下布局机会,非个股,一般报告,东吴证券,"张潇,邹文婕",2023Q4,,,,207100.0,2.226,,,,,无,,
002831.SZ,裕同科技,20220228,轻工制造行业周报：看好索菲亚整家套餐提升客单价，关注电子烟回调下布局机会,非个股,一般报告,东吴证券,"张潇,邹文婕",2022Q4,,,,167800.0,1.803,,,,,无,,
002831.SZ,裕同科技,20220228,轻工制造行业周报：看好索菲亚整家套餐提升客单价，关注电子烟回调下布局机会,非个股,一般报告,东吴证券,"张潇,邹文婕",2021Q4,,,,122200.0,1.313,,,,,无,,
600966.SH,博汇纸业,20220228,轻工制造行业周报：看好索菲亚整家套餐提升客单价，关注电子烟回调下布局机会,非个股,一般报告,东吴证券,"张潇,邹文婕",2023Q4,,,,265600.0,1.987,,,,,无,,
600966.SH,博汇纸业,20220228,轻工制造行业周报：看好索菲亚整家套餐提升客单价，关注电子烟回调下布局机会,非个股,一般报告,东吴证券,"张潇,邹文婕",2022Q4,,,,243700.0,1.823,,,,,无,,
600966.SH,博汇纸业,20220228,轻工制造行业周报：看好索菲亚整家套餐提升客单价，关注电子烟回调下布局机会,非个股,一般报告,东吴证券,"张潇,邹文婕",2021Q4,,,,170500.0,1.275,,,,,无,,
688039.SH,当虹科技,20220228,当虹科技：订单确认延后致业绩承压；2022展望更为积极,点评,一般报告,中金,"王之昊,于钟海,韩蕊",2023Q4,79000.0,,19300.0,19200.0,2.39,22.6,1.4,11.3,16.1,跑赢行业,,72.0
301129.SZ,瑞纳智能,20220228,瑞纳智能：智慧供热龙头，潜在千亿市场亟待开启,一般,首次关注,国泰君安,"李沐华,李雪薇",2023Q4,92600.0,,,33400.0,4.53,13.4,1.2,32.2,10.05,增持,,98.4
002677.SZ,浙江美大,20220228,浙江美大2021年业绩快报点评：21Q4收入增速略有放缓，盈利能力保持稳定,点评,一般报告,中银国际,张译文,2023Q4,307300.0,,111500.0,95700.0,1.481,10.7,6.0,38.9,7.1,买入,,
688111.SH,金山办公,20220228,金山办公：推测收入－薪酬错配影响21Q4利润，建议积极解读,点评,一般报告,申万宏源证券,"施鑫展,刘洋",2021Q4,327900.0,285300.0,112000.0,104200.0,2.26,93.0,,13.7,,增持,,
002508.SZ,老板电器,20220228,老板电器2021年业绩快报点评：收入突破百亿，坏账计提充分轻装上阵,点评,一般报告,中银国际,张译文,2021Q4,1014800.0,,154000.0,133400.0,1.406,25.2,1.2,15.6,20.5,买入,,
002677.SZ,浙江美大,20220228,浙江美大2021年业绩快报点评：21Q4收入增速略有放缓，盈利能力保持稳定,点评,一般报告,中银国际,张译文,2021Q4,216800.0,,78000.0,66900.0,1.035,15.3,4.2,36.1,11.0,买入,,
688111.SH,金山办公,20220228,金山办公：推测收入－薪酬错配影响21Q4利润，建议积极解读,点评,一般报告,申万宏源证券,"施鑫展,刘洋",2023Q4,572700.0,500800.0,210900.0,191300.0,4.15,51.0,,18.9,,增持,,
600984.SH,建设机械,20220228,建设机械2021年业绩快报点评：地产缺位短期景气稍弱，静待稳增长落地,点评,一般报告,国泰君安,"徐乔威,洪烨",2023Q4,687900.0,,,125600.0,1.3,7.92,2.5,16.1,6.78,增持,,16.2
