ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
002438.SZ,江苏神通,20240131,机械：制造业PMI结束连降，各公司陆续披露业绩预告,非个股,一般报告,长城证券,"孙培德,于夕朦,何文雯,陈郁双",2024Q4,,,,42125.609,0.83,,,,,买入,,
002438.SZ,江苏神通,20240131,机械：制造业PMI结束连降，各公司陆续披露业绩预告,非个股,一般报告,长城证券,"孙培德,于夕朦,何文雯,陈郁双",2023Q4,,,,31974.86,0.63,,,,,买入,,
300902.SZ,国安达,20240131,国安达：23Q4维持较快增速，储能＋电力双轮驱动公司业绩,点评,一般报告,长城证券,"孙培德,付浩,陈郁双",2023Q4,35800.0,,6200.0,5500.0,0.42,60.6,,6.4,38.9,买入,,
300902.SZ,国安达,20240131,国安达：23Q4维持较快增速，储能＋电力双轮驱动公司业绩,点评,一般报告,长城证券,"孙培德,付浩,陈郁双",2025Q4,101500.0,,26600.0,23900.0,1.82,14.0,,20.1,10.7,买入,,
300902.SZ,国安达,20240131,国安达：23Q4维持较快增速，储能＋电力双轮驱动公司业绩,点评,一般报告,长城证券,"孙培德,付浩,陈郁双",2024Q4,60300.0,,13300.0,11900.0,0.91,28.2,,12.2,19.6,买入,,
688590.SH,新致软件,20240131,新致软件：AI战略升级，算力＋应用全方位布局,点评,一般报告,中邮证券,"孙业亮,常雨婷",2023Q4,165600.0,,8600.0,7326.0,0.29,51.01,,5.4,30.95,买入,,
688590.SH,新致软件,20240131,新致软件：AI战略升级，算力＋应用全方位布局,点评,一般报告,中邮证券,"孙业亮,常雨婷",2024Q4,207900.0,,11500.0,9796.0,0.38,38.15,,6.8,24.89,买入,,
688590.SH,新致软件,20240131,新致软件：AI战略升级，算力＋应用全方位布局,点评,一般报告,中邮证券,"孙业亮,常雨婷",2025Q4,261800.0,,16600.0,14177.0,0.55,26.36,,8.9,18.56,买入,,
688147.SH,微导纳米,20240131,微导纳米：业绩与盈利能力双高，半导体及光伏订单快速增长,点评,首次关注,财信证券,杨甫,2025Q4,478053.0,,77000.0,71995.0,1.58,19.91,0.0,21.0,,增持,,
688147.SH,微导纳米,20240131,微导纳米：业绩与盈利能力双高，半导体及光伏订单快速增长,点评,首次关注,财信证券,杨甫,2024Q4,362306.0,,55308.0,51713.0,1.14,27.72,0.0,19.0,,增持,,
688147.SH,微导纳米,20240131,微导纳米：业绩与盈利能力双高，半导体及光伏订单快速增长,点评,首次关注,财信证券,杨甫,2023Q4,165005.0,,29971.0,28023.0,0.62,51.15,0.0,12.0,,增持,,
688766.SH,普冉股份,20240131,普冉股份：Q4利润扭亏为盈，“存储＋”战略提供增长动能,点评,一般报告,长城证券,邹兰兰,2025Q4,187900.0,,27300.0,26800.0,3.55,30.3,,11.7,23.2,增持,,
688766.SH,普冉股份,20240131,普冉股份：Q4利润扭亏为盈，“存储＋”战略提供增长动能,点评,一般报告,长城证券,邹兰兰,2024Q4,145500.0,,12300.0,12100.0,1.61,66.9,,6.0,50.6,增持,,
688766.SH,普冉股份,20240131,普冉股份：Q4利润扭亏为盈，“存储＋”战略提供增长动能,点评,一般报告,长城证券,邹兰兰,2023Q4,112800.0,,-5300.0,-5200.0,-0.68,,,-2.7,,增持,,
002027.SZ,分众传媒,20240131,分众传媒业绩预告点评：业绩预告符合市场预期，稳健分红增强股东回报,点评,一般报告,华福证券,"杨晓峰,陈熠暐",2023Q4,1209300.0,,615000.0,496500.0,0.34,16.4,,22.1,23.0,买入,,8.12
002027.SZ,分众传媒,20240131,分众传媒业绩预告点评：业绩预告符合市场预期，稳健分红增强股东回报,点评,一般报告,华福证券,"杨晓峰,陈熠暐",2025Q4,1659800.0,,838400.0,676800.0,0.47,12.1,,25.8,17.0,买入,,8.12
002027.SZ,分众传媒,20240131,分众传媒业绩预告点评：业绩预告符合市场预期，稳健分红增强股东回报,点评,一般报告,华福证券,"杨晓峰,陈熠暐",2024Q4,1454700.0,,725900.0,586000.0,0.41,13.9,,24.2,19.0,买入,,8.12
601088.SH,中国神华,20240131,中国神华：煤价下跌影响公司盈利，一体化经营彰显业绩韧性——2023年业绩预告点评,点评,一般报告,长城证券,"汪毅,武克",2025Q4,40938200.0,,9977800.0,6864700.0,3.46,10.4,,14.7,5.2,增持,,
601088.SH,中国神华,20240131,中国神华：煤价下跌影响公司盈利，一体化经营彰显业绩韧性——2023年业绩预告点评,点评,一般报告,长城证券,"汪毅,武克",2024Q4,37456200.0,,9434300.0,6371300.0,3.21,11.2,,14.7,5.6,增持,,
