ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
688047.SH,龙芯中科,20241231,计算机行业2025年投资展望：信创、AI应用构投资主线，新质生产力领域具结构机会,非个股,一般报告,东兴证券,"刘蒙,张永嘉",2026Q4,,,,11228.0,0.28,,,,,推荐,,
600111.SH,北方稀土,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2024Q4,,,,93991.712,0.26,,,,,推荐,,
600547.SH,山东黄金,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2026Q4,,,,572598.979,1.28,,,,,推荐,,
000933.SZ,神火股份,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2024Q4,,,,429625.959,1.91,,,,,推荐,,
000933.SZ,神火股份,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2025Q4,,,,539844.137,2.4,,,,,推荐,,
000933.SZ,神火股份,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2026Q4,,,,641064.912,2.85,,,,,推荐,,
000807.SZ,云铝股份,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2024Q4,,,,450834.463,1.3,,,,,推荐,,
000807.SZ,云铝股份,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2025Q4,,,,558341.142,1.61,,,,,推荐,,
000807.SZ,云铝股份,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2026Q4,,,,579148.887,1.67,,,,,推荐,,
600111.SH,北方稀土,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2025Q4,,,,238594.346,0.66,,,,,推荐,,
600547.SH,山东黄金,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2024Q4,,,,331033.785,0.74,,,,,推荐,,
600111.SH,北方稀土,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2026Q4,,,,375966.848,1.04,,,,,推荐,,
600988.SH,赤峰黄金,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2024Q4,,,,176374.606,1.06,,,,,无,,
600988.SH,赤峰黄金,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2025Q4,,,,219636.302,1.32,,,,,无,,
600988.SH,赤峰黄金,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2026Q4,,,,249586.707,1.5,,,,,无,,
000975.SZ,山金国际,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2024Q4,,,,238798.115,0.86,,,,,无,,
000975.SZ,山金国际,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2025Q4,,,,274895.504,0.99,,,,,无,,
000975.SZ,山金国际,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2026Q4,,,,347090.283,1.25,,,,,无,,
600547.SH,山东黄金,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2025Q4,,,,451816.382,1.01,,,,,推荐,,
601899.SH,紫金矿业,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2026Q4,,,,4199306.453,1.58,,,,,推荐,,
688047.SH,龙芯中科,20241231,计算机行业2025年投资展望：信创、AI应用构投资主线，新质生产力领域具结构机会,非个股,一般报告,东兴证券,"刘蒙,张永嘉",2025Q4,,,,1604.0,0.04,,,,,推荐,,
601899.SH,紫金矿业,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2025Q4,,,,3694326.563,1.39,,,,,推荐,,
300627.SZ,华测导航,20241231,高成长高景气，科技变革创长牛——通信行业2025年策略报告,非个股,一般报告,银河证券,赵良毕,2024Q4,,,,58753.331,1.07,,,,,推荐,,
300627.SZ,华测导航,20241231,高成长高景气，科技变革创长牛——通信行业2025年策略报告,非个股,一般报告,银河证券,赵良毕,2025Q4,,,,75226.227,1.37,,,,,推荐,,
300627.SZ,华测导航,20241231,高成长高景气，科技变革创长牛——通信行业2025年策略报告,非个股,一般报告,银河证券,赵良毕,2026Q4,,,,96640.993,1.76,,,,,推荐,,
601899.SH,紫金矿业,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2024Q4,,,,3269080.34,1.23,,,,,推荐,,
603993.SH,洛阳钼业,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2024Q4,,,,1166358.991,0.54,,,,,无,,
603993.SH,洛阳钼业,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2025Q4,,,,1317553.676,0.61,,,,,无,,
603993.SH,洛阳钼业,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2026Q4,,,,1490347.6,0.69,,,,,无,,
603979.SH,金诚信,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2024Q4,,,,160306.13,2.57,,,,,无,,
603979.SH,金诚信,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2025Q4,,,,218315.741,3.5,,,,,无,,
603979.SH,金诚信,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2026Q4,,,,251998.741,4.04,,,,,无,,
002532.SZ,天山铝业,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2024Q4,,,,441929.114,0.95,,,,,无,,
002532.SZ,天山铝业,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2025Q4,,,,511707.396,1.1,,,,,无,,
002532.SZ,天山铝业,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2026Q4,,,,534966.823,1.15,,,,,无,,
000831.SZ,中国稀土,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2024Q4,,,,10612.208,0.1,,,,,无,,
000831.SZ,中国稀土,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2025Q4,,,,26530.52,0.25,,,,,无,,
000831.SZ,中国稀土,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2026Q4,,,,45632.495,0.43,,,,,无,,
300748.SZ,金力永磁,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2024Q4,,,,34303.298,0.25,,,,,无,,
300748.SZ,金力永磁,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2025Q4,,,,59001.673,0.43,,,,,无,,
300748.SZ,金力永磁,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2026Q4,,,,83700.047,0.61,,,,,无,,
000970.SZ,中科三环,20241231,拐点至反转成，迎接新一轮上行周期－有色金属行业2025年年度策略,非个股,一般报告,银河证券,"华立,阎予露,孙雪琪",2024Q4,,,,9725.806,0.08,,,,,无,,
