ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
002779.SZ,中坚科技,20240930,中坚科技首次覆盖报告：升级主业、战略转型，有望切入OpenAI人形机器人供应链,深度,首次评级,上海证券,陈旻,2026Q4,249700.0,,21800.0,20600.0,1.56,21.83,,21.8,17.88,增持,,
002779.SZ,中坚科技,20240930,中坚科技首次覆盖报告：升级主业、战略转型，有望切入OpenAI人形机器人供应链,深度,首次评级,上海证券,陈旻,2025Q4,168000.0,,13800.0,13000.0,0.98,34.69,,15.8,26.37,增持,,
002779.SZ,中坚科技,20240930,中坚科技首次覆盖报告：升级主业、战略转型，有望切入OpenAI人形机器人供应链,深度,首次评级,上海证券,陈旻,2024Q4,112000.0,,9500.0,9000.0,0.68,49.86,,12.1,35.27,增持,,
601888.SH,中国中免,20240930,10月金股策略：先蓝筹后成长－－－国君策略2024年10月金股组合,非个股,一般报告,国泰君安,无,2026Q4,,,,744789.256,3.6,,,,,增持,,
601888.SH,中国中免,20240930,10月金股策略：先蓝筹后成长－－－国君策略2024年10月金股组合,非个股,一般报告,国泰君安,无,2025Q4,,,,662034.894,3.2,,,,,增持,,
601888.SH,中国中免,20240930,10月金股策略：先蓝筹后成长－－－国君策略2024年10月金股组合,非个股,一般报告,国泰君安,无,2024Q4,,,,579280.532,2.8,,,,,增持,,
688608.SH,恒玄科技,20240930,10月金股策略：先蓝筹后成长－－－国君策略2024年10月金股组合,非个股,一般报告,国泰君安,无,2024Q4,,,,38414.579,3.2,,,,,增持,,
300015.SZ,爱尔眼科,20240930,10月金股策略：先蓝筹后成长－－－国君策略2024年10月金股组合,非个股,一般报告,国泰君安,无,2026Q4,,,,466350.725,0.5,,,,,增持,,
601100.SH,恒立液压,20240930,10月金股策略：先蓝筹后成长－－－国君策略2024年10月金股组合,非个股,一般报告,国泰君安,无,2026Q4,,,,388838.088,2.9,,,,,增持,,
601100.SH,恒立液压,20240930,10月金股策略：先蓝筹后成长－－－国君策略2024年10月金股组合,非个股,一般报告,国泰君安,无,2025Q4,,,,335205.248,2.5,,,,,增持,,
601100.SH,恒立液压,20240930,10月金股策略：先蓝筹后成长－－－国君策略2024年10月金股组合,非个股,一般报告,国泰君安,无,2024Q4,,,,281572.408,2.1,,,,,增持,,
300015.SZ,爱尔眼科,20240930,10月金股策略：先蓝筹后成长－－－国君策略2024年10月金股组合,非个股,一般报告,国泰君安,无,2025Q4,,,,466350.725,0.5,,,,,增持,,
688608.SH,恒玄科技,20240930,10月金股策略：先蓝筹后成长－－－国君策略2024年10月金股组合,非个股,一般报告,国泰君安,无,2025Q4,,,,49218.679,4.1,,,,,增持,,
300015.SZ,爱尔眼科,20240930,10月金股策略：先蓝筹后成长－－－国君策略2024年10月金股组合,非个股,一般报告,国泰君安,无,2024Q4,,,,373080.58,0.4,,,,,增持,,
688608.SH,恒玄科技,20240930,10月金股策略：先蓝筹后成长－－－国君策略2024年10月金股组合,非个股,一般报告,国泰君安,无,2026Q4,,,,63624.146,5.3,,,,,增持,,
002837.SZ,英维克,20240930,申万宏源晨会报告,非个股,一般报告,申万宏源证券,刘宏达,2024Q4,477200.0,,,54000.0,0.73,,,,,买入,,
002850.SZ,科达利,20240930,10月金股策略：先蓝筹后成长－－－国君策略2024年10月金股组合,非个股,一般报告,国泰君安,无,2026Q4,,,,197597.384,7.3,,,,,增持,,
002850.SZ,科达利,20240930,10月金股策略：先蓝筹后成长－－－国君策略2024年10月金股组合,非个股,一般报告,国泰君安,无,2025Q4,,,,165115.622,6.1,,,,,增持,,
002850.SZ,科达利,20240930,10月金股策略：先蓝筹后成长－－－国君策略2024年10月金股组合,非个股,一般报告,国泰君安,无,2024Q4,,,,138047.487,5.1,,,,,增持,,
002837.SZ,英维克,20240930,申万宏源晨会报告,非个股,一般报告,申万宏源证券,刘宏达,2026Q4,824000.0,,,90400.0,1.222,,,,,买入,,
