ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
603728.SH,鸣志电器,20250127,鸣志电器公司研究报告：HB步进电机全球领先，人形机器人开辟新增曲线,一般,首份报告,海通证券,"徐柏乔,房青,马菁菁",2026Q4,313400.0,116700.0,25000.0,22800.0,0.54,122.68,0.1,5.9,71.03,无,,
603728.SH,鸣志电器,20250127,鸣志电器公司研究报告：HB步进电机全球领先，人形机器人开辟新增曲线,一般,首份报告,海通证券,"徐柏乔,房青,马菁菁",2025Q4,281800.0,105200.0,17600.0,16100.0,0.38,174.0,0.1,4.4,91.39,无,,
603728.SH,鸣志电器,20250127,鸣志电器公司研究报告：HB步进电机全球领先，人形机器人开辟新增曲线,一般,首份报告,海通证券,"徐柏乔,房青,马菁菁",2024Q4,254000.0,95000.0,9100.0,8300.0,0.2,337.64,0.0,2.4,130.29,无,,
600867.SH,通化东宝,20250127,通化东宝：国产替代步伐加速，创新研发与国际化稳步推进,一般,首次关注,平安证券,"叶寅,韩盟盟,张梦鸽",2026Q4,331400.0,,136200.0,116800.0,0.6,13.0,,14.2,7.6,推荐,,
600867.SH,通化东宝,20250127,通化东宝：国产替代步伐加速，创新研发与国际化稳步推进,一般,首次关注,平安证券,"叶寅,韩盟盟,张梦鸽",2025Q4,287314.0,,99300.0,85200.0,0.43,17.8,,11.1,10.4,推荐,,
600867.SH,通化东宝,20250127,通化东宝：国产替代步伐加速，创新研发与国际化稳步推进,一般,首次关注,平安证券,"叶寅,韩盟盟,张梦鸽",2024Q4,229319.0,,4700.0,4100.0,0.02,372.1,,0.6,45.8,推荐,,
601088.SH,中国神华,20250127,中国神华深度报告：一体化能源巨头，高分红行业代表,深度,一般报告,东莞证券,"卢立亭,吴镇杰",2026Q4,34728558.0,,9040095.0,6233775.0,3.14,12.46,,,,增持,,
601088.SH,中国神华,20250127,中国神华深度报告：一体化能源巨头，高分红行业代表,深度,一般报告,东莞证券,"卢立亭,吴镇杰",2025Q4,34579575.0,,8904037.0,6215428.0,3.13,12.49,,,,增持,,
601088.SH,中国神华,20250127,中国神华深度报告：一体化能源巨头，高分红行业代表,深度,一般报告,东莞证券,"卢立亭,吴镇杰",2024Q4,34439266.0,,8745146.0,5998166.0,3.02,12.94,,,,增持,,
603379.SH,三美股份,20250127,三美股份2024年业绩预告点评：全年业绩大幅预增，制冷剂产品维持高景气,点评,一般报告,东莞证券,卢立亭,2026Q4,590587.0,,186769.0,140450.0,2.3,18.66,,,,买入,,
603379.SH,三美股份,20250127,三美股份2024年业绩预告点评：全年业绩大幅预增，制冷剂产品维持高景气,点评,一般报告,东莞证券,卢立亭,2025Q4,532549.0,,154808.0,116415.0,1.91,22.51,,,,买入,,
603379.SH,三美股份,20250127,三美股份2024年业绩预告点评：全年业绩大幅预增，制冷剂产品维持高景气,点评,一般报告,东莞证券,卢立亭,2024Q4,398940.0,,103909.0,78971.0,1.29,33.18,,,,买入,,
600348.SH,华阳股份,20250127,华阳股份：预告Q4业绩中枢环比略降，未来两年煤炭产能产量增长明确,点评,一般报告,广发证券,"沈涛,安鹏,宋炜,张云瀚",2026Q4,2642900.0,,530200.0,353800.0,0.98,6.9,,10.6,3.33,买入,,8.14
600348.SH,华阳股份,20250127,华阳股份：预告Q4业绩中枢环比略降，未来两年煤炭产能产量增长明确,点评,一般报告,广发证券,"沈涛,安鹏,宋炜,张云瀚",2025Q4,2389600.0,,440400.0,293800.0,0.81,8.31,,9.2,4.0,买入,,8.14
600348.SH,华阳股份,20250127,华阳股份：预告Q4业绩中枢环比略降，未来两年煤炭产能产量增长明确,点评,一般报告,广发证券,"沈涛,安鹏,宋炜,张云瀚",2024Q4,2283800.0,,370700.0,237200.0,0.66,10.3,,7.6,4.67,买入,,8.14
603516.SH,淳中科技,20250127,淳中科技：业绩符合预期，静待25年N相关业务,点评,一般报告,华西证券,"赵宇阳,刘泽晶",2026Q4,124600.0,,23900.0,23900.0,1.18,51.35,,13.1,,买入,,
603516.SH,淳中科技,20250127,淳中科技：业绩符合预期，静待25年N相关业务,点评,一般报告,华西证券,"赵宇阳,刘泽晶",2025Q4,82300.0,,15900.0,15600.0,0.77,78.59,,9.9,,买入,,
603516.SH,淳中科技,20250127,淳中科技：业绩符合预期，静待25年N相关业务,点评,一般报告,华西证券,"赵宇阳,刘泽晶",2024Q4,55400.0,,10200.0,9800.0,0.48,125.51,,6.9,,买入,,
688123.SH,聚辰股份,20250127,聚辰股份2024年业绩预告点评：2024业绩大幅增长，多元布局谋求全新发展,点评,一般报告,华创证券,"耿琛,岳阳,吴鑫",2026Q4,187900.0,,55300.0,50300.0,3.19,23.0,,17.2,21.0,强推,,101.43
688123.SH,聚辰股份,20250127,聚辰股份2024年业绩预告点评：2024业绩大幅增长，多元布局谋求全新发展,点评,一般报告,华创证券,"耿琛,岳阳,吴鑫",2025Q4,144400.0,,42600.0,40000.0,2.54,29.0,,15.8,27.0,强推,,101.43
688123.SH,聚辰股份,20250127,聚辰股份2024年业绩预告点评：2024业绩大幅增长，多元布局谋求全新发展,点评,一般报告,华创证券,"耿琛,岳阳,吴鑫",2024Q4,105200.0,,29600.0,29100.0,1.84,40.0,,13.0,38.0,强推,,101.43
002380.SZ,科远智慧,20250127,科远智慧：业绩符合预期，关注火电侧改造进展,点评,一般报告,华西证券,"赵宇阳,刘泽晶",2026Q4,299400.0,,45800.0,43400.0,1.81,10.4,,14.5,,买入,,
002380.SZ,科远智慧,20250127,科远智慧：业绩符合预期，关注火电侧改造进展,点评,一般报告,华西证券,"赵宇阳,刘泽晶",2025Q4,240200.0,,36200.0,34000.0,1.42,13.27,,13.3,,买入,,
002380.SZ,科远智慧,20250127,科远智慧：业绩符合预期，关注火电侧改造进展,点评,一般报告,华西证券,"赵宇阳,刘泽晶",2024Q4,186900.0,,26600.0,25100.0,1.04,18.01,,11.3,,买入,,
603067.SH,振华股份,20250127,申万宏源晨会报告,非个股,一般报告,申万宏源证券,邵靖宇,2024Q4,,,,49400.0,0.97,,,,,增持,,
603067.SH,振华股份,20250127,申万宏源晨会报告,非个股,一般报告,申万宏源证券,邵靖宇,2025Q4,,,,56700.0,1.114,,,,,增持,,
