ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
300059.SZ,东方财富,20210930,东方财富首次覆盖报告：好船配好帆，财风自东来,深度,首次关注,浙商证券,"邱冠华,梁凤洁,洪希柠",2021Q4,1222400.0,,835600.0,723900.0,0.7,49.07,,19.27,,买入,,42.0
300568.SZ,星源材质,20210930,星源材质投资价值分析报告：锂电隔膜领先企业，受益下游需求提升,深度,首次评级,中信证券,"袁健聪,王喆,李鹞,吴威辰,滕冠兴",2023Q4,495200.0,,154100.0,135000.0,1.76,24.4,,11.3,14.3,买入,,61.2
300568.SZ,星源材质,20210930,星源材质投资价值分析报告：锂电隔膜领先企业，受益下游需求提升,深度,首次评级,中信证券,"袁健聪,王喆,李鹞,吴威辰,滕冠兴",2022Q4,297400.0,,82500.0,71300.0,0.93,46.2,,6.6,25.8,买入,,61.2
300568.SZ,星源材质,20210930,星源材质投资价值分析报告：锂电隔膜领先企业，受益下游需求提升,深度,首次评级,中信证券,"袁健聪,王喆,李鹞,吴威辰,滕冠兴",2021Q4,179000.0,,36500.0,32000.0,0.42,102.4,,7.6,51.9,买入,,61.2
601888.SH,中国中免,20210930,中国中免：海南板块所得税优惠确定，公司业绩有望增厚,点评,一般报告,中银国际,包仁诚,2022Q4,9477300.0,,2315000.0,1507800.0,7.722,32.5,1.1,42.2,20.5,买入,,
601888.SH,中国中免,20210930,中国中免：海南板块所得税优惠确定，公司业绩有望增厚,点评,一般报告,中银国际,包仁诚,2021Q4,7659100.0,,1759100.0,1168000.0,5.982,42.0,0.7,43.7,27.3,买入,,
601888.SH,中国中免,20210930,中国中免：海南板块所得税优惠确定，公司业绩有望增厚,点评,一般报告,中银国际,包仁诚,2023Q4,11530900.0,,2948900.0,1859100.0,9.522,26.4,1.5,40.3,15.8,买入,,
688793.SH,倍轻松,20210930,倍轻松首次覆盖报告：高端打法独树一帜，按摩小家电龙头步入成长快车道,深度,首次关注,东亚前海证券研究所,王刚,2023Q4,233907.0,144800.0,33000.0,28086.0,4.56,19.85,,22.0,13.93,推荐,,
688793.SH,倍轻松,20210930,倍轻松首次覆盖报告：高端打法独树一帜，按摩小家电龙头步入成长快车道,深度,首次关注,东亚前海证券研究所,王刚,2022Q4,171408.0,105200.0,22500.0,19153.0,3.11,29.11,,20.0,21.39,推荐,,
688793.SH,倍轻松,20210930,倍轻松首次覆盖报告：高端打法独树一帜，按摩小家电龙头步入成长快车道,深度,首次关注,东亚前海证券研究所,王刚,2021Q4,121794.0,73700.0,14900.0,12681.0,2.06,43.97,,16.0,33.25,推荐,,
688005.SH,容百科技,20210930,锂电产业链数据跟踪与供需预测,非个股,一般报告,国信证券,"王蔚祺,万里明",2022Q4,,,,172516.887,3.85,,,,,买入,,
688005.SH,容百科技,20210930,锂电产业链数据跟踪与供需预测,非个股,一般报告,国信证券,"王蔚祺,万里明",2021Q4,,,,78416.767,1.75,,,,,买入,,
