ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
301155.SZ,海力风电,20240630,大浪淘沙革故鼎新——电力设备与新能源行业2024年中期策略,非个股,一般报告,国元证券,"龚斯闻,花冠,赵莉莉",2025Q4,,,,73478.32,3.38,,,,,增持,,
600761.SH,安徽合力,20240630,国海研究｜7月十大金股,非个股,一般报告,国海证券,无,2024Q4,,,,168318.139,1.91,,,,,无,,
002701.SZ,奥瑞金,20240630,中报业绩前瞻，新消费强势、白马具韧性——轻工行业周报,非个股,一般报告,浙商证券,"史凡可,傅嘉成,曾伟,褚远熙,陈秋露",2024Q4,,,,94217.0,0.366,,,,,无,,
600761.SH,安徽合力,20240630,国海研究｜7月十大金股,非个股,一般报告,国海证券,无,2025Q4,,,,197399.284,2.24,,,,,无,,
300181.SZ,佐力药业,20240630,国海研究｜7月十大金股,非个股,一般报告,国海证券,周小刚,2026Q4,373500.0,,,88000.0,1.255,,,,,买入,,
300181.SZ,佐力药业,20240630,国海研究｜7月十大金股,非个股,一般报告,国海证券,周小刚,2025Q4,297100.0,,,68000.0,0.97,,,,,买入,,
300181.SZ,佐力药业,20240630,国海研究｜7月十大金股,非个股,一般报告,国海证券,周小刚,2024Q4,247400.0,,,54200.0,0.773,,,,,买入,,
000488.SZ,晨鸣纸业,20240630,中报业绩前瞻，新消费强势、白马具韧性——轻工行业周报,非个股,一般报告,浙商证券,"史凡可,傅嘉成,曾伟,褚远熙,陈秋露",2024Q4,,,,14831.0,0.05,,,,,无,,
603808.SH,歌力思,20240630,波司登FY24业绩超预期，看好新品类拓展——纺织服装行业周报,非个股,一般报告,申万宏源证券,"王立平,求佳峰,刘佩,李璇",2026Q4,,,,37000.0,1.002,,,,,增持,,
603808.SH,歌力思,20240630,波司登FY24业绩超预期，看好新品类拓展——纺织服装行业周报,非个股,一般报告,申万宏源证券,"王立平,求佳峰,刘佩,李璇",2025Q4,,,,32000.0,0.867,,,,,增持,,
603808.SH,歌力思,20240630,波司登FY24业绩超预期，看好新品类拓展——纺织服装行业周报,非个股,一般报告,申万宏源证券,"王立平,求佳峰,刘佩,李璇",2024Q4,,,,22000.0,0.596,,,,,增持,,
603898.SH,好莱客,20240630,中报业绩前瞻，新消费强势、白马具韧性——轻工行业周报,非个股,一般报告,浙商证券,"史凡可,傅嘉成,曾伟,褚远熙,陈秋露",2024Q4,,,,23441.0,0.753,,,,,无,,
300616.SZ,尚品宅配,20240630,中报业绩前瞻，新消费强势、白马具韧性——轻工行业周报,非个股,一般报告,浙商证券,"史凡可,傅嘉成,曾伟,褚远熙,陈秋露",2024Q4,,,,13156.0,0.586,,,,,无,,
301009.SZ,可靠股份,20240630,中报业绩前瞻，新消费强势、白马具韧性——轻工行业周报,非个股,一般报告,浙商证券,"史凡可,傅嘉成,曾伟,褚远熙,陈秋露",2024Q4,,,,4725.0,0.174,,,,,无,,
002752.SZ,昇兴股份,20240630,中报业绩前瞻，新消费强势、白马具韧性——轻工行业周报,非个股,一般报告,浙商证券,"史凡可,傅嘉成,曾伟,褚远熙,陈秋露",2024Q4,,,,42753.0,0.438,,,,,无,,
601515.SH,东峰集团,20240630,中报业绩前瞻，新消费强势、白马具韧性——轻工行业周报,非个股,一般报告,浙商证券,"史凡可,傅嘉成,曾伟,褚远熙,陈秋露",2024Q4,,,,26330.0,0.143,,,,,无,,
002791.SZ,坚朗五金,20240630,中报业绩前瞻，新消费强势、白马具韧性——轻工行业周报,非个股,一般报告,浙商证券,"史凡可,傅嘉成,曾伟,褚远熙,陈秋露",2024Q4,,,,49378.0,1.536,,,,,无,,
301155.SZ,海力风电,20240630,大浪淘沙革故鼎新——电力设备与新能源行业2024年中期策略,非个股,一般报告,国元证券,"龚斯闻,花冠,赵莉莉",2024Q4,,,,51521.78,2.37,,,,,增持,,
603208.SH,江山欧派,20240630,中报业绩前瞻，新消费强势、白马具韧性——轻工行业周报,非个股,一般报告,浙商证券,"史凡可,傅嘉成,曾伟,褚远熙,陈秋露",2024Q4,,,,44080.0,2.488,,,,,无,,
300994.SZ,久祺股份,20240630,中报业绩前瞻，新消费强势、白马具韧性——轻工行业周报,非个股,一般报告,浙商证券,"史凡可,傅嘉成,曾伟,褚远熙,陈秋露",2024Q4,,,,15196.0,0.652,,,,,无,,
002531.SZ,天顺风能,20240630,大浪淘沙革故鼎新——电力设备与新能源行业2024年中期策略,非个股,一般报告,国元证券,"龚斯闻,花冠,赵莉莉",2025Q4,,,,221016.075,1.23,,,,,买入,,
002531.SZ,天顺风能,20240630,大浪淘沙革故鼎新——电力设备与新能源行业2024年中期策略,非个股,一般报告,国元证券,"龚斯闻,花冠,赵莉莉",2024Q4,,,,138359.657,0.77,,,,,买入,,
000910.SZ,大亚圣象,20240630,中报业绩前瞻，新消费强势、白马具韧性——轻工行业周报,非个股,一般报告,浙商证券,"史凡可,傅嘉成,曾伟,褚远熙,陈秋露",2024Q4,,,,38199.0,0.698,,,,,无,,
002228.SZ,合兴包装,20240630,中报业绩前瞻，新消费强势、白马具韧性——轻工行业周报,非个股,一般报告,浙商证券,"史凡可,傅嘉成,曾伟,褚远熙,陈秋露",2024Q4,,,,16700.0,0.137,,,,,无,,
600975.SH,新五丰,20240630,布局养殖链盈利改善，聚焦宠物食品龙头崛起——申万农林牧渔周观点（2024.6.24－2024.6.30）,非个股,一般报告,申万宏源证券,"盛瀚,朱珺逸,胡静航",2025Q4,,,,110993.699,0.88,,,,,无,,
600975.SH,新五丰,20240630,布局养殖链盈利改善，聚焦宠物食品龙头崛起——申万农林牧渔周观点（2024.6.24－2024.6.30）,非个股,一般报告,申万宏源证券,"盛瀚,朱珺逸,胡静航",2024Q4,,,,16396.796,0.13,,,,,无,,
002015.SZ,协鑫能科,20240630,新能源装机延续高增长，用电量增速加快——5月电力数据点评,非个股,一般报告,银河证券,"陶贻功,梁悠南",2026Q4,,,,194798.954,1.2,,,,,无,,
002015.SZ,协鑫能科,20240630,新能源装机延续高增长，用电量增速加快——5月电力数据点评,非个股,一般报告,银河证券,"陶贻功,梁悠南",2025Q4,,,,206162.226,1.27,,,,,无,,
002015.SZ,协鑫能科,20240630,新能源装机延续高增长，用电量增速加快——5月电力数据点评,非个股,一般报告,银河证券,"陶贻功,梁悠南",2024Q4,,,,165579.111,1.02,,,,,无,,
603180.SH,金牌家居,20240630,中报业绩前瞻，新消费强势、白马具韧性——轻工行业周报,非个股,一般报告,浙商证券,"史凡可,傅嘉成,曾伟,褚远熙,陈秋露",2024Q4,,,,33671.0,2.183,,,,,无,,
301062.SZ,上海艾录,20240630,中报业绩前瞻，新消费强势、白马具韧性——轻工行业周报,非个股,一般报告,浙商证券,"史凡可,傅嘉成,曾伟,褚远熙,陈秋露",2024Q4,,,,11976.0,0.299,,,,,无,,
688308.SH,欧科亿,20240630,欧科亿：布局光伏钨丝，延展钨产业链,点评,一般报告,西南证券,"邰桂龙,王宁",2024Q4,135768.0,,23194.0,20179.0,1.27,15.28,1.08,7.39,8.72,买入,,
688308.SH,欧科亿,20240630,欧科亿：布局光伏钨丝，延展钨产业链,点评,一般报告,西南证券,"邰桂龙,王宁",2025Q4,174736.0,,32018.0,27855.0,1.75,11.07,1.31,9.38,6.69,买入,,
688308.SH,欧科亿,20240630,欧科亿：布局光伏钨丝，延展钨产业链,点评,一般报告,西南证券,"邰桂龙,王宁",2026Q4,222279.0,,44764.0,38945.0,2.45,7.92,1.81,11.79,4.92,买入,,
