ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
300058.SZ,蓝色光标,20220930,传媒行业10月投资策略：关注国庆档票房表现，持续看好VR／AR产业发展,非个股,一般报告,国信证券,"张衡,夏妍",2023Q4,,,,74731.135,0.3,,,,,增持,,
300058.SZ,蓝色光标,20220930,传媒行业10月投资策略：关注国庆档票房表现，持续看好VR／AR产业发展,非个股,一般报告,国信证券,"张衡,夏妍",2022Q4,,,,44838.681,0.18,,,,,增持,,
300418.SZ,昆仑万维,20220930,传媒行业10月投资策略：关注国庆档票房表现，持续看好VR／AR产业发展,非个股,一般报告,国信证券,"张衡,夏妍",2023Q4,,,,164784.78,1.4,,,,,增持,,
300418.SZ,昆仑万维,20220930,传媒行业10月投资策略：关注国庆档票房表现，持续看好VR／AR产业发展,非个股,一般报告,国信证券,"张衡,夏妍",2022Q4,,,,143598.166,1.22,,,,,增持,,
688037.SH,芯源微,20220930,2022年10月金股组合,非个股,一般报告,华安证券,胡杨,2024Q4,258000.0,,,33000.0,3.55,,,,,无,,
688037.SH,芯源微,20220930,2022年10月金股组合,非个股,一般报告,华安证券,胡杨,2023Q4,190000.0,,,23000.0,2.45,,,,,无,,
688037.SH,芯源微,20220930,2022年10月金股组合,非个股,一般报告,华安证券,胡杨,2022Q4,133000.0,,,15000.0,1.58,,,,,无,,
603825.SH,华扬联众,20220930,传媒行业10月投资策略：关注国庆档票房表现，持续看好VR／AR产业发展,非个股,一般报告,国信证券,"张衡,夏妍",2023Q4,,,,40533.848,1.6,,,,,增持,,
603825.SH,华扬联众,20220930,传媒行业10月投资策略：关注国庆档票房表现，持续看好VR／AR产业发展,非个股,一般报告,国信证券,"张衡,夏妍",2022Q4,,,,28880.367,1.14,,,,,增持,,
002865.SZ,钧达股份,20220930,电力设备新能源2022年10月投资策略：新能源车渗透率再创新高，风电招标持续高景气,非个股,一般报告,国信证券,王蔚祺,2023Q4,,,,112370.273,7.94,,,,,无,,
002865.SZ,钧达股份,20220930,电力设备新能源2022年10月投资策略：新能源车渗透率再创新高，风电招标持续高景气,非个股,一般报告,国信证券,王蔚祺,2022Q4,,,,46844.534,3.31,,,,,无,,
002605.SZ,姚记科技,20220930,传媒行业10月投资策略：关注国庆档票房表现，持续看好VR／AR产业发展,非个股,一般报告,国信证券,"张衡,夏妍",2023Q4,,,,59343.378,1.46,,,,,增持,,
002605.SZ,姚记科技,20220930,传媒行业10月投资策略：关注国庆档票房表现，持续看好VR／AR产业发展,非个股,一般报告,国信证券,"张衡,夏妍",2022Q4,,,,47149.533,1.16,,,,,增持,,
600703.SH,三安光电,20220930,LED行业深度追踪系列第42期（2022年8月）：车用LED仍显景气MicroLED探索持续,非个股,一般报告,中信证券,"徐涛,胡叶倩雯",2024Q4,,,,407620.059,0.91,,,,,增持,,
600703.SH,三安光电,20220930,LED行业深度追踪系列第42期（2022年8月）：车用LED仍显景气MicroLED探索持续,非个股,一般报告,中信证券,"徐涛,胡叶倩雯",2023Q4,,,,304595.209,0.68,,,,,增持,,
600703.SH,三安光电,20220930,LED行业深度追踪系列第42期（2022年8月）：车用LED仍显景气MicroLED探索持续,非个股,一般报告,中信证券,"徐涛,胡叶倩雯",2022Q4,,,,210529.041,0.47,,,,,增持,,
603444.SH,吉比特,20220930,传媒行业10月投资策略：关注国庆档票房表现，持续看好VR／AR产业发展,非个股,一般报告,国信证券,"张衡,夏妍",2023Q4,,,,180025.036,25.05,,,,,买入,,
603444.SH,吉比特,20220930,传媒行业10月投资策略：关注国庆档票房表现，持续看好VR／AR产业发展,非个股,一般报告,国信证券,"张衡,夏妍",2022Q4,,,,152931.448,21.28,,,,,买入,,
300788.SZ,中信出版,20220930,传媒行业10月投资策略：关注国庆档票房表现，持续看好VR／AR产业发展,非个股,一般报告,国信证券,"张衡,夏妍",2023Q4,,,,26240.909,1.38,,,,,增持,,
