ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
002082.SZ,万邦德,20200731,Wanbangde_New_Building_Materials：ESG＋3_Rating,一般,首份报告,chinaknowledge,无,Q,,,,,,,,,,无,,
688157.SH,松井股份,20200731,松井股份：横向纵向双向发展，打造高端涂层材料民族品牌,,首次关注,中信建投,"邓胜,郑勇",2020Q4,54048.0,,13316.0,11568.0,1.453,48.55,,25.08,37.51,买入,,124.6
688157.SH,松井股份,20200731,松井股份：横向纵向双向发展，打造高端涂层材料民族品牌,,首次关注,中信建投,"邓胜,郑勇",2022Q4,96737.0,,25372.0,21951.0,2.758,25.46,,30.37,18.36,买入,,124.6
688157.SH,松井股份,20200731,松井股份：横向纵向双向发展，打造高端涂层材料民族品牌,,首次关注,中信建投,"邓胜,郑勇",2021Q4,71386.0,,18055.0,15662.0,1.968,35.68,,27.53,26.35,买入,,124.6
002739.SZ,万达电影,20200731,电影行业专题报告：行业复工有序进行，院线集中度获得提升,非个股,一般报告,财通证券,陶冶,2021Q4,,,,176666.404,0.85,,,,,买入,,
002739.SZ,万达电影,20200731,电影行业专题报告：行业复工有序进行，院线集中度获得提升,非个股,一般报告,财通证券,陶冶,2020Q4,,,,10392.141,0.05,,,,,买入,,
603103.SH,横店影视,20200731,电影行业专题报告：行业复工有序进行，院线集中度获得提升,非个股,一般报告,财通证券,陶冶,2021Q4,,,,34246.8,0.54,,,,,增持,,
600977.SH,中国电影,20200731,电影行业专题报告：行业复工有序进行，院线集中度获得提升,非个股,一般报告,财通证券,陶冶,2021Q4,,,,117621.0,0.63,,,,,买入,,
600977.SH,中国电影,20200731,电影行业专题报告：行业复工有序进行，院线集中度获得提升,非个股,一般报告,财通证券,陶冶,2020Q4,,,,28005.0,0.15,,,,,买入,,
601595.SH,上海电影,20200731,电影行业专题报告：行业复工有序进行，院线集中度获得提升,非个股,一般报告,财通证券,陶冶,2021Q4,,,,20617.2,0.46,,,,,买入,,
601595.SH,上海电影,20200731,电影行业专题报告：行业复工有序进行，院线集中度获得提升,非个股,一般报告,财通证券,陶冶,2020Q4,,,,-896.4,-0.02,,,,,买入,,
603103.SH,横店影视,20200731,电影行业专题报告：行业复工有序进行，院线集中度获得提升,非个股,一般报告,财通证券,陶冶,2020Q4,,,,17757.6,0.28,,,,,增持,,
603283.SH,赛腾股份,20200731,赛腾股份：再看赛腾股份半导体设备业务，寻找中国的KLA,一般,一般报告,华西证券,"刘菁,俞能飞,田仁秀,李思扬",2022Q4,274600.0,,,36400.0,2.07,26.02,,19.5,,买入,,
603283.SH,赛腾股份,20200731,赛腾股份：再看赛腾股份半导体设备业务，寻找中国的KLA,一般,一般报告,华西证券,"刘菁,俞能飞,田仁秀,李思扬",2021Q4,213500.0,,,29000.0,1.65,32.72,,19.3,,买入,,
603283.SH,赛腾股份,20200731,赛腾股份：再看赛腾股份半导体设备业务，寻找中国的KLA,一般,一般报告,华西证券,"刘菁,俞能飞,田仁秀,李思扬",2020Q4,162200.0,,,20300.0,1.15,46.73,,16.7,,买入,,
002182.SZ,云海金属,20200731,云海金属公司动态点评：业绩环比回暖，新项目助力长远发展,点评,一般报告,长城证券,"吴轩,孙志轩",2022Q4,893884.0,,56353.0,49179.0,0.76,16.02,,12.22,9.85,推荐,,
002182.SZ,云海金属,20200731,云海金属公司动态点评：业绩环比回暖，新项目助力长远发展,点评,一般报告,长城证券,"吴轩,孙志轩",2021Q4,686288.0,,44151.0,38439.0,0.59,20.5,,10.94,11.93,推荐,,
