ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
300751.SZ,迈为股份,20260228,SpaceX计划在月球电磁弹射卫星，推动国内火箭技术加速迭代——商业航天事件点评,非个股,一般报告,国泰海通,"肖群稀,黄龙",2027Q4,,,,121541.178,4.35,,,,,增持,,
300751.SZ,迈为股份,20260228,SpaceX计划在月球电磁弹射卫星，推动国内火箭技术加速迭代——商业航天事件点评,非个股,一般报告,国泰海通,"肖群稀,黄龙",2025Q4,,,,85218.527,3.05,,,,,增持,,
688333.SH,铂力特,20260228,SpaceX计划在月球电磁弹射卫星，推动国内火箭技术加速迭代——商业航天事件点评,非个股,一般报告,国泰海通,"肖群稀,黄龙",2027Q4,,,,44440.192,1.62,,,,,增持,,
688333.SH,铂力特,20260228,SpaceX计划在月球电磁弹射卫星，推动国内火箭技术加速迭代——商业航天事件点评,非个股,一般报告,国泰海通,"肖群稀,黄龙",2026Q4,,,,32918.661,1.2,,,,,增持,,
688333.SH,铂力特,20260228,SpaceX计划在月球电磁弹射卫星，推动国内火箭技术加速迭代——商业航天事件点评,非个股,一般报告,国泰海通,"肖群稀,黄龙",2025Q4,,,,23043.063,0.84,,,,,增持,,
002791.SZ,坚朗五金,20260228,建材行业策略周报：产业链复苏预期加码，行业布局正当时,非个股,一般报告,财通证券,"王涛,朱健",2026Q4,,,,11324.32,0.32,,,,,增持,,
002791.SZ,坚朗五金,20260228,建材行业策略周报：产业链复苏预期加码，行业布局正当时,非个股,一般报告,财通证券,"王涛,朱健",2025Q4,,,,7431.585,0.21,,,,,增持,,
300751.SZ,迈为股份,20260228,SpaceX计划在月球电磁弹射卫星，推动国内火箭技术加速迭代——商业航天事件点评,非个股,一般报告,国泰海通,"肖群稀,黄龙",2026Q4,,,,100585.802,3.6,,,,,增持,,
300724.SZ,捷佳伟创,20260228,SpaceX计划在月球电磁弹射卫星，推动国内火箭技术加速迭代——商业航天事件点评,非个股,一般报告,国泰海通,"肖群稀,黄龙",2025Q4,,,,281768.233,8.09,,,,,增持,,
300724.SZ,捷佳伟创,20260228,SpaceX计划在月球电磁弹射卫星，推动国内火箭技术加速迭代——商业航天事件点评,非个股,一般报告,国泰海通,"肖群稀,黄龙",2026Q4,,,,160910.907,4.62,,,,,增持,,
688696.SH,极米科技,20260228,家用电器：格力电器大股东减持，多家公司发布业绩快报——《2026/02/24-2026/02/27》家电周报,非个股,一般报告,申万宏源证券,"刘正,刘嘉玲",2025Q4,,,,14300.0,2.04,,,,,增持,,
688169.SH,石头科技,20260228,家用电器：格力电器大股东减持，多家公司发布业绩快报——《2026/02/24-2026/02/27》家电周报,非个股,一般报告,申万宏源证券,"刘正,刘嘉玲",2027Q4,,,,273600.0,10.56,,,,,买入,,
688169.SH,石头科技,20260228,家用电器：格力电器大股东减持，多家公司发布业绩快报——《2026/02/24-2026/02/27》家电周报,非个股,一般报告,申万宏源证券,"刘正,刘嘉玲",2026Q4,,,,228600.0,8.82,,,,,买入,,
