ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
601577.SH,长沙银行,20201130,长沙银行：政务金融特色巩固，零售转型成效显现,点评,首次评级,中银国际,"林颖颖,熊颖",2020Q4,1783300.0,,673000.0,522000.0,1.53,6.12,,14.28,,增持,,
601838.SH,成都银行,20201130,成都银行：乘区位优势东风，看好业务发展空间,点评,首次评级,中银国际,"林颖颖,熊颖",2021Q4,1603100.0,,754000.0,671900.0,1.86,5.77,,15.94,,增持,,
601838.SH,成都银行,20201130,成都银行：乘区位优势东风，看好业务发展空间,点评,首次评级,中银国际,"林颖颖,熊颖",2020Q4,1420600.0,,657000.0,585900.0,1.62,6.62,,15.57,,增持,,
601577.SH,长沙银行,20201130,长沙银行：政务金融特色巩固，零售转型成效显现,点评,首次评级,中银国际,"林颖颖,熊颖",2022Q4,2307800.0,,824000.0,638600.0,1.87,5.0,,14.03,,增持,,
601577.SH,长沙银行,20201130,长沙银行：政务金融特色巩固，零售转型成效显现,点评,首次评级,中银国际,"林颖颖,熊颖",2021Q4,2042600.0,,748000.0,580000.0,1.7,5.5,,14.24,,增持,,
600926.SH,杭州银行,20201130,杭州银行：基本面持续向好，盈利领先同业,点评,首次评级,中银国际,"林颖颖,熊颖",2022Q4,3070800.0,,1033000.0,932600.0,1.573,8.05,,13.15,,增持,,
600926.SH,杭州银行,20201130,杭州银行：基本面持续向好，盈利领先同业,点评,首次评级,中银国际,"林颖颖,熊颖",2021Q4,2737400.0,,902000.0,814000.0,1.373,9.23,,12.45,,增持,,
600926.SH,杭州银行,20201130,杭州银行：基本面持续向好，盈利领先同业,点评,首次评级,中银国际,"林颖颖,熊颖",2020Q4,2436300.0,,776000.0,700600.0,1.181,10.72,,12.14,,增持,,
600036.SH,招商银行,20201130,招商银行：零售银行标杆，财富管理业务亮眼,点评,一般报告,中银国际,"林颖颖,熊颖",2022Q4,35354600.0,,14271000.0,11314500.0,4.49,10.05,,15.21,,买入,,
600036.SH,招商银行,20201130,招商银行：零售银行标杆，财富管理业务亮眼,点评,一般报告,中银国际,"林颖颖,熊颖",2021Q4,31763900.0,,12869000.0,10202800.0,4.05,11.15,,15.2,,买入,,
600036.SH,招商银行,20201130,招商银行：零售银行标杆，财富管理业务亮眼,点评,一般报告,中银国际,"林颖颖,熊颖",2020Q4,28743500.0,,11901000.0,9435800.0,3.74,12.05,,15.54,,买入,,
