ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
300253.SZ,卫宁健康,20200229,卫宁健康2019年业绩快报点评：盈利质量显著提升，创新业务扬帆起航,点评,一般报告,中信证券,"杨泽原,刘雯蜀",2020Q4,257921.0,,60200.0,53791.0,0.33,78.0,,13.46,,增持,,
002562.SZ,兄弟科技,20200229,兄弟科技：业绩回暖，2020年有望迎经营拐点,点评,首次评级,安信证券,张汪强,2020Q4,189080.0,,18500.0,13870.0,0.15,38.3,0.8,6.1,15.9,买入,,6.5
002402.SZ,和而泰,20200229,和而泰：全年业绩符合预期，控制器业务大客户战略收效显著,点评,一般报告,方正证券,"樊生龙,唐航",2019Q4,364823.0,,35745.0,30285.0,0.331,45.49,,16.0,,强烈推荐,,
300196.SZ,长海股份,20200229,长海股份：净利率提升，未来看原纱扩产和复材拓展,点评,一般报告,中泰证券,孙颖,2020Q4,278400.0,81800.0,43500.0,37500.0,0.903,13.23,,11.62,,增持,,
002562.SZ,兄弟科技,20200229,兄弟科技：业绩回暖，2020年有望迎经营拐点,点评,首次评级,安信证券,张汪强,2019Q4,124390.0,,4630.0,4430.0,0.05,119.8,0.3,2.0,30.0,买入,,6.5
002402.SZ,和而泰,20200229,和而泰：全年业绩符合预期，控制器业务大客户战略收效显著,点评,一般报告,方正证券,"樊生龙,唐航",2021Q4,584704.0,,74674.0,63213.0,0.692,21.8,,21.0,,强烈推荐,,
600872.SH,中炬高新,20200229,中炬高新业绩快报点评：调整元年，渐入佳境,点评,一般报告,新时代证券,"陈文倩,孙颖",2020Q4,556300.0,,115300.0,89100.0,1.12,33.8,,18.4,25.0,推荐,,
600872.SH,中炬高新,20200229,中炬高新业绩快报点评：调整元年，渐入佳境,点评,一般报告,新时代证券,"陈文倩,孙颖",2019Q4,467500.0,,92600.0,71800.0,0.9,41.9,,17.6,31.5,推荐,,
300253.SZ,卫宁健康,20200229,卫宁健康公司点评报告：业绩符合预期，双轮驱动快速发展,点评,一般报告,国元证券,"耿军军,陈图南",2020Q4,248414.0,,54404.0,52718.0,0.33,79.13,,12.78,66.33,增持,,26.4
300725.SZ,药石科技,20200229,药石科技：公布定增预案，公司业务腾飞在即,点评,一般报告,国金证券,"王班,李敬雷",2019Q4,66200.0,35000.0,17200.0,15100.0,1.041,84.19,,20.7,,增持,,
300073.SZ,当升科技,20200229,当升科技：20年轻装上阵，海外业务拓展推动盈利改善,点评,一般报告,新时代证券,"开文明,王琎",2021Q4,602100.0,,59200.0,50900.0,1.17,23.5,,13.3,16.2,强烈推荐,,
300451.SZ,创业慧康,20200229,创业慧康：19年医疗行业利润持续高增，传统与创新业务有望同时加速发展,点评,一般报告,招商证券,"刘玉萍,范昳蕊",2021Q4,235600.0,,59500.0,50900.0,0.69,34.8,,15.1,22.2,强烈推荐,,
300451.SZ,创业慧康,20200229,创业慧康：19年医疗行业利润持续高增，传统与创新业务有望同时加速发展,点评,一般报告,招商证券,"刘玉萍,范昳蕊",2020Q4,185300.0,,47200.0,40500.0,0.55,43.8,,13.8,27.4,强烈推荐,,
