ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
300132.SZ,青松股份,20210430,青松股份2020年年报及2021年一季报点评：业绩稳健增长，化妆品制造龙头优势不改,点评,一般报告,光大证券,孙未未,2023Q4,625200.0,,93600.0,78400.0,1.52,15.0,1.4,16.41,10.5,买入,,
600206.SH,有研新材,20210430,有研新材2021年一季报点评：全线产品实现增长，靶材业务持续发力,点评,一般报告,中信证券,"李超,袁健聪,敖翀",2022Q4,1508798.0,,58200.0,46807.0,0.55,20.7,,12.54,15.0,买入,,17.1
000625.SZ,长安汽车,20210430,长安汽车2021年一季报点评：Q1自主盈利转正，智能电动产品将陆续亮相,点评,一般报告,中信证券,"尹欣驰,李景涛,李子俊",2021Q4,10016100.0,,608800.0,512300.0,0.94,19.1,,8.9,10.8,增持,,19.0
600115.SH,东方航空,20210430,东方航空2021年一季度业绩点评：Q1亏损同比缩窄，看好国内航空景气复苏至暑期,点评,一般报告,东北证券,瞿永忠,2021Q4,10387200.0,,57500.0,44700.0,0.0273,197.27,0.0,0.82,,买入,,6.46
600754.SH,锦江酒店,20210430,锦江酒店2021年一季报点评：经营＆开店优于行业，持续推进优化整合,点评,一般报告,中信证券,"姜娅,杨清朴,刘济玮",2021Q4,1358600.0,,203300.0,114200.0,1.07,57.2,,6.1,33.5,买入,,68.0
600655.SH,豫园股份,20210430,豫园股份：线下消费恢复营收高增长，舍得并表增厚业绩,点评,一般报告,东北证券,唐凯,2023Q4,6654100.0,,954700.0,515500.0,1.33,8.88,0.0,10.97,,买入,,12.72
600655.SH,豫园股份,20210430,豫园股份：线下消费恢复营收高增长，舍得并表增厚业绩,点评,一般报告,东北证券,唐凯,2022Q4,6012200.0,,852400.0,466700.0,1.2,9.81,0.0,11.16,,买入,,12.72
600655.SH,豫园股份,20210430,豫园股份：线下消费恢复营收高增长，舍得并表增厚业绩,点评,一般报告,东北证券,唐凯,2021Q4,5381500.0,,717300.0,414300.0,1.07,11.05,0.0,11.15,,买入,,12.72
600206.SH,有研新材,20210430,有研新材2021年一季报点评：全线产品实现增长，靶材业务持续发力,点评,一般报告,中信证券,"李超,袁健聪,敖翀",2023Q4,1581372.0,,76500.0,61582.0,0.73,15.6,,15.14,11.8,买入,,17.1
600206.SH,有研新材,20210430,有研新材2021年一季报点评：全线产品实现增长，靶材业务持续发力,点评,一般报告,中信证券,"李超,袁健聪,敖翀",2021Q4,1403594.0,,35900.0,28941.0,0.34,33.4,,8.41,22.7,买入,,17.1
600115.SH,东方航空,20210430,东方航空2021年一季度业绩点评：Q1亏损同比缩窄，看好国内航空景气复苏至暑期,点评,一般报告,东北证券,瞿永忠,2023Q4,14291300.0,,579000.0,403300.0,0.25,21.85,0.0,6.59,,买入,,6.46
600115.SH,东方航空,20210430,东方航空2021年一季度业绩点评：Q1亏损同比缩窄，看好国内航空景气复苏至暑期,点评,一般报告,东北证券,瞿永忠,2022Q4,12214000.0,,381600.0,268900.0,0.16,32.78,0.0,4.71,,买入,,6.46
300132.SZ,青松股份,20210430,青松股份2020年年报及2021年一季报点评：业绩稳健增长，化妆品制造龙头优势不改,点评,一般报告,光大证券,孙未未,2022Q4,532400.0,,78300.0,65500.0,1.27,18.0,1.2,15.87,12.6,买入,,
