ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
688188.SH,柏楚电子,20220731,机械设备行业周报：产业链供应链持续修复，机械行业迎来利润增长,非个股,一般报告,广发证券,"代川,范方舟",2023Q4,,,,106093.066,7.27,,,21.6,,买入,,
688188.SH,柏楚电子,20220731,机械设备行业周报：产业链供应链持续修复，机械行业迎来利润增长,非个股,一般报告,广发证券,"代川,范方舟",2022Q4,,,,76614.663,5.25,,,20.2,,买入,,
603259.SH,药明康德,20220731,医药生物周报（22年第31周）：阿兹夫定新冠肺炎适应症获批，本土药企ADC接连对外授权,非个股,一般报告,国信证券,"陈益凌,陈曦炳,彭思宇,马千里,程锋",2024Q4,,,,1268464.721,4.29,,,,,买入,,
603259.SH,药明康德,20220731,医药生物周报（22年第31周）：阿兹夫定新冠肺炎适应症获批，本土药企ADC接连对外授权,非个股,一般报告,国信证券,"陈益凌,陈曦炳,彭思宇,马千里,程锋",2023Q4,,,,993482.858,3.36,,,,,买入,,
300316.SZ,晶盛机电,20220731,机械设备行业周报：产业链供应链持续修复，机械行业迎来利润增长,非个股,一般报告,广发证券,"代川,范方舟",2023Q4,,,,326957.024,2.5,,,26.0,,买入,,
300316.SZ,晶盛机电,20220731,机械设备行业周报：产业链供应链持续修复，机械行业迎来利润增长,非个股,一般报告,广发证券,"代川,范方舟",2022Q4,,,,249795.167,1.91,,,26.8,,买入,,
600132.SH,重庆啤酒,20220731,食品饮料行业8月月报暨2022年中报业绩前瞻：二季度多因素扰动下业绩承压，下半年改善可期,非个股,一般报告,国信证券,"陈青青,李依琳,廖望州,胡瑞阳",2023Q4,,,,179069.343,3.7,,,,,买入,,
600132.SH,重庆啤酒,20220731,食品饮料行业8月月报暨2022年中报业绩前瞻：二季度多因素扰动下业绩承压，下半年改善可期,非个股,一般报告,国信证券,"陈青青,李依琳,廖望州,胡瑞阳",2022Q4,,,,143739.446,2.97,,,,,买入,,
002304.SZ,洋河股份,20220731,食品饮料行业8月月报暨2022年中报业绩前瞻：二季度多因素扰动下业绩承压，下半年改善可期,非个股,一般报告,国信证券,"陈青青,李依琳,廖望州,胡瑞阳",2023Q4,,,,1167915.7,7.75,,,,,买入,,
002304.SZ,洋河股份,20220731,食品饮料行业8月月报暨2022年中报业绩前瞻：二季度多因素扰动下业绩承压，下半年改善可期,非个股,一般报告,国信证券,"陈青青,李依琳,廖望州,胡瑞阳",2022Q4,,,,961458.344,6.38,,,,,买入,,
603915.SH,国茂股份,20220731,机械设备行业周报：产业链供应链持续修复，机械行业迎来利润增长,非个股,一般报告,广发证券,"代川,范方舟",2023Q4,,,,71552.739,1.08,,,18.2,,买入,,
603915.SH,国茂股份,20220731,机械设备行业周报：产业链供应链持续修复，机械行业迎来利润增长,非个股,一般报告,广发证券,"代川,范方舟",2022Q4,,,,56977.181,0.86,,,16.9,,买入,,
