ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
603179.SH,新泉股份,20230430,新泉股份：新能源驱动业务高增长，全球化布局加速,点评,一般报告,东北证券,"李恒光,史久杰",2024Q4,1306700.0,,113900.0,101800.0,2.09,18.43,0.0,17.44,,增持,,
002050.SZ,三花智控,20230430,三花智控：汽车零部件业务高增，储能热管理业务有望放量,点评,首次评级,东北证券,"李恒光,史久杰",2024Q4,3175500.0,,413000.0,353400.0,0.98,23.72,0.0,18.23,,增持,,
600438.SH,通威股份,20230430,通威股份：业绩符合预期，硅料与电池齐头并进,点评,一般报告,广发证券,"陈子坤,纪成炜,张芷菡",2023Q4,15230500.0,5070000.0,3519900.0,2394900.0,5.32,7.49,,28.3,3.22,买入,,74.48
002705.SZ,新宝股份,20230430,新宝股份：股东增持彰显信心，静待出口复苏拐点,点评,一般报告,兴业证券,"颜晓晴,苏子杰,王雨晴",2023Q4,1426700.0,,126900.0,99700.0,1.21,13.5,,13.1,,增持,,
600377.SH,宁沪高速,20230430,宁沪高速：23Q1业绩大幅回升，业绩重回上升通道,点评,一般报告,兴业证券,"王春环,张晓云",2025Q4,1689700.0,,695800.0,520100.0,1.03,8.6,,13.3,,增持,,
603737.SH,三棵树,20230430,三棵树年报点评：盈利能力持续增强，坚持零售高端转型,点评,一般报告,东北证券,濮阳,2024Q4,1750100.0,,147500.0,130900.0,3.48,29.47,0.0,29.13,,买入,,
688205.SH,德科立,20230430,德科立：业绩短期承压，高端产品持续突破,点评,首次关注,东北证券,史博文,2023Q4,94400.0,,17100.0,15400.0,1.58,48.52,0.0,7.53,,买入,,
601100.SH,恒立液压,20230430,恒立液压2022年报及2023一季报点评：全球化、多元化路径明确，看好公司未来业绩增长,点评,一般报告,东北证券,"刘军,韦松岭",2024Q4,1097000.0,,352200.0,312700.0,2.33,26.39,1.3,16.8,,买入,,
002517.SZ,恺英网络,20230430,恺英网络：业绩符合预告指引，产品储备丰富,点评,一般报告,东北证券,"钱熠然,章驰",2023Q4,493000.0,,191600.0,146300.0,0.68,24.54,0.0,24.57,,买入,,
603786.SH,科博达,20230430,科博达：灯控业务稳健增长，域控等新业务放量可期,点评,一般报告,东北证券,"李恒光,史久杰",2025Q4,683800.0,,120200.0,102800.0,2.55,21.03,0.0,15.38,,增持,,
