ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
601975.SH,招商南油,20221031,2022年11月金股组合,非个股,一般报告,太平洋证券,无,2022Q4,,,,140730.732,0.29,,,,,无,,
600703.SH,三安光电,20221031,第三代半导体行业深度报告：电力电子器件领域，碳化硅大有可为,非个股,一般报告,银河证券,"高峰,王子路",2024Q4,,,,407620.059,0.91,,,,,无,,
000519.SZ,中兵红箭,20221031,零售周观点：多家公司发布三季报财报，龙头公司业绩强势增长,非个股,一般报告,民生证券,"刘文正,郑紫舟,解慧新,刘彦菁",2022Q4,894000.0,,,103000.0,0.74,,,,,推荐,,
002446.SZ,盛路通信,20221031,2022年11月金股组合,非个股,一般报告,太平洋证券,无,2023Q4,,,,31783.432,0.35,,,,,无,,
600315.SH,上海家化,20221031,零售周观点：多家公司发布三季报财报，龙头公司业绩强势增长,非个股,一般报告,民生证券,"刘文正,郑紫舟,解慧新,刘彦菁",2022Q4,773000.0,,,58000.0,0.86,,,,,推荐,,
688261.SH,东微半导,20221031,第三代半导体行业深度报告：电力电子器件领域，碳化硅大有可为,非个股,一般报告,银河证券,"高峰,王子路",2022Q4,,,,26276.783,3.9,,,,,无,,
600642.SH,申能股份,20221031,公用事业2022年三季报业绩回顾：火电进入临界点，机制改革必要且紧迫——申万新型电力系统（公用环保）周报（22／10／24～22／10／28）,非个股,一般报告,申万宏源证券,"查浩,邹佩轩,傅浩玮,蔡思,莫龙庭,于炳麟,戴映炘",2022Q4,,,,279968.115,0.57,,,,,买入,,
300792.SZ,壹网壹创,20221031,国货龙头Q3业绩靓丽，双十一关注股价边际催化——化妆品医美行业周报,非个股,一般报告,申万宏源证券,王立平,2024Q4,,,,45000.0,1.885,,,,,增持,,
002446.SZ,盛路通信,20221031,2022年11月金股组合,非个股,一般报告,太平洋证券,无,2022Q4,,,,22702.452,0.25,,,,,无,,
300792.SZ,壹网壹创,20221031,国货龙头Q3业绩靓丽，双十一关注股价边际催化——化妆品医美行业周报,非个股,一般报告,申万宏源证券,王立平,2023Q4,,,,38000.0,1.592,,,,,增持,,
600642.SH,申能股份,20221031,公用事业2022年三季报业绩回顾：火电进入临界点，机制改革必要且紧迫——申万新型电力系统（公用环保）周报（22／10／24～22／10／28）,非个股,一般报告,申万宏源证券,"查浩,邹佩轩,傅浩玮,蔡思,莫龙庭,于炳麟,戴映炘",2024Q4,,,,338908.771,0.69,,,,,买入,,
300955.SZ,嘉亨家化,20221031,国货龙头Q3业绩靓丽，双十一关注股价边际催化——化妆品医美行业周报,非个股,一般报告,申万宏源证券,王立平,2022Q4,,,,9000.0,0.893,,,,,增持,,
600460.SH,士兰微,20221031,第三代半导体行业深度报告：电力电子器件领域，碳化硅大有可为,非个股,一般报告,银河证券,"高峰,王子路",2023Q4,,,,185505.412,1.31,,,,,无,,
605358.SH,立昂微,20221031,国产替代预期加强，设备、制造涨势亮眼,非个股,一般报告,中泰证券,"王芳,杨旭,李雪峰,赵晗泥,游凡",2023Q4,,,,108295.737,1.6,,,,,买入,,
300957.SZ,贝泰妮,20221031,国货龙头Q3业绩靓丽，双十一关注股价边际催化——化妆品医美行业周报,非个股,一般报告,申万宏源证券,王立平,2022Q4,,,,121000.0,2.856,,,,,买入,,
300896.SZ,爱美客,20221031,零售周观点：多家公司发布三季报财报，龙头公司业绩强势增长,非个股,一般报告,民生证券,"刘文正,郑紫舟,解慧新,刘彦菁",2022Q4,218800.0,,,142000.0,6.58,,,,,推荐,,
688355.SH,明志科技,20221031,机械行业双周报（10月第2期）：把握长期赛道，中短期关注业绩稳步兑现的优质公司,非个股,一般报告,国信证券,"吴双,王向远",2022Q4,,,,10000.0,0.8,,,,,无,,
300871.SZ,回盛生物,20221031,11月策略观点与金股推荐：二次筑底，同与不同,非个股,一般报告,国盛证券,无,2023Q4,,,,24000.0,1.445,,,,,无,,
300955.SZ,嘉亨家化,20221031,国货龙头Q3业绩靓丽，双十一关注股价边际催化——化妆品医美行业周报,非个股,一般报告,申万宏源证券,王立平,2024Q4,,,,20000.0,1.984,,,,,增持,,
603936.SH,博敏电子,20221031,第三代半导体行业深度报告：电力电子器件领域，碳化硅大有可为,非个股,一般报告,银河证券,"高峰,王子路",2023Q4,,,,42414.004,0.83,,,,,无,,
300894.SZ,火星人,20221031,家用电器行业：22Q3公募增配白电，外资持仓环比下滑,非个股,一般报告,广发证券,"曾婵,陈尧",2022Q4,,,,32805.0,0.81,,,,,增持,,
