ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
300394.SZ,天孚通信,20220531,天孚通信：多元创新打开新空间，公司持续高成长可期,点评,首次评级,银河证券,赵良毕,2024Q4,226763.0,,76419.0,67537.0,1.72,15.5,,17.13,12.58,推荐,,
300394.SZ,天孚通信,20220531,天孚通信：多元创新打开新空间，公司持续高成长可期,点评,首次评级,银河证券,赵良毕,2023Q4,177159.0,,59791.0,52842.0,1.35,19.81,,16.17,17.02,推荐,,
300394.SZ,天孚通信,20220531,天孚通信：多元创新打开新空间，公司持续高成长可期,点评,首次评级,银河证券,赵良毕,2022Q4,136276.0,,45992.0,40646.0,1.04,25.75,,14.84,23.08,推荐,,
300638.SZ,广和通,20220531,广和通：研发能力不断提升，产品突破逐见成效,点评,首次评级,银河证券,赵良毕,2024Q4,1039837.0,,101696.0,95798.0,1.542,9.79,,22.91,10.1,推荐,,
300638.SZ,广和通,20220531,广和通：研发能力不断提升，产品突破逐见成效,点评,首次评级,银河证券,赵良毕,2023Q4,787755.0,,77042.0,72574.0,1.168,12.92,,22.51,14.21,推荐,,
300638.SZ,广和通,20220531,广和通：研发能力不断提升，产品突破逐见成效,点评,首次评级,银河证券,赵良毕,2022Q4,583522.0,,57905.0,54547.0,0.878,17.19,,21.83,19.66,推荐,,
601012.SH,隆基绿能,20220531,电力设备与新能源行业：政策持续加持，风光景气有望超预期,非个股,一般报告,中泰证券,"曾彪,吴鹏",2023Q4,,,,1786274.394,3.3,,,,,买入,,
601012.SH,隆基绿能,20220531,电力设备与新能源行业：政策持续加持，风光景气有望超预期,非个股,一般报告,中泰证券,"曾彪,吴鹏",2022Q4,,,,1412780.657,2.61,,,,,买入,,
688032.SH,禾迈股份,20220531,电力设备与新能源行业：政策持续加持，风光景气有望超预期,非个股,一般报告,中泰证券,"曾彪,吴鹏",2023Q4,,,,81000.0,20.25,,,,,无,,
688032.SH,禾迈股份,20220531,电力设备与新能源行业：政策持续加持，风光景气有望超预期,非个股,一般报告,中泰证券,"曾彪,吴鹏",2022Q4,,,,45560.0,11.39,,,,,无,,
002531.SZ,天顺风能,20220531,电力设备与新能源行业：政策持续加持，风光景气有望超预期,非个股,一般报告,中泰证券,"曾彪,吴鹏",2023Q4,,,,198275.997,1.1,,,,,无,,
002531.SZ,天顺风能,20220531,电力设备与新能源行业：政策持续加持，风光景气有望超预期,非个股,一般报告,中泰证券,"曾彪,吴鹏",2022Q4,,,,146003.234,0.81,,,,,无,,
605117.SH,德业股份,20220531,电力设备与新能源行业：政策持续加持，风光景气有望超预期,非个股,一般报告,中泰证券,"曾彪,吴鹏",2023Q4,,,,124723.444,5.22,,,,,无,,
605117.SH,德业股份,20220531,电力设备与新能源行业：政策持续加持，风光景气有望超预期,非个股,一般报告,中泰证券,"曾彪,吴鹏",2022Q4,,,,88644.44,3.71,,,,,无,,
300850.SZ,新强联,20220531,电力设备与新能源行业：政策持续加持，风光景气有望超预期,非个股,一般报告,中泰证券,"曾彪,吴鹏",2023Q4,,,,97264.095,2.95,,,,,无,,
