ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
000333.SZ,美的集团,20260331,美的集团2025年简要分析：表现仍领先于行业，提高派息率并宣布新一轮股票回购,点评,一般报告,高盛集团（GoldmanSachs）,"伊健,唐欢",2026Q4,48877630.0,,,,6.18,11.7,6.3,,,买入,,98.0
000333.SZ,美的集团,20260331,美的集团2025年简要分析：表现仍领先于行业，提高派息率并宣布新一轮股票回购,点评,一般报告,高盛集团（GoldmanSachs）,"伊健,唐欢",2027Q4,52016910.0,,,,6.77,10.6,7.1,,,买入,,98.0
000333.SZ,美的集团,20260331,美的集团2025年简要分析：表现仍领先于行业，提高派息率并宣布新一轮股票回购,点评,一般报告,高盛集团（GoldmanSachs）,"伊健,唐欢",2026Q1,,,,,1.55,,,,,买入,,98.0
301109.SZ,军信股份,20260331,军信股份公司点评报告：内生提效与并购驱动高增长，“餐厨＋海外”双引擎拓展新空间,点评,一般报告,方正证券,"郑豪,李倩",2026Q4,343800.0,,133000.0,88700.0,1.12,14.7,,11.35,7.39,推荐,,
301109.SZ,军信股份,20260331,军信股份公司点评报告：内生提效与并购驱动高增长，“餐厨＋海外”双引擎拓展新空间,点评,一般报告,方正证券,"郑豪,李倩",2027Q4,376500.0,,146700.0,96500.0,1.22,13.51,,12.06,7.03,推荐,,
301109.SZ,军信股份,20260331,军信股份公司点评报告：内生提效与并购驱动高增长，“餐厨＋海外”双引擎拓展新空间,点评,一般报告,方正证券,"郑豪,李倩",2028Q4,412400.0,,165500.0,108400.0,1.37,12.03,,13.19,6.56,推荐,,
300673.SZ,佩蒂股份,20260331,猪价持续下行，宠物食品出口数据快速增长——农林牧渔行业月报,非个股,一般报告,中原证券,张蔓梓,2026Q4,,,,24977.891,1.01,,,,,增持,,
300673.SZ,佩蒂股份,20260331,猪价持续下行，宠物食品出口数据快速增长——农林牧渔行业月报,非个股,一般报告,中原证券,张蔓梓,2025Q4,,,,15580.269,0.63,,,,,增持,,
603566.SH,普莱柯,20260331,猪价持续下行，宠物食品出口数据快速增长——农林牧渔行业月报,非个股,一般报告,中原证券,张蔓梓,2026Q4,,,,19725.55,0.57,,,,,增持,,
603566.SH,普莱柯,20260331,猪价持续下行，宠物食品出口数据快速增长——农林牧渔行业月报,非个股,一般报告,中原证券,张蔓梓,2025Q4,,,,17995.238,0.52,,,,,增持,,
600926.SH,杭州银行,20260331,2026年4月金股,非个股,一般报告,太平洋证券,夏芈卬,2025Q4,,,,1957230.688,2.7,,,,,无,,
600926.SH,杭州银行,20260331,2026年4月金股,非个股,一般报告,太平洋证券,夏芈卬,2027Q4,,,,2682130.943,3.7,,,,,无,,
600926.SH,杭州银行,20260331,2026年4月金股,非个股,一般报告,太平洋证券,夏芈卬,2026Q4,,,,2319680.815,3.2,,,,,无,,
300274.SZ,阳光电源,20260331,Sungrow＿Power＿Supply＿Co.，Ltd＿Quick＿Take：Sungrow＿FY25－Mixed＿results.Storage＿up，inverters＿down,一般,首次关注,BERNSTEIN RESEARCH,"Brian Ho,Neil Beveridge,张恒梁",2026Q4,12326600.0,,,,10.54,14.3,,,,Outperform,,260.0
002690.SZ,美亚光电,20260331,美亚光电：色选机业务稳健增长，静待口腔医疗设备内需复苏,点评,一般报告,财信证券,杨甫,2028Q4,343555.0,,127559.0,111654.8,1.266,14.5,6.21,34.21,,买入,25.6,20.1
002690.SZ,美亚光电,20260331,美亚光电：色选机业务稳健增长，静待口腔医疗设备内需复苏,点评,一般报告,财信证券,杨甫,2027Q4,297382.0,,107019.0,93579.0,1.061,17.3,5.09,29.69,,买入,25.6,20.1
002690.SZ,美亚光电,20260331,美亚光电：色选机业务稳健增长，静待口腔医疗设备内需复苏,点评,一般报告,财信证券,杨甫,2026Q4,261775.0,,92434.0,80744.0,0.915,20.05,4.29,26.56,,买入,25.6,20.1
601888.SH,中国中免,20260331,中国中免2025年报点评：经营拐点显现，看好海南免税景气度,点评,一般报告,东北证券,"赵涵真,陈渊文",2028Q4,6949600.0,,870900.0,663400.0,3.19,22.04,1.84,10.11,,买入,,
601888.SH,中国中免,20260331,中国中免2025年报点评：经营拐点显现，看好海南免税景气度,点评,一般报告,东北证券,"赵涵真,陈渊文",2027Q4,6496400.0,,767700.0,591100.0,2.84,24.74,1.64,9.59,,买入,,
601888.SH,中国中免,20260331,中国中免2025年报点评：经营拐点显现，看好海南免税景气度,点评,一般报告,东北证券,"赵涵真,陈渊文",2026Q4,6071200.0,,673300.0,519700.0,2.5,28.14,1.44,8.94,,买入,,
688036.SH,传音控股,20260331,传音控股2025年年报点评：AI赋能业务拓展，利润端静待修复,点评,一般报告,西部证券,"卢宇程,徐乙苒",2028Q4,8167000.0,,848600.0,694200.0,6.03,9.1,,23.2,,买入,,
688036.SH,传音控股,20260331,传音控股2025年年报点评：AI赋能业务拓展，利润端静待修复,点评,一般报告,西部证券,"卢宇程,徐乙苒",2027Q4,7323500.0,,614100.0,504400.0,4.38,12.5,,20.2,,买入,,
688036.SH,传音控股,20260331,传音控股2025年年报点评：AI赋能业务拓展，利润端静待修复,点评,一般报告,西部证券,"卢宇程,徐乙苒",2026Q4,6612600.0,,430500.0,353900.0,3.07,17.8,,16.3,,买入,,
600031.SH,三一重工,20260331,Sany＿Heavy＿Industry：Results＿briefing＿recap：Electrification，＇going＿global＇as＿dual＿engines＿of＿future＿growth,点评,一般报告,UBS,"王斐丽,Grace Wang",2028Q4,13212300.0,,,,,,4.4,,,Buy,,23.2
600031.SH,三一重工,20260331,Sany＿Heavy＿Industry：Results＿briefing＿recap：Electrification，＇going＿global＇as＿dual＿engines＿of＿future＿growth,点评,一般报告,UBS,"王斐丽,Grace Wang",2027Q4,11740500.0,,,,,,3.6,,,Buy,,23.2
600031.SH,三一重工,20260331,Sany＿Heavy＿Industry：Results＿briefing＿recap：Electrification，＇going＿global＇as＿dual＿engines＿of＿future＿growth,点评,一般报告,UBS,"王斐丽,Grace Wang",2026Q4,10194500.0,,,,,,2.9,,,Buy,,23.2
000921.SZ,海信家电,20260331,Hisense＿Home＿Appliances：4Q25＿result＿missed＿on＿weak＿domestic＿sales；conservative＿2026＿outlook,点评,一般报告,UBS,"Rennie Pan,黄任悠",2028Q4,9808000.0,,,402500.0,2.91,7.4,7.4,,2.5,Buy,,26.9
000921.SZ,海信家电,20260331,Hisense＿Home＿Appliances：4Q25＿result＿missed＿on＿weak＿domestic＿sales；conservative＿2026＿outlook,点评,一般报告,UBS,"Rennie Pan,黄任悠",2027Q4,9189400.0,,,342900.0,2.48,8.7,6.3,,3.0,Buy,,26.9
000921.SZ,海信家电,20260331,Hisense＿Home＿Appliances：4Q25＿result＿missed＿on＿weak＿domestic＿sales；conservative＿2026＿outlook,点评,一般报告,UBS,"Rennie Pan,黄任悠",2026Q4,8818400.0,,,312600.0,2.26,9.5,5.8,,3.0,Buy,,26.9
600875.SH,东方电气,20260331,Dongfang＿Electric－A：FY25＿core＿business＿beat＿offset＿by＿impairment［Erratum］,点评,一般报告,UBS,"廖启华,Eason Tang",2028Q4,12007200.0,,,1090600.0,3.15,11.1,4.5,,4.9,Buy,,62.0
600875.SH,东方电气,20260331,Dongfang＿Electric－A：FY25＿core＿business＿beat＿offset＿by＿impairment［Erratum］,点评,一般报告,UBS,"廖启华,Eason Tang",2027Q4,10551500.0,,,848600.0,2.45,14.3,3.5,,6.5,Buy,,62.0
600875.SH,东方电气,20260331,Dongfang＿Electric－A：FY25＿core＿business＿beat＿offset＿by＿impairment［Erratum］,点评,一般报告,UBS,"廖启华,Eason Tang",2026Q4,9042000.0,,,573800.0,1.66,21.1,2.3,,9.9,Buy,,62.0
300759.SZ,康龙化成,20260331,Pharmaron：4Q25＿in＿line；12－18％＿y－y＿top－line＿growth＿guided,点评,首次关注,NOMURA,Jialin Zhang,2027Q4,1832600.0,661000.0,316300.0,256700.0,1.397,19.3,,13.9,9.3,Buy,,35.53
300759.SZ,康龙化成,20260331,Pharmaron：4Q25＿in＿line；12－18％＿y－y＿top－line＿growth＿guided,点评,首次关注,NOMURA,Jialin Zhang,2026Q4,1621600.0,575400.0,265800.0,215800.0,1.175,23.0,,13.4,11.2,Buy,,35.53
605507.SH,国邦医药,20260331,国邦医药：动保业务驱动增长，平台优势巩固国际竞争力,点评,一般报告,西南证券,"徐卿,赵磐",2028Q4,929036.0,,164600.0,143000.0,2.56,10.0,4.12,13.29,5.0,买入,,38.2
605507.SH,国邦医药,20260331,国邦医药：动保业务驱动增长，平台优势巩固国际竞争力,点评,一般报告,西南证券,"徐卿,赵磐",2027Q4,828147.0,,146600.0,127500.0,2.28,11.0,3.67,12.87,6.0,买入,,38.2
605507.SH,国邦医药,20260331,国邦医药：动保业务驱动增长，平台优势巩固国际竞争力,点评,一般报告,西南证券,"徐卿,赵磐",2026Q4,733163.0,,122700.0,106900.0,1.91,13.0,3.08,11.67,7.0,买入,,38.2
600085.SH,同仁堂,20260331,同仁堂：业绩短期承压，核心原料破局有望驱动修复,点评,一般报告,西南证券,"杜向阳,张旭安",2028Q4,2324785.0,,397688.0,221425.0,1.61,17.21,2.24,11.69,4.57,无,,
600085.SH,同仁堂,20260331,同仁堂：业绩短期承压，核心原料破局有望驱动修复,点评,一般报告,西南证券,"杜向阳,张旭安",2027Q4,2088389.0,,343022.0,190087.0,1.39,20.04,1.93,11.03,5.67,无,,
600085.SH,同仁堂,20260331,同仁堂：业绩短期承压，核心原料破局有望驱动修复,点评,一般报告,西南证券,"杜向阳,张旭安",2026Q4,1890342.0,,297460.0,163879.0,1.19,23.25,1.4,10.41,6.91,无,,
600066.SH,宇通客车,20260331,Zhengzhou＿Yutong＿Bus：2026＿guidance＿upbeat，but＿we＿view＿the＿riskreward＿as＿balanced,点评,一般报告,UBS,"沈微,邹年轶",2028Q4,5410100.0,,,739800.0,3.34,10.7,7.0,,9.7,Neutral,,36.0
600066.SH,宇通客车,20260331,Zhengzhou＿Yutong＿Bus：2026＿guidance＿upbeat，but＿we＿view＿the＿riskreward＿as＿balanced,点评,一般报告,UBS,"沈微,邹年轶",2027Q4,5149500.0,,,717300.0,3.24,11.1,7.0,,10.4,Neutral,,36.0
600066.SH,宇通客车,20260331,Zhengzhou＿Yutong＿Bus：2026＿guidance＿upbeat，but＿we＿view＿the＿riskreward＿as＿balanced,点评,一般报告,UBS,"沈微,邹年轶",2026Q4,4848400.0,,,673800.0,3.04,11.8,7.0,,11.1,Neutral,,36.0
600741.SH,华域汽车,20260331,华域汽车2025年年报业绩点评：盈利改善，业外客户和固态电池驱动增长,点评,一般报告,银河证券,"石金漫,张渌荻",2028Q4,22041500.0,,1159800.0,899100.0,2.85,6.27,,10.9,1.74,推荐,,
600741.SH,华域汽车,20260331,华域汽车2025年年报业绩点评：盈利改善，业外客户和固态电池驱动增长,点评,一般报告,银河证券,"石金漫,张渌荻",2027Q4,20488700.0,,1049200.0,821500.0,2.61,6.86,,10.6,2.44,推荐,,
600741.SH,华域汽车,20260331,华域汽车2025年年报业绩点评：盈利改善，业外客户和固态电池驱动增长,点评,一般报告,银河证券,"石金漫,张渌荻",2026Q4,19278700.0,,963100.0,757800.0,2.4,7.44,,10.5,3.07,推荐,,
688336.SH,三生国健,20260331,三生国健：授权收入推动业绩增长，26年管线密集兑现,点评,一般报告,国金证券,"甘坛焕,唐玉青",2026Q4,180200.0,147900.0,65700.0,60600.0,0.981,83.02,,6.91,,买入,,
688336.SH,三生国健,20260331,三生国健：授权收入推动业绩增长，26年管线密集兑现,点评,一般报告,国金证券,"甘坛焕,唐玉青",2027Q4,198900.0,163700.0,74200.0,67400.0,1.091,74.67,,7.15,,买入,,
688336.SH,三生国健,20260331,三生国健：授权收入推动业绩增长，26年管线密集兑现,点评,一般报告,国金证券,"甘坛焕,唐玉青",2028Q4,245000.0,201500.0,90500.0,82300.0,1.331,61.18,,8.05,,买入,,
603596.SH,伯特利,20260331,"伯特利2025年报业绩点评：业绩稳健增长,全球化与新产品贡献未来新动能",点评,一般报告,银河证券,"石金漫,秦智坤",2026Q4,1567200.0,,182100.0,156300.0,2.58,17.38,,16.7,11.99,推荐,,
603596.SH,伯特利,20260331,"伯特利2025年报业绩点评：业绩稳健增长,全球化与新产品贡献未来新动能",点评,一般报告,银河证券,"石金漫,秦智坤",2027Q4,1844800.0,,219800.0,188600.0,3.11,14.4,,17.2,10.16,推荐,,
603596.SH,伯特利,20260331,"伯特利2025年报业绩点评：业绩稳健增长,全球化与新产品贡献未来新动能",点评,一般报告,银河证券,"石金漫,秦智坤",2028Q4,2124800.0,,257200.0,222500.0,3.67,12.21,,17.3,8.62,推荐,,
601658.SH,邮储银行,20260331,邮储银行点评报告：净息差降幅收窄,点评,一般报告,万联证券,郭懿,2028Q4,39689900.0,,10808000.0,9568400.0,0.8,6.4,,,,增持,,
601658.SH,邮储银行,20260331,邮储银行点评报告：净息差降幅收窄,点评,一般报告,万联证券,郭懿,2027Q4,38060400.0,,10372300.0,9194500.0,0.77,6.6,,,,增持,,
601658.SH,邮储银行,20260331,邮储银行点评报告：净息差降幅收窄,点评,一般报告,万联证券,郭懿,2026Q4,36460800.0,,10019200.0,8893000.0,0.74,6.9,,,,增持,,
000582.SZ,北部湾港,20260331,北部湾港2025年年报点评：2025年扣非归母净利润＋6%，静待货源增量释放,点评,一般报告,国海证券,"匡培钦,黄安",2027Q4,910000.0,,158700.0,117500.0,0.47,23.43,,6.0,8.71,增持,,
000582.SZ,北部湾港,20260331,北部湾港2025年年报点评：2025年扣非归母净利润＋6%，静待货源增量释放,点评,一般报告,国海证券,"匡培钦,黄安",2028Q4,1014400.0,,172400.0,127600.0,0.51,21.58,,6.0,7.72,增持,,
000582.SZ,北部湾港,20260331,北部湾港2025年年报点评：2025年扣非归母净利润＋6%，静待货源增量释放,点评,一般报告,国海证券,"匡培钦,黄安",2026Q4,816400.0,,146300.0,108400.0,0.43,25.41,,5.0,9.37,增持,,
601127.SH,赛力斯,20260331,赛力斯公司点评报告：四季度销量同环比提升，新车周期蓄力上行,点评,一般报告,方正证券,"文姬,熊晟",2028Q4,29840600.0,,2008100.0,1400600.0,8.04,11.72,,22.34,0.28,强烈推荐,,
601127.SH,赛力斯,20260331,赛力斯公司点评报告：四季度销量同环比提升，新车周期蓄力上行,点评,一般报告,方正证券,"文姬,熊晟",2027Q4,26925500.0,,1263700.0,1151700.0,6.61,14.25,,21.64,2.09,强烈推荐,,
601127.SH,赛力斯,20260331,赛力斯公司点评报告：四季度销量同环比提升，新车周期蓄力上行,点评,一般报告,方正证券,"文姬,熊晟",2026Q4,22585500.0,,896800.0,817300.0,4.69,20.09,,17.89,4.49,强烈推荐,,
601872.SH,招商轮船,20260331,招商轮船2025年年报点评：2025年归母净利润＋18%，油运利润实现高增,点评,一般报告,国海证券,"匡培钦,黄安",2028Q4,3968100.0,,1693800.0,1482600.0,1.84,9.27,,21.0,6.99,买入,,
601872.SH,招商轮船,20260331,招商轮船2025年年报点评：2025年归母净利润＋18%，油运利润实现高增,点评,一般报告,国海证券,"匡培钦,黄安",2027Q4,4066100.0,,1811600.0,1585700.0,1.96,8.67,,26.0,6.74,买入,,
601872.SH,招商轮船,20260331,招商轮船2025年年报点评：2025年归母净利润＋18%，油运利润实现高增,点评,一般报告,国海证券,"匡培钦,黄安",2026Q4,4004600.0,,1795900.0,1572000.0,1.95,8.75,,30.0,7.04,买入,,
600031.SH,三一重工,20260331,三一重工2025年业绩点评：业绩符合预期，经营性现金流创历史新高,点评,一般报告,银河证券,"鲁佩,彭星嘉",2028Q4,13169200.0,,1851700.0,1581000.0,1.72,10.97,,15.8,8.21,推荐,,
600031.SH,三一重工,20260331,三一重工2025年业绩点评：业绩符合预期，经营性现金流创历史新高,点评,一般报告,银河证券,"鲁佩,彭星嘉",2027Q4,11651600.0,,1577800.0,1344500.0,1.46,12.91,,14.7,10.05,推荐,,
600031.SH,三一重工,20260331,三一重工2025年业绩点评：业绩符合预期，经营性现金流创历史新高,点评,一般报告,银河证券,"鲁佩,彭星嘉",2026Q4,10273400.0,,1274400.0,1090200.0,1.19,15.91,,12.6,12.75,推荐,,
601919.SH,中远海控,20260331,中远海控公司点评报告：25Q4归母净利同比-65%至38亿，关注资产价值托底＋供应链事件期权潜在催化下的布局机会,点评,一般报告,方正证券,"周儒飞,邓天舒",2027Q4,22756800.0,,2934600.0,2169300.0,1.42,10.6,,8.52,2.53,推荐,,
601919.SH,中远海控,20260331,中远海控公司点评报告：25Q4归母净利同比-65%至38亿，关注资产价值托底＋供应链事件期权潜在催化下的布局机会,点评,一般报告,方正证券,"周儒飞,邓天舒",2028Q4,24317100.0,,3049100.0,2253900.0,1.47,10.2,,8.47,2.36,推荐,,
601607.SH,上海医药,20260331,上海医药2025年年报业绩点评：收入稳健增长，内生外延驱动未来成长,点评,一般报告,银河证券,"程培,李璐昕",2026Q4,30011900.0,,973800.0,547200.0,1.48,11.39,,6.9,6.94,推荐,,
601607.SH,上海医药,20260331,上海医药2025年年报业绩点评：收入稳健增长，内生外延驱动未来成长,点评,一般报告,银河证券,"程培,李璐昕",2027Q4,32322300.0,,1053400.0,601500.0,1.62,10.36,,7.2,6.49,推荐,,
601607.SH,上海医药,20260331,上海医药2025年年报业绩点评：收入稳健增长，内生外延驱动未来成长,点评,一般报告,银河证券,"程培,李璐昕",2028Q4,35014600.0,,1171600.0,670200.0,1.81,9.3,,7.6,5.97,推荐,,
601919.SH,中远海控,20260331,中远海控公司点评报告：25Q4归母净利同比-65%至38亿，关注资产价值托底＋供应链事件期权潜在催化下的布局机会,点评,一般报告,方正证券,"周儒飞,邓天舒",2026Q4,22625600.0,,3683600.0,2722900.0,1.78,8.44,,11.16,2.38,推荐,,
000157.SZ,中联重科,20260331,中联重科2025年年报点评：2025年利润高增，海外业务驱动成长,点评,一般报告,财信证券,陈郁双,2028Q4,7739400.0,,1034300.0,848600.0,0.98,8.52,6.0,12.0,,买入,10.9,8.17
000157.SZ,中联重科,20260331,中联重科2025年年报点评：2025年利润高增，海外业务驱动成长,点评,一般报告,财信证券,陈郁双,2027Q4,6886000.0,,873100.0,716300.0,0.83,10.09,5.0,11.0,,买入,10.9,8.17
000157.SZ,中联重科,20260331,中联重科2025年年报点评：2025年利润高增，海外业务驱动成长,点评,一般报告,财信证券,陈郁双,2026Q4,5993700.0,,724700.0,594600.0,0.69,12.16,4.0,10.0,,买入,10.9,8.17
601888.SH,中国中免,20260331,中国中免25年年报点评：25Q4收入利润正增，26Q1预期仍将延续景气度,点评,一般报告,中泰证券,"郑澄怀,张骥",2028Q4,6963000.0,,877800.0,655000.0,3.15,22.3,,8.4,27.0,买入,,
601888.SH,中国中免,20260331,中国中免25年年报点评：25Q4收入利润正增，26Q1预期仍将延续景气度,点评,一般报告,中泰证券,"郑澄怀,张骥",2027Q4,6343000.0,,748500.0,561900.0,2.7,26.0,,7.9,32.0,买入,,
601888.SH,中国中免,20260331,中国中免25年年报点评：25Q4收入利润正增，26Q1预期仍将延续景气度,点评,一般报告,中泰证券,"郑澄怀,张骥",2026Q4,5686000.0,,655800.0,492300.0,2.37,29.7,,7.5,38.0,买入,,
300760.SZ,迈瑞医疗,20260331,迈瑞医疗：基本盘逐季改善、有望稳健向好，新兴业务＋国际化驱动增长,点评,一般报告,中泰证券,"祝嘉琦,谢木青,刘照芊",2028Q4,4428500.0,,1314900.0,1075900.0,8.87,18.56,,19.0,22.0,买入,,
300760.SZ,迈瑞医疗,20260331,迈瑞医疗：基本盘逐季改善、有望稳健向好，新兴业务＋国际化驱动增长,点评,一般报告,中泰证券,"祝嘉琦,谢木青,刘照芊",2027Q4,3996900.0,,1164100.0,952500.0,7.86,20.96,,18.7,25.0,买入,,
300760.SZ,迈瑞医疗,20260331,迈瑞医疗：基本盘逐季改善、有望稳健向好，新兴业务＋国际化驱动增长,点评,一般报告,中泰证券,"祝嘉琦,谢木青,刘照芊",2026Q4,3611000.0,,1039500.0,850600.0,7.02,23.47,,18.4,27.0,买入,,
000921.SZ,海信家电,20260331,海信家电2025年简要分析：盈利符合预期但收入小幅低于预期，提高派息率,点评,一般报告,高盛集团（GoldmanSachs）,"伊健,唐欢",2027Q4,10226970.0,,,,2.65,,6.3,,,买入,,30.0
000921.SZ,海信家电,20260331,海信家电2025年简要分析：盈利符合预期但收入小幅低于预期，提高派息率,点评,一般报告,高盛集团（GoldmanSachs）,"伊健,唐欢",2026Q4,9658430.0,,,,2.42,,5.8,,,买入,,30.0
000921.SZ,海信家电,20260331,海信家电2025年简要分析：盈利符合预期但收入小幅低于预期，提高派息率,点评,一般报告,高盛集团（GoldmanSachs）,"伊健,唐欢",2026Q1,,,,,0.74,,,,,买入,,30.0
600377.SH,宁沪高速,20260331,宁沪高速：剔除江苏银行分红影响，归母净利同比＋2%,点评,首份报告,招商证券,"王春环,孙修远,肖欣晨,刘若琮,张瑜玲",2026Q4,2069400.0,,694300.0,495500.0,0.98,12.2,4.1,11.6,10.9,增持,,
688698.SH,伟创电气,20260331,伟创电气首次覆盖报告：工控筑牢基本盘，机器人开启第二增长曲线,一般,首次关注,银河证券,"曾韬,鲁佩,段尚昌",2025Q4,199500.0,,30700.0,29800.0,1.39,49.75,,12.9,40.26,中性,,
688698.SH,伟创电气,20260331,伟创电气首次覆盖报告：工控筑牢基本盘，机器人开启第二增长曲线,一般,首次关注,银河证券,"曾韬,鲁佩,段尚昌",2026Q4,241100.0,,37000.0,36200.0,1.69,40.91,,14.1,33.65,中性,,
688698.SH,伟创电气,20260331,伟创电气首次覆盖报告：工控筑牢基本盘，机器人开启第二增长曲线,一般,首次关注,银河证券,"曾韬,鲁佩,段尚昌",2027Q4,285900.0,,43800.0,43100.0,2.02,34.37,,15.0,28.61,中性,,
600377.SH,宁沪高速,20260331,宁沪高速：剔除江苏银行分红影响，归母净利同比＋2%,点评,首份报告,招商证券,"王春环,孙修远,肖欣晨,刘若琮,张瑜玲",2027Q4,2106100.0,,732200.0,521300.0,1.03,11.6,,11.5,10.5,增持,,
600377.SH,宁沪高速,20260331,宁沪高速：剔除江苏银行分红影响，归母净利同比＋2%,点评,首份报告,招商证券,"王春环,孙修远,肖欣晨,刘若琮,张瑜玲",2028Q4,2143900.0,,769200.0,546000.0,1.08,11.0,,11.3,10.1,增持,,
600895.SH,张江高科,20260331,张江高科2025年报点评：收入快步向前，积极推进产业投资,点评,一般报告,银河证券,胡孝宇,2028Q4,404900.0,,137900.0,110000.0,0.71,48.65,,6.0,38.59,推荐,,
600895.SH,张江高科,20260331,张江高科2025年报点评：收入快步向前，积极推进产业投资,点评,一般报告,银河证券,胡孝宇,2027Q4,398700.0,,139100.0,108200.0,0.7,49.43,,6.2,39.22,推荐,,
600895.SH,张江高科,20260331,张江高科2025年报点评：收入快步向前，积极推进产业投资,点评,一般报告,银河证券,胡孝宇,2026Q4,389900.0,,136100.0,104000.0,0.67,51.45,,6.2,40.12,推荐,,
300142.SZ,沃森生物,20260331,沃森生物业绩分析：2025年业绩符合预期；上调目标价至人民币8元；卖出,点评,首次关注,高盛集团（GoldmanSachs）,"闫天一,陈子易,郑雪轩",2028Q4,355010.0,,,40400.0,0.25,47.8,0.4,,,卖出,,8.0
300142.SZ,沃森生物,20260331,沃森生物业绩分析：2025年业绩符合预期；上调目标价至人民币8元；卖出,点评,首次关注,高盛集团（GoldmanSachs）,"闫天一,陈子易,郑雪轩",2027Q4,316010.0,,,35500.0,0.22,54.4,0.4,,,卖出,,8.0
300142.SZ,沃森生物,20260331,沃森生物业绩分析：2025年业绩符合预期；上调目标价至人民币8元；卖出,点评,首次关注,高盛集团（GoldmanSachs）,"闫天一,陈子易,郑雪轩",2026Q4,271240.0,,,27300.0,0.17,70.5,0.3,,,卖出,,8.0
300142.SZ,沃森生物,20260331,沃森生物业绩分析：2025年业绩符合预期；上调目标价至人民币8元；卖出,点评,首次关注,高盛集团（GoldmanSachs）,"闫天一,陈子易,郑雪轩",2026Q1,,,,,0.02,,,,,卖出,,8.0
688696.SH,极米科技,20260331,极米科技：智能微投海外向好，车载放量,一般,一般报告,银河证券,"何伟,刘立思,杨策,陆思源",2028Q4,526500.0,,44700.0,40300.0,5.75,15.44,,11.0,10.05,推荐,,
688696.SH,极米科技,20260331,极米科技：智能微投海外向好，车载放量,一般,一般报告,银河证券,"何伟,刘立思,杨策,陆思源",2027Q4,460900.0,,37000.0,35200.0,5.02,17.69,,10.2,12.23,推荐,,
