ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
603826.SH,坤彩科技,20200331,坤彩科技：高端市场占比提升，低端市场加速淘汰,点评,一般报告,长江证券,"范超,张佩",2022Q4,680900.0,235900.0,117200.0,99700.0,2.13,9.74,,27.0,11.8,买入,,
603826.SH,坤彩科技,20200331,坤彩科技：高端市场占比提升，低端市场加速淘汰,点评,一般报告,长江证券,"范超,张佩",2021Q4,389300.0,137700.0,70900.0,60300.0,1.29,16.09,,24.0,16.47,买入,,
603826.SH,坤彩科技,20200331,坤彩科技：高端市场占比提升，低端市场加速淘汰,点评,一般报告,长江证券,"范超,张佩",2020Q4,152000.0,57500.0,32000.0,27300.0,0.58,35.63,,16.0,25.66,买入,,
002019.SZ,亿帆医药,20200331,亿帆医药：销售起家审时度势，独具慧眼收购整合,深度,一般报告,财通证券,"沈瑞,张文录",2021Q4,809789.0,,196530.0,162840.0,1.32,11.9,2.5,17.2,7.8,买入,,22.5
002019.SZ,亿帆医药,20200331,亿帆医药：销售起家审时度势，独具慧眼收购整合,深度,一般报告,财通证券,"沈瑞,张文录",2020Q4,657743.0,,152890.0,126540.0,1.02,15.3,2.0,15.2,10.7,买入,,22.5
002019.SZ,亿帆医药,20200331,亿帆医药：销售起家审时度势，独具慧眼收购整合,深度,一般报告,财通证券,"沈瑞,张文录",2019Q4,530815.0,,114140.0,92170.0,0.75,21.1,1.4,12.4,14.0,买入,,22.5
601888.SH,中国国旅,20200331,大消费行业2020年4月金股推荐,非个股,一般报告,长江证券,无,2019Q4,,,,464689.179,2.38,,,,,买入,,
000651.SZ,格力电器,20200331,大消费行业2020年4月金股推荐,非个股,一般报告,长江证券,无,2020Q4,,,,2749189.011,4.57,,,,,买入,,
601933.SH,永辉超市,20200331,大消费行业2020年4月金股推荐,非个股,一般报告,长江证券,无,2021Q4,,,,363677.56,0.38,,,,,买入,,
601933.SH,永辉超市,20200331,大消费行业2020年4月金股推荐,非个股,一般报告,长江证券,无,2019Q4,,,,210550.166,0.22,,,,,买入,,
600600.SH,青岛啤酒,20200331,大消费行业2020年4月金股推荐,非个股,一般报告,长江证券,无,2020Q4,,,,187786.609,1.39,,,,,买入,,
601888.SH,中国国旅,20200331,大消费行业2020年4月金股推荐,非个股,一般报告,长江证券,无,2020Q4,,,,324110.94,1.66,,,,,买入,,
601933.SH,永辉超市,20200331,大消费行业2020年4月金股推荐,非个股,一般报告,长江证券,无,2020Q4,,,,277543.401,0.29,,,,,买入,,
000651.SZ,格力电器,20200331,大消费行业2020年4月金股推荐,非个股,一般报告,长江证券,无,2019Q4,,,,2616842.932,4.35,,,,,买入,,
601888.SH,中国国旅,20200331,大消费行业2020年4月金股推荐,非个股,一般报告,长江证券,无,2021Q4,,,,597457.516,3.06,,,,,买入,,
600600.SH,青岛啤酒,20200331,大消费行业2020年4月金股推荐,非个股,一般报告,长江证券,无,2021Q4,,,,231018.058,1.71,,,,,买入,,
300815.SZ,玉禾田,20200331,玉禾田：深耕环卫运营服务，市场化进程抢先机,深度,首次关注,长江证券,"徐科,任楠,罗松",2020Q4,490200.0,102400.0,59700.0,45300.0,3.27,36.69,,31.0,15.7,增持,,
300815.SZ,玉禾田,20200331,玉禾田：深耕环卫运营服务，市场化进程抢先机,深度,首次关注,长江证券,"徐科,任楠,罗松",2019Q4,359500.0,72900.0,40600.0,30800.0,2.22,53.95,,31.0,22.57,增持,,
601688.SH,华泰证券,20200331,华泰证券2019年报点评：投资业务表现靓丽，深化激励机制改革,点评,一般报告,长江证券,"周晶晶,徐一洲,宋筱筱",2022Q4,2787900.0,,1456200.0,1129000.0,1.24,,,7.6,,买入,,
300815.SZ,玉禾田,20200331,玉禾田：深耕环卫运营服务，市场化进程抢先机,深度,首次关注,长江证券,"徐科,任楠,罗松",2021Q4,642600.0,136700.0,81500.0,61800.0,4.47,26.86,,30.0,11.57,增持,,
601688.SH,华泰证券,20200331,华泰证券2019年报点评：投资业务表现靓丽，深化激励机制改革,点评,一般报告,长江证券,"周晶晶,徐一洲,宋筱筱",2021Q4,2651200.0,,1374800.0,1065900.0,1.17,,,7.7,,买入,,
601688.SH,华泰证券,20200331,华泰证券2019年报点评：投资业务表现靓丽，深化激励机制改革,点评,一般报告,长江证券,"周晶晶,徐一洲,宋筱筱",2020Q4,2460900.0,,1257400.0,974900.0,1.07,,,7.6,,买入,,
300482.SZ,万孚生物,20200331,万孚生物：19年报业绩表现亮眼，20Q1延续高增长,点评,一般报告,长江证券,"高岳,郑辰,李婵娟,芦湖",2022Q4,452000.0,296100.0,111500.0,87000.0,2.54,31.25,,21.0,22.7,买入,,
300482.SZ,万孚生物,20200331,万孚生物：19年报业绩表现亮眼，20Q1延续高增长,点评,一般报告,长江证券,"高岳,郑辰,李婵娟,芦湖",2021Q4,350400.0,229200.0,86800.0,67000.0,1.96,40.58,,20.0,30.24,买入,,
300482.SZ,万孚生物,20200331,万孚生物：19年报业绩表现亮眼，20Q1延续高增长,点评,一般报告,长江证券,"高岳,郑辰,李婵娟,芦湖",2020Q4,273800.0,179300.0,67300.0,51400.0,1.5,52.88,,20.0,39.88,买入,,
