ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
605376.SH,博迁新材,20250228,博迁新材点评报告：高端MLCC镍粉放量，光伏无银化加速推进,点评,首次关注,华龙证券,"杨阳,许紫荆",2026Q4,158100.0,,35300.0,33100.0,1.27,33.0,,15.73,22.81,增持,,
605376.SH,博迁新材,20250228,博迁新材点评报告：高端MLCC镍粉放量，光伏无银化加速推进,点评,首次关注,华龙证券,"杨阳,许紫荆",2025Q4,133800.0,,29500.0,27600.0,1.05,39.7,,15.03,27.71,增持,,
605376.SH,博迁新材,20250228,博迁新材点评报告：高端MLCC镍粉放量，光伏无银化加速推进,点评,首次关注,华龙证券,"杨阳,许紫荆",2024Q4,94800.0,,9300.0,8600.0,0.33,127.4,,5.31,63.12,增持,,
603087.SH,甘李药业,20250228,甘李药业：集采续约量价齐升，胰岛素出海进度领跑行业,深度,首次关注,国金证券,袁维,2026Q4,531230.0,404500.0,177900.0,151200.0,2.515,17.78,,11.54,,买入,,54.95
603087.SH,甘李药业,20250228,甘李药业：集采续约量价齐升，胰岛素出海进度领跑行业,深度,首次关注,国金证券,袁维,2025Q4,438590.0,337500.0,129500.0,110100.0,1.831,24.42,,9.26,,买入,,54.95
603087.SH,甘李药业,20250228,甘李药业：集采续约量价齐升，胰岛素出海进度领跑行业,深度,首次关注,国金证券,袁维,2024Q4,328280.0,250400.0,75400.0,64100.0,1.067,41.92,,5.78,,买入,,54.95
301187.SZ,欧圣电气,20250228,欧圣电气：细分赛道代工龙头，新市场＋新品类打开想象空间,深度,首次关注,麦高证券,张一逸,2026Q4,344012.0,,58100.0,48800.0,2.67,,,26.0,10.85,增持,,48.0
301187.SZ,欧圣电气,20250228,欧圣电气：细分赛道代工龙头，新市场＋新品类打开想象空间,深度,首次关注,麦高证券,张一逸,2025Q4,262962.0,,44300.0,37700.0,2.06,,,22.0,14.73,增持,,48.0
301187.SZ,欧圣电气,20250228,欧圣电气：细分赛道代工龙头，新市场＋新品类打开想象空间,深度,首次关注,麦高证券,张一逸,2024Q4,189332.0,,31300.0,26300.0,1.44,,,17.0,20.74,增持,,48.0
301501.SZ,恒鑫生活,20250228,恒鑫生活,新股,首次关注,华金证券,"李蕙,戴筝筝",,,,,,,,,,,无,,
300972.SZ,万辰集团,20250228,万辰集团：转型零食量贩，开启增长新纪元,一般,首次关注,华源证券,丁一,2026Q4,5998470.0,,337600.0,88600.0,4.92,19.12,0.0,34.53,4.0,买入,,
300972.SZ,万辰集团,20250228,万辰集团：转型零食量贩，开启增长新纪元,一般,首次关注,华源证券,丁一,2025Q4,4898470.0,,200300.0,52600.0,2.92,32.23,0.0,31.29,6.0,买入,,
300972.SZ,万辰集团,20250228,万辰集团：转型零食量贩，开启增长新纪元,一般,首次关注,华源证券,丁一,2024Q4,3095310.0,,113000.0,25400.0,1.41,66.63,0.0,22.03,12.0,买入,,
688036.SH,传音控股,20250228,传音控股：短周期向上趋势明确，长周期AI打开高端化路径,点评,一般报告,华源证券,"葛星甫,王硕",2026Q4,8659600.0,,879600.0,751400.0,6.59,14.34,4.1,28.84,10.0,买入,,
688036.SH,传音控股,20250228,传音控股：短周期向上趋势明确，长周期AI打开高端化路径,点评,一般报告,华源证券,"葛星甫,王硕",2025Q4,7670400.0,,753400.0,632300.0,5.54,17.04,3.45,27.54,12.0,买入,,
