ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
600548.SH,深高速,20201031,深高速2020年三季报点评：Q3扣非利润同比增22％，体现公司收费公路＋大环保双主业经营稳定性,点评,一般报告,华创证券,"吴一凡,刘阳",2022Q4,730000.0,,298900.0,231900.0,1.06,8.2,,9.6,9.0,推荐,,10.8
600548.SH,深高速,20201031,深高速2020年三季报点评：Q3扣非利润同比增22％，体现公司收费公路＋大环保双主业经营稳定性,点评,一般报告,华创证券,"吴一凡,刘阳",2020Q4,513300.0,,185700.0,144100.0,0.66,13.2,,7.0,12.0,推荐,,10.8
000568.SZ,泸州老窖,20201031,泸州老窖：净利高增长，国窖树标杆,点评,一般报告,银河证券,周颖,2021Q4,1996342.0,,,712929.0,4.87,35.0,,,,推荐,,
002084.SZ,海鸥住工,20201031,海鸥住工2020年三季报点评：Q3业绩增长提速，放眼定制整装卫浴新蓝海,点评,一般报告,华创证券,"郭庆龙,陈梦",2022Q4,392200.0,,28000.0,24200.0,0.44,20.0,,10.4,21.0,强推,,17.0
002084.SZ,海鸥住工,20201031,海鸥住工2020年三季报点评：Q3业绩增长提速，放眼定制整装卫浴新蓝海,点评,一般报告,华创证券,"郭庆龙,陈梦",2021Q4,329700.0,,22900.0,19900.0,0.36,25.0,,9.5,25.0,强推,,17.0
002084.SZ,海鸥住工,20201031,海鸥住工2020年三季报点评：Q3业绩增长提速，放眼定制整装卫浴新蓝海,点评,一般报告,华创证券,"郭庆龙,陈梦",2020Q4,283100.0,,18200.0,15800.0,0.28,32.0,,8.3,30.0,强推,,17.0
600029.SH,南方航空,20201031,南方航空2020年三季报点评：受益于人民币升值，Q3单季盈利7亿，三大航中率先实现单季盈利,点评,一般报告,华创证券,"吴一凡,刘阳",2020Q4,7796200.0,,-1258000.0,-819400.0,-0.53,,,-12.2,,推荐,,6.5
600029.SH,南方航空,20201031,南方航空2020年三季报点评：受益于人民币升值，Q3单季盈利7亿，三大航中率先实现单季盈利,点评,一般报告,华创证券,"吴一凡,刘阳",2022Q4,13968300.0,,1109200.0,722500.0,0.47,9.0,,9.0,7.0,推荐,,6.5
600029.SH,南方航空,20201031,南方航空2020年三季报点评：受益于人民币升值，Q3单季盈利7亿，三大航中率先实现单季盈利,点评,一般报告,华创证券,"吴一凡,刘阳",2021Q4,12497200.0,,629400.0,409900.0,0.27,16.0,,5.7,9.0,推荐,,6.5
000568.SZ,泸州老窖,20201031,泸州老窖：净利高增长，国窖树标杆,点评,一般报告,银河证券,周颖,2022Q4,2311963.0,,,835838.0,5.71,30.0,,,,推荐,,
000568.SZ,泸州老窖,20201031,泸州老窖：净利高增长，国窖树标杆,点评,一般报告,银河证券,周颖,2020Q4,1698581.0,,,587304.0,4.01,43.0,,,,推荐,,
600548.SH,深高速,20201031,深高速2020年三季报点评：Q3扣非利润同比增22％，体现公司收费公路＋大环保双主业经营稳定性,点评,一般报告,华创证券,"吴一凡,刘阳",2021Q4,644800.0,,274500.0,213000.0,0.98,8.9,,9.6,10.0,推荐,,10.8
688688.SH,蚂蚁集团,20201031,蚂蚁集团：业务拆分与估值探讨,,首份报告,华金证券,崔晓雁,2023Q4,30200000.0,,,7910000.0,,,,13.95,,无,,
688688.SH,蚂蚁集团,20201031,蚂蚁集团：业务拆分与估值探讨,,首份报告,华金证券,崔晓雁,2022Q4,25030000.0,,,6530000.0,,,,13.0,,无,,
688688.SH,蚂蚁集团,20201031,蚂蚁集团：业务拆分与估值探讨,,首份报告,华金证券,崔晓雁,2021Q4,19990000.0,,,5230000.0,,,,11.66,,无,,
688688.SH,蚂蚁集团,20201031,蚂蚁集团：业务拆分与估值探讨,,首份报告,华金证券,崔晓雁,2020Q4,15520000.0,,,4310000.0,,,,14.16,,无,,
600115.SH,东方航空,20201031,东方航空2020年三季报点评：汇率升值助力Q3亏损降至5.6亿，环比大幅减亏，看好公司持续推动改革释放经营活力,点评,一般报告,华创证券,"吴一凡,刘阳",2021Q4,10821400.0,,629600.0,467600.0,0.29,16.1,,7.2,10.0,推荐,,5.6
002798.SZ,帝欧家居,20201031,帝欧家居2020年三季报点评：Q3收入利润下滑，深耕多元渠道未来增长可期,点评,一般报告,华创证券,"郭庆龙,陈梦",2022Q4,1059800.0,,131500.0,115300.0,2.96,8.0,,19.9,13.0,强推,,40.0
002798.SZ,帝欧家居,20201031,帝欧家居2020年三季报点评：Q3收入利润下滑，深耕多元渠道未来增长可期,点评,一般报告,华创证券,"郭庆龙,陈梦",2020Q4,581900.0,,68900.0,60400.0,1.55,15.0,,14.4,23.0,强推,,40.0
600115.SH,东方航空,20201031,东方航空2020年三季报点评：汇率升值助力Q3亏损降至5.6亿，环比大幅减亏，看好公司持续推动改革释放经营活力,点评,一般报告,华创证券,"吴一凡,刘阳",2022Q4,12452900.0,,849700.0,631000.0,0.39,11.9,,8.9,9.0,推荐,,5.6
600115.SH,东方航空,20201031,东方航空2020年三季报点评：汇率升值助力Q3亏损降至5.6亿，环比大幅减亏，看好公司持续推动改革释放经营活力,点评,一般报告,华创证券,"吴一凡,刘阳",2020Q4,5469700.0,,-1481500.0,-1100300.0,-0.67,,,-18.4,,推荐,,5.6
002798.SZ,帝欧家居,20201031,帝欧家居2020年三季报点评：Q3收入利润下滑，深耕多元渠道未来增长可期,点评,一般报告,华创证券,"郭庆龙,陈梦",2021Q4,816100.0,,98100.0,86100.0,2.21,10.0,,17.6,17.0,强推,,40.0
002518.SZ,科士达,20201031,科士达：光伏承压，主业稳健，产能投放在即,点评,一般报告,财信证券,杨甫,2022Q4,374953.0,,,49511.0,0.85,15.73,,,,推荐,,
002518.SZ,科士达,20201031,科士达：光伏承压，主业稳健，产能投放在即,点评,一般报告,财信证券,杨甫,2021Q4,308296.0,,,40461.0,0.695,19.25,,,,推荐,,
002518.SZ,科士达,20201031,科士达：光伏承压，主业稳健，产能投放在即,点评,一般报告,财信证券,杨甫,2020Q4,257378.0,,,32236.0,0.553,24.16,,,,推荐,,
002555.SZ,三七互娱,20201031,三七互娱：三季度业绩增速放缓，后续项目储备值得期待,点评,一般报告,山西证券,徐雪洁,2022Q4,2523100.0,,541200.0,424900.0,2.01,15.0,,,,买入,,
002555.SZ,三七互娱,20201031,三七互娱：三季度业绩增速放缓，后续项目储备值得期待,点评,一般报告,山西证券,徐雪洁,2021Q4,2102300.0,,469800.0,369000.0,1.75,17.0,,,,买入,,
002555.SZ,三七互娱,20201031,三七互娱：三季度业绩增速放缓，后续项目储备值得期待,点评,一般报告,山西证券,徐雪洁,2020Q4,1723800.0,,380800.0,299200.0,1.42,21.0,,,,买入,,
600195.SH,中牧股份,20201031,农林牧渔周报（第44周）：景气向上拐点明确，重点推荐制种和养殖上游板块,非个股,一般报告,太平洋证券,程晓东,2020Q4,,,,53827.362,0.53,,,,,无,,
002714.SZ,牧原股份,20201031,农林牧渔周报（第44周）：景气向上拐点明确，重点推荐制种和养殖上游板块,非个股,一般报告,太平洋证券,程晓东,2020Q4,,,,3106954.508,8.29,,,,,无,,
600195.SH,中牧股份,20201031,农林牧渔周报（第44周）：景气向上拐点明确，重点推荐制种和养殖上游板块,非个股,一般报告,太平洋证券,程晓东,2021Q4,,,,56874.194,0.56,,,,,无,,
002714.SZ,牧原股份,20201031,农林牧渔周报（第44周）：景气向上拐点明确，重点推荐制种和养殖上游板块,非个股,一般报告,太平洋证券,程晓东,2021Q4,,,,3283102.713,8.76,,,,,无,,
002041.SZ,登海种业,20201031,农林牧渔周报（第44周）：景气向上拐点明确，重点推荐制种和养殖上游板块,非个股,一般报告,太平洋证券,程晓东,2021Q4,,,,17600.0,0.2,,,,,无,,
601952.SH,苏垦农发,20201031,农林牧渔周报（第44周）：景气向上拐点明确，重点推荐制种和养殖上游板块,非个股,一般报告,太平洋证券,程晓东,2021Q4,,,,92326.0,0.67,,,,,无,,
002311.SZ,海大集团,20201031,农林牧渔周报（第44周）：景气向上拐点明确，重点推荐制种和养殖上游板块,非个股,一般报告,太平洋证券,程晓东,2021Q4,,,,326906.335,2.03,,,,,无,,
002100.SZ,天康生物,20201031,农林牧渔周报（第44周）：景气向上拐点明确，重点推荐制种和养殖上游板块,非个股,一般报告,太平洋证券,程晓东,2020Q4,,,,250506.441,2.33,,,,,无,,
002100.SZ,天康生物,20201031,农林牧渔周报（第44周）：景气向上拐点明确，重点推荐制种和养殖上游板块,非个股,一般报告,太平洋证券,程晓东,2021Q4,,,,241905.362,2.25,,,,,无,,
600201.SH,生物股份,20201031,农林牧渔周报（第44周）：景气向上拐点明确，重点推荐制种和养殖上游板块,非个股,一般报告,太平洋证券,程晓东,2020Q4,,,,43923.369,0.39,,,,,无,,
002311.SZ,海大集团,20201031,农林牧渔周报（第44周）：景气向上拐点明确，重点推荐制种和养殖上游板块,非个股,一般报告,太平洋证券,程晓东,2020Q4,,,,259270.542,1.61,,,,,无,,
600201.SH,生物股份,20201031,农林牧渔周报（第44周）：景气向上拐点明确，重点推荐制种和养殖上游板块,非个股,一般报告,太平洋证券,程晓东,2021Q4,,,,67574.414,0.6,,,,,无,,
002041.SZ,登海种业,20201031,农林牧渔周报（第44周）：景气向上拐点明确，重点推荐制种和养殖上游板块,非个股,一般报告,太平洋证券,程晓东,2020Q4,,,,11440.0,0.13,,,,,无,,
