ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
688063.SH,派能科技,20221130,川财证券金股12月投资策略—川财月度金股系列报告,非个股,一般报告,川财证券,无,2024Q4,1690000.0,,,320000.0,20.57,,,,,无,,
688063.SH,派能科技,20221130,川财证券金股12月投资策略—川财月度金股系列报告,非个股,一般报告,川财证券,无,2023Q4,1180000.0,,,230000.0,14.63,,,,,无,,
688063.SH,派能科技,20221130,川财证券金股12月投资策略—川财月度金股系列报告,非个股,一般报告,川财证券,无,2022Q4,570000.0,,,100000.0,6.55,,,,,无,,
688005.SH,容百科技,20221130,中原证券十大金股组合—2022年第十二期：12月1日－12月31日,非个股,一般报告,中原证券,无,2023Q4,,,,251592.862,5.58,,,,,无,,
688005.SH,容百科技,20221130,中原证券十大金股组合—2022年第十二期：12月1日－12月31日,非个股,一般报告,中原证券,无,2022Q4,,,,161867.092,3.59,,,,,无,,
600048.SH,保利发展,20221130,川财证券金股12月投资策略—川财月度金股系列报告,非个股,一般报告,川财证券,无,2024Q4,38760000.0,,,3330000.0,2.78,,,,,无,,
600048.SH,保利发展,20221130,川财证券金股12月投资策略—川财月度金股系列报告,非个股,一般报告,川财证券,无,2023Q4,35560000.0,,,3040000.0,2.54,,,,,无,,
600048.SH,保利发展,20221130,川财证券金股12月投资策略—川财月度金股系列报告,非个股,一般报告,川财证券,无,2022Q4,32110000.0,,,2830000.0,2.37,,,,,无,,
600392.SH,盛和资源,20221130,川财证券金股12月投资策略—川财月度金股系列报告,非个股,一般报告,川财证券,无,2024Q4,2654000.0,,,276000.0,1.59,,,,,无,,
600392.SH,盛和资源,20221130,川财证券金股12月投资策略—川财月度金股系列报告,非个股,一般报告,川财证券,无,2023Q4,2296000.0,,,247000.0,1.41,,,,,无,,
600392.SH,盛和资源,20221130,川财证券金股12月投资策略—川财月度金股系列报告,非个股,一般报告,川财证券,无,2022Q4,2017000.0,,,231000.0,1.31,,,,,无,,
603416.SH,信捷电气,20221130,中原证券十大金股组合—2022年第十二期：12月1日－12月31日,非个股,一般报告,中原证券,无,2023Q4,,,,35702.24,2.54,,,,,无,,
603416.SH,信捷电气,20221130,中原证券十大金股组合—2022年第十二期：12月1日－12月31日,非个股,一般报告,中原证券,无,2022Q4,,,,26425.28,1.88,,,,,无,,
