ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
003006.SZ,百亚股份,20211130,百亚股份：一次性卫生用品国产品牌，起步川渝、走向全国,深度,首次关注,山西证券,杨晶晶,2022Q4,178600.0,,37770.0,30446.0,0.71,24.07,,18.9,17.2,买入,,
003006.SZ,百亚股份,20211130,百亚股份：一次性卫生用品国产品牌，起步川渝、走向全国,深度,首次关注,山西证券,杨晶晶,2021Q4,149970.0,,28750.0,23661.0,0.55,30.97,,17.8,21.3,买入,,
003006.SZ,百亚股份,20211130,百亚股份：一次性卫生用品国产品牌，起步川渝、走向全国,深度,首次关注,山西证券,杨晶晶,2023Q4,216810.0,,46420.0,37231.0,0.86,19.68,,19.4,11.3,买入,,
002048.SZ,宁波华翔,20211130,汽车行业2022年投资策略：景气回升，持续看好智能电动汽车赛道,非个股,一般报告,中银国际,朱朋,2021Q4,,,,127124.145,2.03,,,,,买入,,
601633.SH,长城汽车,20211130,汽车行业2022年投资策略：景气回升，持续看好智能电动汽车赛道,非个股,一般报告,中银国际,朱朋,2023Q4,,,,1496116.346,1.62,,,,,买入,,
601633.SH,长城汽车,20211130,汽车行业2022年投资策略：景气回升，持续看好智能电动汽车赛道,非个股,一般报告,中银国际,朱朋,2022Q4,,,,1200587.191,1.3,,,,,买入,,
601633.SH,长城汽车,20211130,汽车行业2022年投资策略：景气回升，持续看好智能电动汽车赛道,非个股,一般报告,中银国际,朱朋,2021Q4,,,,775764.031,0.84,,,,,买入,,
600660.SH,福耀玻璃,20211130,汽车行业2022年投资策略：景气回升，持续看好智能电动汽车赛道,非个股,一般报告,中银国际,朱朋,2023Q4,,,,584582.551,2.24,,,,,买入,,
600660.SH,福耀玻璃,20211130,汽车行业2022年投资策略：景气回升，持续看好智能电动汽车赛道,非个股,一般报告,中银国际,朱朋,2022Q4,,,,503680.502,1.93,,,,,买入,,
600660.SH,福耀玻璃,20211130,汽车行业2022年投资策略：景气回升，持续看好智能电动汽车赛道,非个股,一般报告,中银国际,朱朋,2021Q4,,,,407119.991,1.56,,,,,买入,,
601360.SH,三六零,20211130,三六零公司深度报告：拐点已至,深度,一般报告,首创证券,"翟炜,李星锦",2023Q4,1769368.0,,314230.0,264800.0,0.37,32.3,,6.2,20.37,买入,,20.99
601360.SH,三六零,20211130,三六零公司深度报告：拐点已至,深度,一般报告,首创证券,"翟炜,李星锦",2022Q4,1484656.0,,253920.0,216560.0,0.3,39.5,,5.4,25.19,买入,,20.99
601360.SH,三六零,20211130,三六零公司深度报告：拐点已至,深度,一般报告,首创证券,"翟炜,李星锦",2021Q4,1230640.0,,202060.0,175070.0,0.25,48.8,,4.6,30.77,买入,,20.99
002452.SZ,长高集团,20211130,长高集团公司深度报告：厚积薄发，扬帆起航,深度,首份报告,长城证券,"于夕朦,马晓明,黄楷,王舜",2023Q4,298124.0,,54577.0,47446.0,0.77,13.76,,18.92,9.37,买入,,
002452.SZ,长高集团,20211130,长高集团公司深度报告：厚积薄发，扬帆起航,深度,首份报告,长城证券,"于夕朦,马晓明,黄楷,王舜",2022Q4,248955.0,,41064.0,35755.0,0.58,18.27,,16.87,12.44,买入,,
002452.SZ,长高集团,20211130,长高集团公司深度报告：厚积薄发，扬帆起航,深度,首份报告,长城证券,"于夕朦,马晓明,黄楷,王舜",2021Q4,201322.0,,32256.0,27936.0,0.45,23.38,,15.33,17.2,买入,,
600556.SH,天下秀,20211130,天下秀公司深度报告：乘风而起，领航红人经济,深度,首次关注,首创证券,李甜露,2023Q4,800170.0,,78580.0,74520.0,0.412,32.0,,14.9,,买入,18.91,16.43
600556.SH,天下秀,20211130,天下秀公司深度报告：乘风而起，领航红人经济,深度,首次关注,首创证券,李甜露,2022Q4,613200.0,,62840.0,59620.0,0.33,40.0,,13.9,,买入,18.91,16.43
600556.SH,天下秀,20211130,天下秀公司深度报告：乘风而起，领航红人经济,深度,首次关注,首创证券,李甜露,2021Q4,452830.0,,39990.0,37980.0,0.21,62.7,,10.2,,买入,18.91,16.43
002465.SZ,海格通信,20211130,海格通信：重大订单签订，有望贡献业绩增长,点评,一般报告,长江证券,"于海宁,黄天佑,祖圣腾,李烨",2022Q4,668300.0,263400.0,102700.0,88000.0,0.38,27.28,,7.7,18.87,买入,,
688208.SH,道通科技,20211130,道通科技：行业Know－How带来质变，第二成长曲线打开,一般,一般报告,西南证券,"常潇雅,叶泽佑",2021Q4,230396.0,,51436.0,49070.0,1.09,71.25,0.19,16.5,63.67,买入,,96.0
600519.SH,贵州茅台,20211130,贵州茅台：营销变革或成茅台未来业绩新增长点，龙头地位助力成长确定性,点评,首份报告,东亚前海证券研究所,汪玲,2023Q4,14335389.0,13159900.0,9744700.0,6850053.0,54.53,36.4,,27.0,20.68,强烈推荐,,
600519.SH,贵州茅台,20211130,贵州茅台：营销变革或成茅台未来业绩新增长点，龙头地位助力成长确定性,点评,首份报告,东亚前海证券研究所,汪玲,2022Q4,12586523.0,11579600.0,8580600.0,6031168.0,48.01,41.34,,28.0,23.96,强烈推荐,,
600519.SH,贵州茅台,20211130,贵州茅台：营销变革或成茅台未来业绩新增长点，龙头地位助力成长确定性,点评,首份报告,东亚前海证券研究所,汪玲,2021Q4,10869037.0,9956000.0,7362600.0,5167160.0,41.13,48.26,,28.0,30.26,强烈推荐,,
002465.SZ,海格通信,20211130,海格通信：重大订单签订，有望贡献业绩增长,点评,一般报告,长江证券,"于海宁,黄天佑,祖圣腾,李烨",2023Q4,801300.0,324300.0,134100.0,115000.0,0.5,20.88,,9.1,14.33,买入,,
002465.SZ,海格通信,20211130,海格通信：重大订单签订，有望贡献业绩增长,点评,一般报告,长江证券,"于海宁,黄天佑,祖圣腾,李烨",2021Q4,566200.0,211800.0,77500.0,67400.0,0.29,35.64,,6.4,24.42,买入,,
600028.SH,中国石化,20211130,中国石化公告点评：斥资逾70亿收购PBT树脂等业务，持续布局下游新材料,点评,一般报告,光大证券,赵乃迪,2023Q4,289303700.0,,12050000.0,7535200.0,0.62,6.5,6.4,8.48,4.2,买入,,
600028.SH,中国石化,20211130,中国石化公告点评：斥资逾70亿收购PBT树脂等业务，持续布局下游新材料,点评,一般报告,光大证券,赵乃迪,2022Q4,276633600.0,,11580000.0,7337800.0,0.61,6.7,6.2,8.7,4.2,买入,,
600028.SH,中国石化,20211130,中国石化公告点评：斥资逾70亿收购PBT树脂等业务，持续布局下游新材料,点评,一般报告,光大证券,赵乃迪,2021Q4,254676000.0,,10820000.0,7164700.0,0.59,6.9,5.8,8.97,4.0,买入,,
603896.SH,寿仙谷,20211130,寿仙谷公司动态点评：把握行业景气，股权激励＋布局全国化，有望进入加速发展期,点评,一般报告,长城证券,刘鹏,2023Q4,134819.0,,34777.0,34255.0,2.249,19.23,,16.98,12.81,买入,,54.0
603896.SH,寿仙谷,20211130,寿仙谷公司动态点评：把握行业景气，股权激励＋布局全国化，有望进入加速发展期,点评,一般报告,长城证券,刘鹏,2022Q4,110604.0,,26884.0,26481.0,1.739,24.88,,14.9,16.47,买入,,54.0
603896.SH,寿仙谷,20211130,寿仙谷公司动态点评：把握行业景气，股权激励＋布局全国化，有望进入加速发展期,点评,一般报告,长城证券,刘鹏,2021Q4,85796.0,,20139.0,19837.0,1.302,33.21,,12.46,21.81,买入,,54.0
688208.SH,道通科技,20211130,道通科技：行业Know－How带来质变，第二成长曲线打开,一般,一般报告,西南证券,"常潇雅,叶泽佑",2023Q4,478565.0,,123164.0,117470.0,2.61,29.76,0.31,25.06,25.51,买入,,96.0
688208.SH,道通科技,20211130,道通科技：行业Know－How带来质变，第二成长曲线打开,一般,一般报告,西南证券,"常潇雅,叶泽佑",2022Q4,332601.0,,75505.0,72005.0,1.6,48.55,0.21,19.89,42.07,买入,,96.0
002957.SZ,科瑞技术,20211130,科瑞技术：收购鼎力智能，打造锂电中后段解决方案供应商,点评,首次关注,财通证券,郝思行,2023Q4,388500.0,,72700.0,48000.0,1.17,23.78,0.0,13.21,,增持,,
002957.SZ,科瑞技术,20211130,科瑞技术：收购鼎力智能，打造锂电中后段解决方案供应商,点评,首次关注,财通证券,郝思行,2022Q4,318400.0,,56200.0,37900.0,0.92,30.12,0.0,12.01,,增持,,
002957.SZ,科瑞技术,20211130,科瑞技术：收购鼎力智能，打造锂电中后段解决方案供应商,点评,首次关注,财通证券,郝思行,2021Q4,244900.0,,36300.0,24100.0,0.58,47.43,0.0,8.67,,增持,,
600882.SH,妙可蓝多,20211130,妙可蓝多回购点评：回购公告已发，静待爱氏注入、股权激励落地,点评,一般报告,西部证券,熊鹏,2023Q4,970200.0,,141400.0,115900.0,2.25,26.0,,19.0,,买入,,
600882.SH,妙可蓝多,20211130,妙可蓝多回购点评：回购公告已发，静待爱氏注入、股权激励落地,点评,一般报告,西部证券,熊鹏,2022Q4,712300.0,,85800.0,70300.0,1.36,42.9,,13.6,,买入,,
600882.SH,妙可蓝多,20211130,妙可蓝多回购点评：回购公告已发，静待爱氏注入、股权激励落地,点评,一般报告,西部证券,熊鹏,2021Q4,431700.0,,37200.0,30500.0,0.59,99.0,,9.7,,买入,,
600025.SH,华能水电,20211130,破关之后，电价何往—电力行业2022年度投资策略,非个股,一般报告,民生证券,严家源,2023Q4,2043800.0,,,628400.0,0.349,,,9.0,,谨慎推荐,,
600025.SH,华能水电,20211130,破关之后，电价何往—电力行业2022年度投资策略,非个股,一般报告,民生证券,严家源,2022Q4,2023500.0,,,615400.0,0.342,,,9.2,,谨慎推荐,,
600025.SH,华能水电,20211130,破关之后，电价何往—电力行业2022年度投资策略,非个股,一般报告,民生证券,严家源,2021Q4,1994300.0,,,599000.0,0.333,,,9.3,,谨慎推荐,,
600176.SH,中国巨石,20211130,先进后守，否极泰来－－－十二月机构金股组合,非个股,一般报告,国泰君安,无,2023Q4,,,,752589.705,1.88,,,,,增持,,
600176.SH,中国巨石,20211130,先进后守，否极泰来－－－十二月机构金股组合,非个股,一般报告,国泰君安,无,2022Q4,,,,692542.654,1.73,,,,,增持,,
600176.SH,中国巨石,20211130,先进后守，否极泰来－－－十二月机构金股组合,非个股,一般报告,国泰君安,无,2021Q4,,,,612479.919,1.53,,,,,增持,,
600886.SH,国投电力,20211130,破关之后，电价何往—电力行业2022年度投资策略,非个股,一般报告,民生证券,严家源,2023Q4,4932600.0,,,691200.0,0.97,,,11.7,,谨慎推荐,,
