ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
002508.SZ,老板电器,20200531,看多2020炎夏，首推空调板块——家电行业2020年中期策略,非个股,一般报告,兴业证券,王家远,2022Q4,,,,215428.459,2.27,,,,,无,,
002508.SZ,老板电器,20200531,看多2020炎夏，首推空调板块——家电行业2020年中期策略,非个股,一般报告,兴业证券,王家远,2021Q4,,,,195498.954,2.06,,,,,无,,
002508.SZ,老板电器,20200531,看多2020炎夏，首推空调板块——家电行业2020年中期策略,非个股,一般报告,兴业证券,王家远,2020Q4,,,,176518.473,1.86,,,,,无,,
000789.SZ,万年青,20200531,进入格局加速优化期——建材行业2020年中期投资策略,非个股,一般报告,兴业证券,陈晨,2021Q4,,,,166651.099,2.09,,,,,审慎增持,,
000789.SZ,万年青,20200531,进入格局加速优化期——建材行业2020年中期投资策略,非个股,一般报告,兴业证券,陈晨,2020Q4,,,,157879.988,1.98,,,,,审慎增持,,
002918.SZ,蒙娜丽莎,20200531,进入格局加速优化期——建材行业2020年中期投资策略,非个股,一般报告,兴业证券,陈晨,2020Q4,465300.0,,,54300.0,1.35,,,15.7,,审慎增持,,
002918.SZ,蒙娜丽莎,20200531,进入格局加速优化期——建材行业2020年中期投资策略,非个股,一般报告,兴业证券,陈晨,2022Q4,694800.0,,,83200.0,2.06,,,17.1,,审慎增持,,
002918.SZ,蒙娜丽莎,20200531,进入格局加速优化期——建材行业2020年中期投资策略,非个股,一般报告,兴业证券,陈晨,2021Q4,571400.0,,,67300.0,1.67,,,16.5,,审慎增持,,
600720.SH,祁连山,20200531,进入格局加速优化期——建材行业2020年中期投资策略,非个股,一般报告,兴业证券,陈晨,2022Q4,826300.0,,,181500.0,2.34,,,15.9,,审慎增持,,
600720.SH,祁连山,20200531,进入格局加速优化期——建材行业2020年中期投资策略,非个股,一般报告,兴业证券,陈晨,2021Q4,801000.0,,,179800.0,2.32,,,18.3,,审慎增持,,
600720.SH,祁连山,20200531,进入格局加速优化期——建材行业2020年中期投资策略,非个股,一般报告,兴业证券,陈晨,2020Q4,771100.0,,,147000.0,1.89,,,17.7,,审慎增持,,
002084.SZ,海鸥住工,20200531,建筑材料：下游需求支撑，淡季有望不淡,非个股,一般报告,兴业证券,陈晨,2022Q4,,,,28800.0,0.569,,,,,无,,
002084.SZ,海鸥住工,20200531,建筑材料：下游需求支撑，淡季有望不淡,非个股,一般报告,兴业证券,陈晨,2021Q4,,,,22000.0,0.435,,,,,无,,
002084.SZ,海鸥住工,20200531,建筑材料：下游需求支撑，淡季有望不淡,非个股,一般报告,兴业证券,陈晨,2020Q4,,,,16000.0,0.316,,,,,无,,
000401.SZ,冀东水泥,20200531,进入格局加速优化期——建材行业2020年中期投资策略,非个股,一般报告,兴业证券,陈晨,2022Q4,4091300.0,,,415400.0,3.08,,,16.4,,审慎增持,,
000401.SZ,冀东水泥,20200531,进入格局加速优化期——建材行业2020年中期投资策略,非个股,一般报告,兴业证券,陈晨,2021Q4,3925600.0,,,367100.0,2.72,,,16.9,,审慎增持,,
000401.SZ,冀东水泥,20200531,进入格局加速优化期——建材行业2020年中期投资策略,非个股,一般报告,兴业证券,陈晨,2020Q4,3729000.0,,,328200.0,2.44,,,18.6,,审慎增持,,
000786.SZ,北新建材,20200531,进入格局加速优化期——建材行业2020年中期投资策略,非个股,一般报告,兴业证券,陈晨,2021Q4,,,,326075.014,1.93,,,,,审慎增持,,
000786.SZ,北新建材,20200531,进入格局加速优化期——建材行业2020年中期投资策略,非个股,一般报告,兴业证券,陈晨,2020Q4,,,,277079.286,1.64,,,,,审慎增持,,
603208.SH,江山欧派,20200531,进入格局加速优化期——建材行业2020年中期投资策略,非个股,一般报告,兴业证券,陈晨,2022Q4,519300.0,,,81300.0,10.06,,,27.7,,审慎增持,,
603208.SH,江山欧派,20200531,进入格局加速优化期——建材行业2020年中期投资策略,非个股,一般报告,兴业证券,陈晨,2021Q4,395700.0,,,55500.0,6.87,,,25.3,,审慎增持,,
600801.SH,华新水泥,20200531,进入格局加速优化期——建材行业2020年中期投资策略,非个股,一般报告,兴业证券,陈晨,2021Q4,,,,593337.759,2.83,,,,,审慎增持,,
600801.SH,华新水泥,20200531,进入格局加速优化期——建材行业2020年中期投资策略,非个股,一般报告,兴业证券,陈晨,2020Q4,,,,660428.954,3.15,,,,,审慎增持,,
603208.SH,江山欧派,20200531,进入格局加速优化期——建材行业2020年中期投资策略,非个股,一般报告,兴业证券,陈晨,2020Q4,304600.0,,,39500.0,4.89,,,23.2,,审慎增持,,
