ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
600837.SH,海通证券,20230331,海通证券：业绩短期承压，财富管理显效,点评,一般报告,华泰证券,"沈娟,王可,汪煜",2024Q4,3475400.0,,1237100.0,878000.0,0.67,13.08,,5.07,,买入,,13.02
600837.SH,海通证券,20230331,海通证券：业绩短期承压，财富管理显效,点评,一般报告,华泰证券,"沈娟,王可,汪煜",2023Q4,3092300.0,,1083400.0,788200.0,0.6,14.57,,4.71,,买入,,13.02
301207.SZ,华兰疫苗,20230331,华兰疫苗：疫情扰动销售，2023有望大幅向上,点评,一般报告,华泰证券,"代雯,张云逸,高初蕾",2025Q4,481700.0,,170100.0,150000.0,3.75,12.73,,16.5,7.47,买入,,56.52
301207.SZ,华兰疫苗,20230331,华兰疫苗：疫情扰动销售，2023有望大幅向上,点评,一般报告,华泰证券,"代雯,张云逸,高初蕾",2024Q4,362800.0,,134800.0,118900.0,2.97,16.06,,15.66,10.03,买入,,56.52
301207.SZ,华兰疫苗,20230331,华兰疫苗：疫情扰动销售，2023有望大幅向上,点评,一般报告,华泰证券,"代雯,张云逸,高初蕾",2023Q4,259500.0,,102600.0,90436.0,2.26,21.11,,14.13,13.7,买入,,56.52
688012.SH,中微公司,20230331,中微公司：刻蚀量价双升带动22年业绩高增，内升＋外延打造高端装备龙头,点评,一般报告,中泰证券,"王芳,杨旭,游凡",2025Q4,856300.0,,236000.0,219300.0,3.56,,,10.7,29.0,买入,,
688012.SH,中微公司,20230331,中微公司：刻蚀量价双升带动22年业绩高增，内升＋外延打造高端装备龙头,点评,一般报告,中泰证券,"王芳,杨旭,游凡",2024Q4,713600.0,,196600.0,182700.0,2.96,,,9.9,37.0,买入,,
688012.SH,中微公司,20230331,中微公司：刻蚀量价双升带动22年业绩高增，内升＋外延打造高端装备龙头,点评,一般报告,中泰证券,"王芳,杨旭,游凡",2023Q4,563800.0,,154800.0,143800.0,2.33,,,8.6,49.0,买入,,
600584.SH,长电科技,20230331,长电科技：2022全年营收稳步提升，先进封装注入成长动能——公司信息更新报告,点评,一般报告,开源证券,罗通,2025Q4,4339400.0,,503400.0,482600.0,2.71,12.0,,13.3,5.3,买入,,
600584.SH,长电科技,20230331,长电科技：2022全年营收稳步提升，先进封装注入成长动能——公司信息更新报告,点评,一般报告,开源证券,罗通,2024Q4,3973300.0,,436300.0,415500.0,2.33,13.9,,13.1,6.5,买入,,
