ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
600760.SH,中航沈飞,20211031,中航沈飞2021年三季报点评：业绩释放在提速,点评,首次关注,东莞证券,"卢立亭,吕子炜",2023Q4,5836400.0,,398200.0,337600.0,1.72,44.0,,,,谨慎推荐,,
600760.SH,中航沈飞,20211031,中航沈飞2021年三季报点评：业绩释放在提速,点评,首次关注,东莞证券,"卢立亭,吕子炜",2022Q4,4672500.0,,311100.0,263700.0,1.35,56.0,,,,谨慎推荐,,
600760.SH,中航沈飞,20211031,中航沈飞2021年三季报点评：业绩释放在提速,点评,首次关注,东莞证券,"卢立亭,吕子炜",2021Q4,3654200.0,,229100.0,194200.0,0.99,76.0,,,,谨慎推荐,,
300687.SZ,赛意信息,20211031,赛意信息：收入快速增长，投入力度加大,点评,一般报告,太平洋证券,曹佩,2022Q4,234117.0,,35817.0,33302.0,0.9,26.95,,21.54,21.82,买入,,
300687.SZ,赛意信息,20211031,赛意信息：收入快速增长，投入力度加大,点评,一般报告,太平洋证券,曹佩,2021Q4,180090.0,,26795.0,24519.0,0.66,36.61,,18.82,28.38,买入,,
300687.SZ,赛意信息,20211031,赛意信息：收入快速增长，投入力度加大,点评,一般报告,太平洋证券,曹佩,2023Q4,304352.0,,47230.0,43797.0,1.18,20.49,,23.57,16.67,买入,,
002557.SZ,洽洽食品,20211031,洽洽食品三季报点评：修复拐点启，长期价值优,点评,一般报告,德邦证券,"花小伟,邓周贵",2021Q4,590700.0,,110000.0,88800.0,1.75,32.49,1.5,19.1,23.37,增持,,
002557.SZ,洽洽食品,20211031,洽洽食品三季报点评：修复拐点启，长期价值优,点评,一般报告,德邦证券,"花小伟,邓周贵",2023Q4,796800.0,,149800.0,120900.0,2.38,23.86,2.1,20.9,12.76,增持,,
002557.SZ,洽洽食品,20211031,洽洽食品三季报点评：修复拐点启，长期价值优,点评,一般报告,德邦证券,"花小伟,邓周贵",2022Q4,692600.0,,130700.0,105500.0,2.08,27.34,1.8,20.4,18.8,增持,,
688012.SH,中微公司,20211031,中微公司2021年三季报点评：Q3业绩稳定增长，盈利能力明显改善,一般,一般报告,东吴证券,"周尔双,朱贝贝",2023Q4,426100.0,,154900.0,123400.0,2.0,77.96,,8.1,115.88,增持,,
688012.SH,中微公司,20211031,中微公司2021年三季报点评：Q3业绩稳定增长，盈利能力明显改善,一般,一般报告,东吴证券,"周尔双,朱贝贝",2022Q4,346600.0,,124800.0,99500.0,1.61,96.73,,7.1,170.75,增持,,
688012.SH,中微公司,20211031,中微公司2021年三季报点评：Q3业绩稳定增长，盈利能力明显改善,一般,一般报告,东吴证券,"周尔双,朱贝贝",2021Q4,276800.0,,91700.0,73100.0,1.19,131.67,,5.6,284.58,增持,,
600908.SH,无锡银行,20211031,无锡银行2021年三季报点评：资产质量优异，经营稳健,点评,首次关注,国信证券,"王剑,田维韦,陈俊良",2021Q4,442400.0,,178800.0,157100.0,0.85,7.0,3.6,10.6,,增持,,
603486.SH,科沃斯,20211031,科沃斯2021年三季报点评：紧抓行业趋势红利，双品牌靓丽高增,点评,一般报告,国信证券,"陈伟奇,王兆康,邹会阳",2021Q4,1235400.0,,234000.0,200600.0,3.507,48.2,0.6,44.5,41.4,买入,,
601828.SH,美凯龙,20211031,美凯龙2021Q3业绩点评：疫情冲击拖累需求，现金流及负债率改善,点评,一般报告,国泰君安,"刘越男,于清泰",2023Q4,2050100.0,,,379200.0,0.87,10.45,0.0,6.4,11.54,增持,,13.34
601828.SH,美凯龙,20211031,美凯龙2021Q3业绩点评：疫情冲击拖累需求，现金流及负债率改善,点评,一般报告,国泰君安,"刘越男,于清泰",2021Q4,1553600.0,,,249300.0,0.57,15.9,0.0,5.0,18.37,增持,,13.34
601009.SH,南京银行,20211031,南京银行：营收、业绩双提速，扩张战略持续推进，资产质量无虞,一般,一般报告,申万宏源证券,"郑庆明,冯思远",2023Q4,5286800.0,,2670700.0,2250200.0,2.249,4.4,,17.16,,买入,,
601009.SH,南京银行,20211031,南京银行：营收、业绩双提速，扩张战略持续推进，资产质量无虞,一般,一般报告,申万宏源证券,"郑庆明,冯思远",2022Q4,4622100.0,,2231500.0,1881300.0,1.88,5.3,,16.02,,买入,,
601009.SH,南京银行,20211031,南京银行：营收、业绩双提速，扩张战略持续推进，资产质量无虞,一般,一般报告,申万宏源证券,"郑庆明,冯思远",2021Q4,4033300.0,,1881900.0,1587600.0,1.586,6.3,,15.28,,买入,,
600908.SH,无锡银行,20211031,无锡银行2021年三季报点评：资产质量优异，经营稳健,点评,首次关注,国信证券,"王剑,田维韦,陈俊良",2023Q4,558600.0,,236000.0,207700.0,1.12,5.3,4.8,11.9,,增持,,
600446.SH,金证股份,20211031,金证股份：业绩符合预期，重点推进银行理财子公司,点评,一般报告,太平洋证券,曹佩,2023Q4,1297624.0,,77397.0,76740.0,0.82,15.56,,19.0,12.09,买入,,
600446.SH,金证股份,20211031,金证股份：业绩符合预期，重点推进银行理财子公司,点评,一般报告,太平洋证券,曹佩,2022Q4,968376.0,,55129.0,54383.0,0.58,21.95,,16.32,16.97,买入,,
600446.SH,金证股份,20211031,金证股份：业绩符合预期，重点推进银行理财子公司,点评,一般报告,太平洋证券,曹佩,2021Q4,733618.0,,40189.0,41488.0,0.44,28.78,,14.63,22.22,买入,,
600908.SH,无锡银行,20211031,无锡银行2021年三季报点评：资产质量优异，经营稳健,点评,首次关注,国信证券,"王剑,田维韦,陈俊良",2022Q4,497700.0,,205500.0,180700.0,0.98,6.1,4.2,11.3,,增持,,
603486.SH,科沃斯,20211031,科沃斯2021年三季报点评：紧抓行业趋势红利，双品牌靓丽高增,点评,一般报告,国信证券,"陈伟奇,王兆康,邹会阳",2023Q4,1991400.0,,393200.0,336900.0,5.89,28.7,1.7,42.9,26.3,买入,,
603486.SH,科沃斯,20211031,科沃斯2021年三季报点评：紧抓行业趋势红利，双品牌靓丽高增,点评,一般报告,国信证券,"陈伟奇,王兆康,邹会阳",2022Q4,1675200.0,,324600.0,278000.0,4.86,34.8,1.1,45.0,30.5,买入,,
601828.SH,美凯龙,20211031,美凯龙2021Q3业绩点评：疫情冲击拖累需求，现金流及负债率改善,点评,一般报告,国泰君安,"刘越男,于清泰",2022Q4,1774600.0,,,302500.0,0.69,13.1,0.0,5.5,14.42,增持,,13.34
603808.SH,歌力思,20211031,歌力思：21Q3收入端增长态势延续，新品牌孵化收效良好,点评,一般报告,华金证券,"王冯,孙萌",2023Q4,317800.0,,59800.0,46700.0,1.27,11.3,,16.6,6.3,买入,,
603808.SH,歌力思,20211031,歌力思：21Q3收入端增长态势延续，新品牌孵化收效良好,点评,一般报告,华金证券,"王冯,孙萌",2022Q4,276900.0,,51700.0,40400.0,1.1,13.0,,15.4,7.9,买入,,
603808.SH,歌力思,20211031,歌力思：21Q3收入端增长态势延续，新品牌孵化收效良好,点评,一般报告,华金证券,"王冯,孙萌",2021Q4,238700.0,,45000.0,35200.0,0.95,15.0,,14.3,8.0,买入,,
002906.SZ,华阳集团,20211031,华阳集团2021年三季报点评：新品持续放量，三季报表现亮眼,点评,一般报告,国泰君安,"吴晓飞,管正月",2021Q4,441300.0,,,30500.0,0.64,74.54,0.7,8.2,84.94,增持,,57.48
002906.SZ,华阳集团,20211031,华阳集团2021年三季报点评：新品持续放量，三季报表现亮眼,点评,一般报告,国泰君安,"吴晓飞,管正月",2023Q4,632100.0,,,54900.0,1.16,41.39,1.1,12.9,44.07,增持,,57.48
