ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
688006.SH,杭可科技,20230228,三门核电新开工机组年发电量可达200亿千瓦时，持续推荐光伏、碳纤维行业标的——机械设备月报（2023.02）,非个股,一般报告,长城证券,"于夕朦,陈郁双,孙培德",2023Q4,,,,108026.483,2.51,,,,,无,,
688006.SH,杭可科技,20230228,三门核电新开工机组年发电量可达200亿千瓦时，持续推荐光伏、碳纤维行业标的——机械设备月报（2023.02）,非个股,一般报告,长城证券,"于夕朦,陈郁双,孙培德",2022Q4,,,,65418.428,1.52,,,,,无,,
300750.SZ,宁德时代,20230228,产业化元年来临，市场空间广阔—钠离子电池深度报告,非个股,一般报告,川财证券,孙灿,2023Q4,,,,4501700.0,18.431,,,,,无,,
300750.SZ,宁德时代,20230228,产业化元年来临，市场空间广阔—钠离子电池深度报告,非个股,一般报告,川财证券,孙灿,2022Q4,,,,2946600.0,12.064,,,,,无,,
002006.SZ,精功科技,20230228,三门核电新开工机组年发电量可达200亿千瓦时，持续推荐光伏、碳纤维行业标的——机械设备月报（2023.02）,非个股,一般报告,长城证券,"于夕朦,陈郁双,孙培德",2023Q4,,,,59170.8,1.3,,,,,无,,
002006.SZ,精功科技,20230228,三门核电新开工机组年发电量可达200亿千瓦时，持续推荐光伏、碳纤维行业标的——机械设备月报（2023.02）,非个股,一般报告,长城证券,"于夕朦,陈郁双,孙培德",2022Q4,,,,36412.8,0.8,,,,,无,,
300450.SZ,先导智能,20230228,三门核电新开工机组年发电量可达200亿千瓦时，持续推荐光伏、碳纤维行业标的——机械设备月报（2023.02）,非个股,一般报告,长城证券,"于夕朦,陈郁双,孙培德",2023Q4,,,,385276.106,2.46,,,,,无,,
300450.SZ,先导智能,20230228,三门核电新开工机组年发电量可达200亿千瓦时，持续推荐光伏、碳纤维行业标的——机械设备月报（2023.02）,非个股,一般报告,长城证券,"于夕朦,陈郁双,孙培德",2022Q4,,,,258416.901,1.65,,,,,无,,
300718.SZ,长盛轴承,20230228,风电设备：受益大兆瓦、国产替代和技术进步，风电轴承／滚子有望迎来高景气度,非个股,一般报告,财信证券,袁玮志,2023Q4,,,,24436.865,0.82,,,,,买入,,
300718.SZ,长盛轴承,20230228,风电设备：受益大兆瓦、国产替代和技术进步，风电轴承／滚子有望迎来高景气度,非个股,一般报告,财信证券,袁玮志,2022Q4,,,,19072.675,0.64,,,,,买入,,
600989.SH,宝丰能源,20230228,三月策略及十大金股,非个股,一般报告,国金证券,杨翼荥,2024Q4,,,,1232004.48,1.68,,,,,无,,
600989.SH,宝丰能源,20230228,三月策略及十大金股,非个股,一般报告,国金证券,杨翼荥,2023Q4,,,,924003.36,1.26,,,,,无,,
600989.SH,宝丰能源,20230228,三月策略及十大金股,非个股,一般报告,国金证券,杨翼荥,2022Q4,,,,660002.4,0.9,,,,,无,,
