ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
920725.BJ,20260129,20251231,首亏,-696.55,-518.86,-2350.0,-1650.0,393.93,20260129,预计:净利润-2350--1650,2025年，受全球宏观经济低迷与下游关键行业周期调整影响，市场需求总量收缩，行业阶段性供需失衡导致市场竞争加剧，产品价格同比下行，致使本期经营业绩承压。具体情况如下：1、报告期内受国内外经济发展趋势低迷、上下游的行业波动调整影响，应用于第三代半导体、陶瓷石材、清洁能源等领域的产品销量出现下滑且销售单价同比下降，导致营业收入同比下降；2、报告期内销售价格下降导致有减值迹象的产品和半成品计提跌价准备金额增加，且部分储备原材料随着市场价格下降，致使原材料计提的跌价准备增加。综上，在激烈的市场竞争下，销售额、销售毛利润均出现下滑，同时叠加资产减值损失增加，上述因素综合导致本期净利润下降。面对以上挑战，公司已积极采取调整经营策略、升级产品结构、成本精益管理、优化客户结构等措施，密切关注国家稳增长政策对下游制造业的拉动效应，把握需求复苏机遇；拓展新的应用领域，寻找新的收入增长点。,0
920725.BJ,20250125,20241231,预减,-94.99,-94.28,350.0,400.0,6988.32,20250125,预计:净利润350-400,"本报告期内,公司业绩下滑的主要原因系:1,受国内外经济发展趋势低迷,上下游行业波动调整等因素影响,本报告期产品销量出现下滑.2,报告期内上游原材料价格持续下调,公司销售单价同比下降.3,虽然报告期内原材料采购成本持续下降,但是生产周期与实现销售期间存在时间差异,上年度高成本存货在本年度实现销售并结转营业成本,造成本期营业成本偏高,影响本报告期毛利率.4,报告期内公司采取一系列降本,增效,提质工作,但是费用控制未达预期.",0
