ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
920445.BJ,20260120,20251231,预增,49.97,59.15,2450.0,2600.0,1633.64,20260120,预计:净利润2450-2600,报告期内，预计归属于上市公司股东的净利润同比大幅增长，主要原因系：1、报告期内，公司加大市场拓展，跨境电商业务增长较快，传统B端业务稳步增长，实现销售收入约3.75亿元，同比增长17%；2、报告期内，公司加强精益管理，不断提升管理运营效率，整体毛利率提升约2个百分点。,0
920445.BJ,20250116,20241231,预增,58.62,78.45,1600.0,1800.0,1008.69,20250116,预计净利润1600-1800万,"1,公司通过加大开发力度,产品推陈出新,持续推进降本增效,扩大跨境电商销售规模等举措,提升公司综合毛利率,这是本报告期净利润较上年同期上升的主要原因;2,随着子公司龙美2023年12月底阶段性研发成果的达成,本报告期相应降低了竹材性能方面的研发投入,龙美的亏损额有所减少;3,本报告期投资收益以及政府补助较上年同期有所增加,也是净利润上升的原因之一.",1
920445.BJ,20250116,20241231,预增,58.62,78.45,1600.0,1800.0,1008.69,20250116,预计:净利润1600-1800,"1,公司通过加大开发力度,产品推陈出新,持续推进降本增效,扩大跨境电商销售规模等举措,提升公司综合毛利率,这是本报告期净利润较上年同期上升的主要原因;2,随着子公司龙美2023年12月底阶段性研发成果的达成,本报告期相应降低了竹材性能方面的研发投入,龙美的亏损额有所减少;3,本报告期投资收益以及政府补助较上年同期有所增加,也是净利润上升的原因之一.",0
920445.BJ,20240222,20231231,预减,-77.0,-65.0,1000.0,1500.0,4316.48,20240222,预计:净利润1000-1500,"本期业绩重大变化的主要原因:(一)本期营业收入下降,综合毛利率下降本报告期,受宏观局势动荡,国际地缘冲突及全球经济衰退等不利因素影响,全球家居消费市场需求放缓,公司主要客户的订单量有所下降,营业收入相应减少;公司近两年固投过亿,本期固定成本增加,营业收入减少致使规模效应减弱,产品单位成本上升,产品综合毛利率下降,导致本期净利润同比下滑.(二)承接全新技术落地的子公司本期亏损较大公司近几年致力于竹材料的深耕研究,先后开发出“无刻痕竹展开技术”与“微薄纵向刨切技术”等竹行业开拓性的技术,由于无行业经验可据参考,且生产所使用机器设备的核心组成部件也由公司研发制造,研发推进难度巨大.公司专门设立子公司承接相关技术以及全新系列产品生产,自该子公司成立以来,投入生产设备总金额近3,000万元,各类设备数量200余台.而加工新材料和新产品各个工序的生产设备,需在量产过程中不断磨合试错,优化改良,逐步探索直至形成相对完善和成熟的生产线.与此同时,竹展开材料的技术应用还受到采购原竹的厚度,新鲜度,含水率等的影响.本报告期,新系列产品尚未全面投产,为促进技术成果转化,公司投入大量的研发经费;已投产的新产品的产能仍处爬坡阶段,销售尚无法覆盖成本,致使该子公司本期形成较大亏损.未来伴随着技术,工艺以及生产线的逐渐成熟,以及新系列各类产品的全面投产上市,销售规模将会逐步扩大,产能利用率将会不断提高,该子公司将扭亏为盈,并成为公司重要的盈利点.(三)本期期间费用有所增加1,本期跨境电商业务较上年增长明显,相应投入的销售费用同比大幅增加;2,本期因股权激励产生的股份支付费用同比有较大增加;3,本期财务费用中的利息支出及汇兑损益均较上年有所增加.此外,本期公司取得的政府补助较上年大幅减少.以上因素影响,导致公司2023年度整体业绩受到影响,净利润下降.",1
920445.BJ,20240222,20231231,预减,-77.0,-65.0,1000.0,1500.0,4316.48,20240222,预计:净利润1000-1500,"本期业绩重大变化的主要原因:(一)本期营业收入下降,综合毛利率下降本报告期,受宏观局势动荡,国际地缘冲突及全球经济衰退等不利因素影响,全球家居消费市场需求放缓,公司主要客户的订单量有所下降,营业收入相应减少;公司近两年固投过亿,本期固定成本增加,营业收入减少致使规模效应减弱,产品单位成本上升,产品综合毛利率下降,导致本期净利润同比下滑.(二)承接全新技术落地的子公司本期亏损较大公司近几年致力于竹材料的深耕研究,先后开发出“无刻痕竹展开技术”与“微薄纵向刨切技术”等竹行业开拓性的技术,由于无行业经验可据参考,且生产所使用机器设备的核心组成部件也由公司研发制造,研发推进难度巨大.公司专门设立子公司承接相关技术以及全新系列产品生产,自该子公司成立以来,投入生产设备总金额近3,000万元,各类设备数量200余台.而加工新材料和新产品各个工序的生产设备,需在量产过程中不断磨合试错,优化改良,逐步探索直至形成相对完善和成熟的生产线.与此同时,竹展开材料的技术应用还受到采购原竹的厚度,新鲜度,含水率等的影响.本报告期,新系列产品尚未全面投产,为促进技术成果转化,公司投入大量的研发经费;已投产的新产品的产能仍处爬坡阶段,销售尚无法覆盖成本,致使该子公司本期形成较大亏损.未来伴随着技术,工艺以及生产线的逐渐成熟,以及新系列各类产品的全面投产上市,销售规模将会逐步扩大,产能利用率将会不断提高,该子公司将扭亏为盈,并成为公司重要的盈利点.(三)本期期间费用有所增加1,本期跨境电商业务较上年增长明显,相应投入的销售费用同比大幅增加;2,本期因股权激励产生的股份支付费用同比有较大增加;3,本期财务费用中的利息支出及汇兑损益均较上年有所增加.此外,本期公司取得的政府补助较上年大幅减少.以上因素影响,导致公司2023年度整体业绩受到影响,净利润下降.",0
920445.BJ,20220726,20220630,略增,26.95,34.42,3400.0,3600.0,2678.27,20220726,预计:净利润3400-3600,报告期内，尽管俄乌冲突、全球疫情等多重因素导致宏观经济状况受到影响，但公司及时根据市场情况调整全年发展战略，确保了上半年现有客户和订单稳步增长，营业收入较上年同期实现了40%以上的增加；公司在“开源”的同时，注重“节流”：如暂缓168亩土地的竹吸管材料中心及电商基地等新项目的开发进度，此外公司还严控各项支出、提升生产效率，使生产成本和期间费用得以有效控制。目前，公司的“以竹代塑”“以竹代木”新系列产品的研发、生产及产能建设仍在有序的进行中。公司整体经营状况持续稳定。,1
