ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
920407.BJ,20240719,20240630,预增,198.68,227.12,1050.0,1150.0,351.55,20240719,预计:净利润1050-1150,"持续增长,为净利润的增长做出了一定贡献;同时,与上年同期相比,公司本报告期内其他收益,投资收益也有较大增长;此外,本报告期的营业外支出也同比大幅减少.上述因素综合影响,对本报告期内的利润增长产生了积极影响.",0
