ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
920375.BJ,20260130,20251231,预减,-76.42,-66.32,700.0,1000.0,2968.89,20260130,预计:净利润700-1000,1、业务规模稳步扩张：公司紧抓新能源行业结构性机遇，坚定推进全球化发展战略，依托深厚的技术积累与稳定的产品品质，成功拓展海外关键市场。2025年，公司储能业务及海外市场收入实现大幅增长，带动整体营业收入较上年同期增长15%-20%。2、市场竞争加剧与毛利波动：受行业供需关系影响，部分产品销售价格有所调整，导致毛利率出现阶段性波动。3、加码战略投入，夯实发展根基：（1）为保障未来3-5年可持续发展，本期公司加大了研发创新、全球营销网络建设等领域的战略投入。相关战略投入在短期内对公司利润形成一定压力，但长期将为公司核心竞争力提升与市场拓展提供有力支撑。（2）为确保长期可持续发展，公司坚定实施人才强企战略，本期确认股份支付费用1294万元。这是公司为确立长期竞争优势，与核心骨干共同发展而进行的必要战略投资。,1
920375.BJ,20260130,20251231,预减,-76.42,-66.32,700.0,1000.0,2968.89,20260130,预计:净利润700-1000,1、业务规模稳步扩张：公司紧抓新能源行业结构性机遇，坚定推进全球化发展战略，依托深厚的技术积累与稳定的产品品质，成功拓展海外关键市场。2025年，公司储能业务及海外市场收入实现大幅增长，带动整体营业收入较上年同期增长15%-20%。2、市场竞争加剧与毛利波动：受行业供需关系影响，部分产品销售价格有所调整，导致毛利率出现阶段性波动。3、加码战略投入，夯实发展根基：（1）为保障未来3-5年可持续发展，本期公司加大了研发创新、全球营销网络建设等领域的战略投入。相关战略投入在短期内对公司利润形成一定压力，但长期将为公司核心竞争力提升与市场拓展提供有力支撑。（2）为确保长期可持续发展，公司坚定实施人才强企战略，本期确认股份支付费用1294万元。这是公司为确立长期竞争优势，与核心骨干共同发展而进行的必要战略投资。,0
920375.BJ,20240829,20240930,略减,,,,,,20240829,略减,,0
