ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
000777.SZ,20230714,20230630,预增,308.2,371.0,6500.0,7500.0,1592.35,20230714,预计:净利润6500-7500,报告期公司业绩上升的主要原因：①报告期内，公司按照“精细管理、创新优化”部署，把提质增效作为经营管理的重点积极推动，形成从设计到售后服务的全流程各环节的降本增效方案并推动落实，成效逐步显现。②报告期内，公司主营业务收入同比有较大幅度增长，其中核电阀门按合同进度完成交货较上年同期有所增加。③报告期内，公司产品结构调整，整体毛利率较上年同期有所增长。,1
000777.SZ,20230714,20230630,预增,308.2,371.0,6500.0,7500.0,1592.35,20230714,预计:净利润6500-7500,报告期公司业绩上升的主要原因：①报告期内，公司按照“精细管理、创新优化”部署，把提质增效作为经营管理的重点积极推动，形成从设计到售后服务的全流程各环节的降本增效方案并推动落实，成效逐步显现。②报告期内，公司主营业务收入同比有较大幅度增长，其中核电阀门按合同进度完成交货较上年同期有所增加。③报告期内，公司产品结构调整，整体毛利率较上年同期有所增长。,0
000777.SZ,20210415,20210331,续亏,66.97,75.22,-600.0,-450.0,-1816.29,20210415,预计:净利润-600--450,"报告期公司业绩减亏的主要原因:①2021年一季度公司参股投资企业经营业绩同比有所上升,公司一季度实现投资收益同比增加800万左右.②公司一季度主营业务收入同比有较大幅度增长,导致利润同比有所增加;但受行业竞争,原材料价格上涨以及人工成本刚性增长等因素影响,公司主营业务毛利水平偏低,利润仍为亏损.",1
000777.SZ,20210415,20210331,续亏,66.97,75.22,-600.0,-450.0,-1816.29,20210415,预计净利润-600~-450万,"报告期公司业绩减亏的主要原因:①2021年一季度公司参股投资企业经营业绩同比有所上升,公司一季度实现投资收益同比增加800万左右.②公司一季度主营业务收入同比有较大幅度增长,导致利润同比有所增加;但受行业竞争,原材料价格上涨以及人工成本刚性增长等因素影响,公司主营业务毛利水平偏低,利润仍为亏损.",0
000777.SZ,20200414,20200331,首亏,-255.03,-230.55,-1900.0,-1600.0,1225.59,20200414,预计净利润-1900~-1600万,"①2020年一季度公司由于受疫情影响,2月份物流基本停滞,供应商交货,生产制造,订单验收,销售发运普遍受到影响,导致公司一季度营业收入同比下降57%,利润同比大幅下降;②2020年一季度公司参股投资企业经营业绩受疫情影响大幅下降,公司一季度实现投资收益同比下降46%.",0
