ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
920185.BJ,20250125,20241231,预减,-53.44,-37.12,77000.0,104000.0,165390.52,20250125,预计:净利润77000-104000,"报告期内,行业竞争加剧,产品销售价格下降,材料企业盈利空间阶段性承压.公司负极材料受价格下降压力,正极材料受终端市场影响销量大幅下降,同时公司持有的交易性金融资产,其他非流动金融资产确认公允价值变动损失同比大幅增加,使报告期内营业收入,归属于上市公司股东的净利润下降.但本期公司负极材料销量保持持续增长,同时公司大力推进降本增效及精益管理,实现负极产品单位成本的下降,公司综合毛利率及负极材料毛利率同比均有提升.",0
920185.BJ,20241019,20240930,预减,-55.3,-45.78,61000.0,74000.0,136476.29,20241019,预计:净利润61000-74000,"报告期内行业竞争加剧,产品价格持续承压,行业盈利水平同比下降.公司负极材料销量保持增长,但因价格承压使得对应的营业收入,净利润均同比下降;正极材料因受终端市场影响,销量大幅下降,对应营业收入,净利润均同比下降.同时,公司持有的交易性金融资产等公允价值变动损失同比增加也带来一定影响.",0
