ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
920274.BJ,20260129,20251231,预增,357.91,492.59,1700.0,2200.0,371.25,20260129,预计:净利润1700-2200,报告期内，公司经营业绩较上年同期增长的主要原因为：一是公司紧密围绕“四个优先于”总体思路，以利润为导向优化客户与产品结构，高毛利客户订单占比增加；二是公司加强采购成本分析和价格谈判，择价格低点开展集中采购，降本成果显著；三是公司深化精益生产，依托数据化决策和标准化运营提升经营效率，公司应收账款和库存管理水平提高，计提的信用减值减少，有效改善经营质量并增厚利润。,0
920274.BJ,20250123,20241231,预减,-90.35,-85.52,320.0,480.0,3314.9,20250123,预计:净利润320-480,"一是受募投项目人员储备及新设备折旧摊销影响,公司产品的人工成本及制造费用增加,单位成本上升;二是受市场竞争加剧影响,部分客户销售单价阶段性下调,销量减少;三是公司本年度收到的政府补助同比减少.面对严峻的市场形势,公司优化调整经营管理策略,提高生产调度效率,强化产品质量管理及成本管控,四季度经营情况有所改善.下一步,公司将紧密围绕主营业务,加大市场拓展力度,坚持创新驱动和技改提质,深入推进精细化管理,多举措提升管理效能,增强公司盈利能力和综合竞争力.",0
920274.BJ,20240808,20240930,不确定,,,,,,20240808,不确定,,0
