ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
920106.BJ,20260116,20251231,预增,64.48,85.95,13330.0,15070.0,8104.32,20260116,预计:净利润13330-15070,2025年度公司业绩较上年同期增长的主要原因为：1、在传统能源汽车领域，公司凭借优秀的产品性能、良好的市场口碑和优质的客户服务，在汽车核心零部件自主可控的大趋势下，该领域内公司产品销售收入稳定增长，有力地支撑公司经营业绩的稳步增长；2、在新能源汽车领域，在纯电动汽车增速放缓的情况下，我国插电式混合动力汽车渗透率快速提升。报告期内，公司在混合动力专用变速器（DHT）领域的销售收入快速增长，成为公司经营业绩主要增长点；3、公司充分重视海外市场的培育与开发，报告期内加大开拓海外市场力度，随着公司技术优势、品牌优势的不断积累以及产品竞争力与市场份额的不断提升，报告期内，公司产品在海外市场的知名度及认可度不断提高，原有境外老客户的销售额增长的同时，也增加了新客户，公司外销收入有一定幅度的增长。,0
920106.BJ,20250124,20241231,预增,52.49,72.83,7500.0,8500.0,4918.23,20250124,预计:净利润7500-8500,"1,在传统能源汽车领域,公司凭借优秀的产品性能,良好的市场口碑和优质的客户服务,在汽车核心零部件自主可控的大趋势下,该领域内公司产品销售收入稳定增长,有力地支撑公司经营业绩的稳步增长;2,在新能源汽车领域,在纯电动汽车增速放缓的情况下,我国插电式混合动力汽车渗透率快速提升.报告期内,公司在混合动力专用变速器(DHT)领域的销售收入快速增长,成为公司经营业绩新的增长点;3,公司充分重视海外市场的培育与开发,报告期内加大开拓海外市场力度,随着公司技术优势,品牌优势的不断积累以及产品竞争力与市场份额的不断提升,报告期内,公司产品在海外市场的知名度及认可度不断提高,原有境外老客户的销售额增长的同时,也增加了新客户,公司外销收入有一定幅度的增长.",0
