ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
920690.BJ,20260129,20251231,略增,7.18,31.18,6700.0,8200.0,6251.14,20260129,预计:净利润6700-8200,本报告期内，公司净利润实现较快增长的主要原因为：一是在保持现有业务稳定发展的同时，聚焦新能源汽车领域深化布局，加大市场开拓力度，成功抢占市场份额，为营收增长和利润增长奠定坚实基础；二是积极研发具有高附加值的新产品，推动产品不断迭代升级，带动利润的增长；三是加快智能化数字化转型，不断提高生产效率和产品质量。,0
920690.BJ,20250124,20241231,预增,38.02,78.17,5500.0,7100.0,3985.05,20250124,预计:净利润5500-7100,"本报告期内,公司营业收入和净利润实现较快增长的主要原因为:一是在保持现有业务稳定发展的同时,进一步加强新能源汽车市场开拓,扩大市场份额;二是积极研发具有高附加值的新产品,推动产品不断迭代升级;三是加快智能化数字化转型,不断提高生产效率和产品质量.",0
