ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
920249.BJ,20260131,20251231,扭亏,132.46,146.37,3500.0,5000.0,-10783.34,20260131,预计:净利润3500-5000,报告期内，预计归属于上市公司股东的净利润扭亏为盈，且同比大幅增长，主要原因系：1、一直以来，公司持续对物联网模块及系统解决方案业务进行研发投入，产品的核心竞争力得到有效提升。报告期内，公司物联网模块及系统解决方案业务的营业收入同比大幅增长。2、报告期内国内芯片市场逐步回暖，公司IC增值分销业务去库存、拓渠道等措施取得成效，IC增值分销业务业绩较上年同期亦有较大增长。3、为改善公司的现金流，公司将前期投资的浙江灵朔科技有限公司的一部分股权溢价转让，带来一定的投资收益。,1
920249.BJ,20260131,20251231,扭亏,132.46,146.37,3500.0,5000.0,-10783.34,20260131,预计:净利润3500-5000,报告期内，预计归属于上市公司股东的净利润扭亏为盈，且同比大幅增长，主要原因系：1、一直以来，公司持续对物联网模块及系统解决方案业务进行研发投入，产品的核心竞争力得到有效提升。报告期内，公司物联网模块及系统解决方案业务的营业收入同比大幅增长。2、报告期内国内芯片市场逐步回暖，公司IC增值分销业务去库存、拓渠道等措施取得成效，IC增值分销业务业绩较上年同期亦有较大增长。3、为改善公司的现金流，公司将前期投资的浙江灵朔科技有限公司的一部分股权溢价转让，带来一定的投资收益。,0
920249.BJ,20250124,20241231,续亏,-1811.57,-1396.01,-11500.0,-9000.0,-601.6,20250124,预计:净利润-11500--9000,"1,因市场竞争加剧,市场策略调整,报告期内公司与部分行业客户的合作规模大幅下降,导致本期销售收入和毛利额同比出现一定幅度的下滑.2,本期新投资的浙江灵朔科技有限公司处于前期研发投入阶段,尚未开展正式生产经营活动,因其四季度开始研发投入金额大幅增长,致使其当年度出现较大亏损,公司本期按照权益法核算确认的投资损失大幅增加.",0
920249.BJ,20240830,20240930,续亏,,,,,,20240830,续亏,,0
920249.BJ,20230831,20230930,略减,,,,,,20230831,略减,"2023年08月31日公布的利尔达:2023年半年度报告,预测内容为:近几年，受贸易战、通货膨胀及市场消费低迷等因素影响，全球GDP平均增长速度下降近50%，引发全球经济衰退。半导体行业作为经济发展中不可或缺的角色，前几年的缺货导致供应加大，库存水位处于较高水平，恰逢宏观经济疲软下游需求减弱使得公司的产品销售收入和毛利率都受到一定的影响，预计1-9月经营业绩较上年同期有较大幅度的下滑。",0
