ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
920578.BJ,20260130,20251231,续亏,-126.0083,-47.7747,-260.0,-170.0,-115.04,20260130,预计:净利润-260--170,受宏观市场环境变化影响，下游客户投资决策放缓、项目推进及执行周期延长，导致公司本期营业收入较上年同期下降，这是本期净利润下降的主要原因。公司为提升整体盈利质量，主动优化项目结构、聚焦优质项目，同步推进内部管理改革与技术优化，项目毛利率较上年同期呈上升趋势，期间费用呈下降趋势。同时，公司持续强化应收账款管理，本期回款情况良好。但受营业收入较上年同期下降的影响较大，上述积极举措未能对冲相关不利影响，最终导致公司本期净利润下降。公司将积极顺应市场发展变化，加快研发成果产业化落地与新产品市场推广步伐，持续深化内部成本管控与运营效率优化，进一步提升公司整体盈利水平。,1
920578.BJ,20260130,20251231,续亏,-126.0083,-47.7747,-260.0,-170.0,-115.04,20260130,预计:净利润-260--170,受宏观市场环境变化影响，下游客户投资决策放缓、项目推进及执行周期延长，导致公司本期营业收入较上年同期下降，这是本期净利润下降的主要原因。公司为提升整体盈利质量，主动优化项目结构、聚焦优质项目，同步推进内部管理改革与技术优化，项目毛利率较上年同期呈上升趋势，期间费用呈下降趋势。同时，公司持续强化应收账款管理，本期回款情况良好。但受营业收入较上年同期下降的影响较大，上述积极举措未能对冲相关不利影响，最终导致公司本期净利润下降。公司将积极顺应市场发展变化，加快研发成果产业化落地与新产品市场推广步伐，持续深化内部成本管控与运营效率优化，进一步提升公司整体盈利水平。,0
920578.BJ,20250121,20241231,首亏,-108.11,-104.06,-200.0,-100.0,2465.96,20250121,预计:净利润-200--100,"(1)毛利率不及预期:随着新能源汽车渗透率提高,公司抢抓机遇,在新能源汽车零部件解决方案方面,收获了一定数量的市场订单,但报告期内市场需求实施放缓,受市场竞争程度激烈影响,导致整体毛利率不及预期.同时2023年大额订单在2024年完成交付,促进了收入的增长,但由于该项目毛利率较低,直接影响了2024年度整体毛利率水平.(2)费用方面:公司报告期内加大了市场开拓和客户服务,全年集中完成了市场重点项目的终验收工作,导致期间费用同比增加.",0
