ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
301275.SZ,20250220,20250331,略减,-34.88,-17.12,11000.0,14000.0,16891.29,20250220,预计净利润11000-14000万,"2025年1-3月,公司预计归属于母公司所有者的净利润为1.10亿元至1.40亿元,同比下降17.12%至34.88%,主要系:（1）受2024年第四季度以来欧元汇率波动下行及个别收入占比较高的新开拓客户价格较为优惠影响,公司2025年第一季度毛利率相较上年同期预计有所下降;（2）随着公司规模扩大和海外业务持续拓展,公司增加人工及其他费用投入,期间费用中的销售管理研发费用率预计同比将进一步提升.",1
301275.SZ,20250220,20250331,略减,-34.88,-17.12,11000.0,14000.0,16891.29,20250220,预计:净利润11000-14000,"2025年1-3月,公司预计归属于母公司所有者的净利润为1.10亿元至1.40亿元,同比下降17.12%至34.88%,主要系:（1）受2024年第四季度以来欧元汇率波动下行及个别收入占比较高的新开拓客户价格较为优惠影响,公司2025年第一季度毛利率相较上年同期预计有所下降;（2）随着公司规模扩大和海外业务持续拓展,公司增加人工及其他费用投入,期间费用中的销售管理研发费用率预计同比将进一步提升.",0
