ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
920167.BJ,20260130,20251231,预减,-59.8,-47.98,1700.0,2200.0,4228.93,20260130,预计:净利润1700-2200,1、光伏产业链产品价格整体下行，公司产品加工费亦同步走低。同时国际局势的复杂性，进一步推升上游原材料采购成本，致使公司呈现“增收不增利”态势，净利润、毛利率同比下滑。2、公司严格围绕年度经营战略推进各项经营工作，完成境内外全资子公司的设立，持续加大生产设备等关键领域的资金投入，在稳步扩大产能规模的基础上，进一步深耕开拓国内外市场渠道。截至本报告期末，全资子公司尚未正式投产运营，相关折旧等费用增加，致使净利润有所下降。3、受主要客户支付结算方式从银行承兑汇票转为供应链票据影响，期末应收账款中供应链票据余额相应上升。根据会计准则要求，公司对该部分应收账款计提坏账准备，导致信用减值损失增加。,1
920167.BJ,20260130,20251231,预减,-59.8,-47.98,1700.0,2200.0,4228.93,20260130,预计:净利润1700-2200,1、光伏产业链产品价格整体下行，公司产品加工费亦同步走低。同时国际局势的复杂性，进一步推升上游原材料采购成本，致使公司呈现“增收不增利”态势，净利润、毛利率同比下滑。2、公司严格围绕年度经营战略推进各项经营工作，完成境内外全资子公司的设立，持续加大生产设备等关键领域的资金投入，在稳步扩大产能规模的基础上，进一步深耕开拓国内外市场渠道。截至本报告期末，全资子公司尚未正式投产运营，相关折旧等费用增加，致使净利润有所下降。3、受主要客户支付结算方式从银行承兑汇票转为供应链票据影响，期末应收账款中供应链票据余额相应上升。根据会计准则要求，公司对该部分应收账款计提坏账准备，导致信用减值损失增加。,0
920167.BJ,20250124,20241231,预减,-50.2,-46.05,6000.0,6500.0,12047.16,20250124,预计净利润6000-6500万,"报告期内公司积极拓展国内外市场,并进一步深化与光伏行业龙头企业的战略合作伙伴关系,公司主营焊带产品产销量持续稳步增长,但受到光伏行业竞争加剧以及产业链价格下降的影响,产品加工费呈现明显下降趋势,导致毛利润下滑.此外,公司与时俱进,积极探索产品最新前沿技术,在同期加大了新产品研发投入力度,使得研发费用相应增加.",1
920167.BJ,20250124,20241231,预减,-50.2,-46.05,6000.0,6500.0,12047.16,20250124,预计:净利润6000-6500,"报告期内公司积极拓展国内外市场,并进一步深化与光伏行业龙头企业的战略合作伙伴关系,公司主营焊带产品产销量持续稳步增长,但受到光伏行业竞争加剧以及产业链价格下降的影响,产品加工费呈现明显下降趋势,导致毛利润下滑.此外,公司与时俱进,积极探索产品最新前沿技术,在同期加大了新产品研发投入力度,使得研发费用相应增加.",0
920167.BJ,20240119,20231231,预增,109.17,129.09,10500.0,11500.0,5019.86,20240119,预计:净利润10500-11500,"报告期内,公司下游光伏组件出货量增加,同时逐步向前期开拓的客户进行批量供货,公司营业收入增长,使得归属于上市公司股东的净利润较上年同期有所增长;此外,报告期内电池片技术从P型向N型转换,SMBB焊带出货占比增加,SMBB产品毛利率相对较高,由此使得归属于上市公司股东的净利润增长.",1
920167.BJ,20240119,20231231,预增,109.17,129.09,10500.0,11500.0,5019.86,20240119,预计:净利润10500-11500,"报告期内,公司下游光伏组件出货量增加,同时逐步向前期开拓的客户进行批量供货,公司营业收入增长,使得归属于上市公司股东的净利润较上年同期有所增长;此外,报告期内电池片技术从P型向N型转换,SMBB焊带出货占比增加,SMBB产品毛利率相对较高,由此使得归属于上市公司股东的净利润增长.",0
920167.BJ,20220816,20220630,略减,-14.03,-10.96,2800.0,2900.0,3257.09,20220816,预计:净利润2800-2900,2022年1-6月，公司归属于上市公司股东的净利润同比下降，主要原因系：（1）报告期内原材料价格持续上涨，导致产品毛利率有所下降；（2）受下游光伏行业产能扩张的影响，报告期内公司营业收入和应收账款规模较上年同期有所增长，相应计提的坏账准备大幅增长所致。,1
