ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000422.SZ,20251025,20250930,811591054.03,0.7484,0.7484,811591054.03
000422.SZ,20250823,20250630,398880278.09,0.3684,0.3684,398880278.09
000422.SZ,20250426,20250331,34009897.78,0.0314,0.0314,34009897.78
000422.SZ,20250426,20250331,34009897.78,0.0314,0.0314,34009897.78
000422.SZ,20250403,20241231,652544554.42,0.6108,0.6108,652544554.42
000422.SZ,20241029,20240930,758409690.57,0.7132,0.7132,758409690.57
000422.SZ,20240826,20240630,539824588.56,0.5103,0.5103,539824588.56
000422.SZ,20240427,20240331,136816124.18,0.1293,0.1293,136816124.18
000422.SZ,20240413,20231231,453146283.51,0.4698,0.4698,453146283.51
000422.SZ,20240413,20231231,452140282.27,0.4698,0.4698,452140282.27
000422.SZ,20231028,20230930,389907226.14,0.4177,0.4177,389907226.14
000422.SZ,20230830,20230630,252361166.43,0.2811,0.2811,252361166.43
000422.SZ,20230830,20230630,252361166.43,0.2811,0.2811,252361166.43
000422.SZ,20230429,20230331,220099824.27,0.2451,0.2451,220099824.27
000422.SZ,20230415,20221231,2164385796.11,2.4106,2.4106,2164385796.11
000422.SZ,20230415,20221231,2164385796.11,2.4106,2.4106,2164385796.11
000422.SZ,20221029,20220930,2150547116.76,2.3952,2.3952,2150547116.76
000422.SZ,20220826,20220630,1665284669.82,1.855,1.855,1665284669.82
000422.SZ,20220426,20220331,638334832.84,0.7109,0.7109,638334832.84
000422.SZ,20220426,20220331,638334832.84,0.7109,0.7109,638334832.84
000422.SZ,20220409,20211231,1569026236.42,1.7475,1.7475,1569026236.42
000422.SZ,20220409,20211231,1569026236.42,1.7475,1.7475,1569026236.42
000422.SZ,20211030,20210930,1487025616.1,1.656,1.656,1487025616.1
000422.SZ,20211030,20210930,1487025616.1,1.656,1.656,1487025616.1
000422.SZ,20210816,20210630,725504149.86,0.808,0.808,725504149.86
000422.SZ,20210429,20210331,212321226.74,0.236,0.236,212321226.74
000422.SZ,20210429,20201231,133391058.44,0.149,0.129,133391058.44
000422.SZ,20210429,20201231,133391058.44,0.149,0.129,133391058.44
000422.SZ,20201031,20200930,-2524785.82,-0.003,-0.003,-2524785.82
000422.SZ,20201031,20200930,-2524785.82,-0.003,-0.003,-2524785.82
000422.SZ,20200829,20200630,-270776304.14,-0.302,-0.302,-270776304.14
000422.SZ,20200829,20200630,-270776304.14,-0.302,-0.302,-270776304.14
000422.SZ,20200429,20200331,-189141626.34,-0.211,-0.211,-189141626.34
000422.SZ,20200429,20200331,-189141626.34,-0.211,-0.211,-189141626.34
000422.SZ,20200429,20191231,159239747.01,0.087,0.092,159239747.01
000422.SZ,20200429,20191231,159239747.01,0.087,0.092,159239747.01
000422.SZ,20191031,20190930,112650870.97,0.035,0.035,112650870.97
000422.SZ,20190830,20190630,50378946.66,-0.035,-0.035,50378946.66
000422.SZ,20190830,20190630,50378946.66,-0.035,-0.035,50378946.66
000422.SZ,20190430,20190331,28223201.47,0.002,0.002,28223201.47
000422.SZ,20190404,20181231,268776992.11,0.23,0.23,268776992.11
000422.SZ,20190404,20181231,261283068.01,0.222,0.23,261283068.01
