ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000045.SZ,20260330,20251231,68418663.02,0.14,0.14,68418663.02
000045.SZ,20251027,20250930,59445241.08,0.1174,0.1174,59445241.08
000045.SZ,20250823,20250630,35234765.52,0.0696,0.0696,35234765.52
000045.SZ,20250428,20250331,20864282.75,0.0412,0.0412,20864282.75
000045.SZ,20250328,20241231,89371134.24,0.18,0.18,89371134.24
000045.SZ,20241031,20240930,78901606.37,0.1558,0.1558,78901606.37
000045.SZ,20240823,20240630,43894075.23,0.0867,0.0867,43894075.23
000045.SZ,20240430,20240331,20777352.85,0.041,0.041,20777352.85
000045.SZ,20240328,20231231,79268250.45,0.16,0.16,79268250.45
000045.SZ,20231028,20230930,66584597.03,0.1315,0.1315,66584597.03
000045.SZ,20230824,20230630,36307162.97,0.0717,0.0717,36307162.97
000045.SZ,20230429,20230331,13108613.21,0.0259,0.0259,13108613.21
000045.SZ,20230404,20221231,73309182.94,0.14,0.14,73309182.94
000045.SZ,20230404,20221231,73309182.94,0.14,0.14,73309182.94
000045.SZ,20221029,20220930,56549475.58,0.1116,0.1116,56549475.58
000045.SZ,20220825,20220630,42433525.1,0.0838,0.0838,42433525.1
000045.SZ,20220429,20220331,17625745.18,0.0348,0.0348,17625745.18
000045.SZ,20220429,20220331,17625745.18,0.0348,0.0348,17625745.18
000045.SZ,20220317,20211231,61162384.25,0.12,0.12,61162384.25
000045.SZ,20220317,20211231,61162384.25,0.12,0.12,61162384.25
000045.SZ,20211030,20210930,81524665.78,0.1608,0.1608,81524665.78
000045.SZ,20211030,20210930,81524665.78,0.1608,0.1608,81524665.78
000045.SZ,20210828,20210630,76603074.39,0.1509,0.1509,76603074.39
000045.SZ,20210428,20210331,42776335.85,0.0842,0.0842,42776335.85
000045.SZ,20210312,20201231,37267995.74,0.07,0.07,37267995.74
000045.SZ,20210312,20201231,37267995.74,0.07,0.07,37267995.74
000045.SZ,20201031,20200930,25446148.57,0.05,0.05,25446148.57
000045.SZ,20201031,20200930,25446148.57,0.05,0.05,25446148.57
000045.SZ,20200820,20200630,719734.74,0.0014,0.0014,719734.74
000045.SZ,20200820,20200630,719734.74,0.0014,0.0014,719734.74
000045.SZ,20200430,20200331,-5827092.54,-0.0114,-0.0114,-5827092.54
000045.SZ,20200430,20200331,-5827092.54,-0.0114,-0.0114,-5827092.54
000045.SZ,20200314,20191231,19679910.43,0.04,0.04,19679910.43
000045.SZ,20200314,20191231,19679910.43,0.04,0.04,19679910.43
000045.SZ,20191031,20190930,16893355.96,0.0331,0.0331,16893355.96
000045.SZ,20190821,20190630,7832287.98,0.0153,0.0153,7832287.98
000045.SZ,20190821,20190630,7832287.98,0.0153,0.0153,7832287.98
000045.SZ,20190427,20190331,10381938.06,0.0203,0.0203,10381938.06
000045.SZ,20190427,20181231,-22980624.93,-0.04,-0.04,-22980624.93
000045.SZ,20190427,20181231,-22980624.93,-0.04,-0.04,-22980624.93
