ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000519.SZ,20251028,20250930,-58819741.97,-0.0422,-0.0422,-58819741.97
000519.SZ,20251028,20250930,-58819741.97,-0.0422,-0.0422,-58819741.97
000519.SZ,20250822,20250630,-40714763.39,-0.0292,-0.0292,-40714763.39
000519.SZ,20250429,20250331,-128960846.15,-0.0926,-0.0926,-128960846.15
000519.SZ,20250429,20250331,-128960846.15,-0.0926,-0.0926,-128960846.15
000519.SZ,20250424,20241231,-327325955.94,-0.2351,-0.2351,-327325955.94
000519.SZ,20241028,20240930,-60202805.2,-0.0432,-0.0432,-60202805.2
000519.SZ,20240826,20240630,44585572.73,0.032,0.032,44585572.73
000519.SZ,20240426,20240331,-13665915.02,-0.0098,-0.0098,-13665915.02
000519.SZ,20240426,20240331,-13665915.02,-0.0098,-0.0098,-13665915.02
000519.SZ,20240420,20231231,828330287.82,0.5948,0.5948,828330287.82
000519.SZ,20231027,20230930,205403465.08,0.1475,0.1475,205403465.08
000519.SZ,20230822,20230630,105314130.51,0.0756,0.0756,105314130.51
000519.SZ,20230425,20230331,-34282587.36,-0.0246,-0.0246,-34282587.36
000519.SZ,20230411,20221231,819071657.13,0.5882,0.5882,819071657.13
000519.SZ,20230411,20221231,819071657.13,0.5882,0.5882,819071657.13
000519.SZ,20221018,20220930,881035803.66,0.6327,0.6327,881035803.66
000519.SZ,20220819,20220630,701591564.27,0.5038,0.5038,701591564.27
000519.SZ,20220426,20220331,281495645.68,0.2021,0.2021,281495645.68
000519.SZ,20220419,20211231,485335353.38,0.3485,0.3485,485335353.38
000519.SZ,20220419,20211231,485335353.38,0.3485,0.3485,485335353.38
000519.SZ,20211023,20210930,606720315.05,0.4357,0.4357,606720315.05
000519.SZ,20210820,20210630,326921428.77,0.2348,0.2348,326921428.77
000519.SZ,20210428,20210331,96723699.79,0.0695,0.0695,96723699.79
000519.SZ,20210420,20201231,274559783.95,0.1972,0.1972,274559783.95
000519.SZ,20210420,20201231,274559783.95,0.1972,0.1972,274559783.95
000519.SZ,20201030,20200930,329417281.54,0.2366,0.2366,329417281.54
000519.SZ,20201030,20200930,329417281.54,0.2366,0.2366,329417281.54
000519.SZ,20200825,20200630,182654897.48,0.1312,0.1312,182654897.48
000519.SZ,20200825,20200630,182654897.48,0.1312,0.1312,182654897.48
000519.SZ,20200429,20200331,19922846.86,0.0143,0.0143,19922846.86
000519.SZ,20200429,20200331,19922846.86,0.0143,0.0143,19922846.86
000519.SZ,20200428,20191231,255217225.91,0.183,0.183,255217225.91
000519.SZ,20200428,20191231,255217225.91,0.183,0.183,255217225.91
000519.SZ,20191029,20190930,283976993.26,0.2039,0.2039,283976993.26
000519.SZ,20191029,20190930,283976993.26,0.2039,0.2039,283976993.26
000519.SZ,20190824,20190630,161331245.01,0.1154,0.1154,161331245.01
000519.SZ,20190430,20190331,72453979.9,0.0516,0.0516,72453979.9
000519.SZ,20190423,20181231,347180379.86,0.247,0.247,347180379.86
000519.SZ,20190423,20181231,347180379.86,0.247,0.247,347180379.86
