ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000338.SZ,20260327,20251231,10930504451.02,1.27,1.26,10930504451.02
000338.SZ,20251031,20250930,8877551118.3,1.03,1.03,8877551118.3
000338.SZ,20250830,20250630,5643452988.9,0.65,0.65,5643452988.9
000338.SZ,20250430,20250331,2710563216.84,0.31,0.31,2710563216.84
000338.SZ,20250328,20241231,11403288984.59,1.31,1.31,11403288984.59
000338.SZ,20241031,20240930,8401015389.4,0.97,0.97,8401015389.4
000338.SZ,20240823,20240630,5903455392.46,0.68,0.68,5903455392.46
000338.SZ,20240430,20240331,2599658963.24,0.3,0.3,2599658963.24
000338.SZ,20240430,20240331,2599658963.24,0.3,0.3,2599658963.24
000338.SZ,20240326,20231231,9013894024.19,1.04,1.04,9013894024.19
000338.SZ,20231031,20230930,6500691562.33,0.75,0.75,6500691562.33
000338.SZ,20231031,20230930,6500691562.33,0.75,0.75,6500691562.33
000338.SZ,20230831,20230630,3899023175.98,0.45,0.45,3899023175.98
000338.SZ,20230429,20230331,1855931279.89,0.21,0.21,1855931279.89
000338.SZ,20230331,20221231,4905013042.11,0.57,0.57,4905013042.11
000338.SZ,20230331,20221231,4905013042.11,0.57,0.57,4905013042.11
000338.SZ,20221031,20220930,3311810352.07,0.38,0.38,3311810352.07
000338.SZ,20220831,20220630,2386612803.65,0.27,0.27,2386612803.65
000338.SZ,20220430,20220331,1051220678.69,0.12,0.12,1051220678.69
000338.SZ,20220430,20220331,1051220678.69,0.12,0.12,1051220678.69
000338.SZ,20220331,20211231,9254488225.85,1.1,1.1,9254488225.85
000338.SZ,20220331,20211231,9254488225.85,1.1,1.1,9254488225.85
000338.SZ,20211030,20210930,7900344390.88,0.95,0.95,7900344390.88
000338.SZ,20211030,20210930,7900344390.88,0.95,0.95,7900344390.88
000338.SZ,20210831,20210630,6431644827.88,0.8,0.8,6431644827.88
000338.SZ,20210430,20210331,3343503268.14,0.42,0.42,3343503268.14
000338.SZ,20210331,20201231,9207129173.77,1.16,1.16,9207129173.77
000338.SZ,20210331,20201231,9207129173.77,1.16,1.16,9207129173.77
000338.SZ,20201031,20200930,7105815774.83,0.9,0.9,7105815774.83
000338.SZ,20201031,20200930,7105815774.83,0.9,0.9,7105815774.83
000338.SZ,20200828,20200630,4680231806.93,0.59,0.59,4680231806.93
000338.SZ,20200828,20200630,4680231806.93,0.59,0.59,4680231806.93
000338.SZ,20200430,20200331,2064227451.41,0.26,0.26,2064227451.41
000338.SZ,20200430,20200331,2064227451.41,0.26,0.26,2064227451.41
000338.SZ,20200327,20191231,9104955354.35,1.15,1.15,9104955354.35
000338.SZ,20200327,20191231,9104955354.35,1.15,1.15,9104955354.35
000338.SZ,20191031,20190930,7058241497.72,0.89,0.89,7058241497.72
000338.SZ,20190830,20190630,5287488377.89,0.67,0.67,5287488377.89
000338.SZ,20190830,20190630,5287488377.89,0.67,0.67,5287488377.89
000338.SZ,20190429,20190331,2591351278.94,0.33,0.33,2591351278.94
000338.SZ,20190326,20181231,8657527308.21,1.08,1.08,8657527308.21
000338.SZ,20190326,20181231,8657527308.21,1.08,1.08,8657527308.21
