ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000031.SZ,20251031,20250930,-532980197.04,-0.12,-0.12,-532980197.04
000031.SZ,20250830,20250630,108604844.31,0.03,0.03,108604844.31
000031.SZ,20250430,20250331,-257654608.44,-0.06,-0.06,-257654608.44
000031.SZ,20250419,20241231,-2976784327.74,-0.69,-0.69,-2976784327.74
000031.SZ,20241031,20240930,-586770305.39,-0.14,-0.14,-586770305.39
000031.SZ,20240831,20240630,-363651520.02,-0.08,-0.08,-363651520.02
000031.SZ,20240430,20240331,-93763064.3,-0.02,-0.02,-93763064.3
000031.SZ,20240430,20240331,-93763064.3,-0.02,-0.02,-93763064.3
000031.SZ,20240427,20231231,-1465394727.5,-0.34,-0.34,-1465394727.5
000031.SZ,20231031,20230930,-502725313.66,-0.12,-0.12,-502725313.66
000031.SZ,20230830,20230630,50754480.2,0.01,0.01,50754480.2
000031.SZ,20230830,20230630,50754480.2,0.01,0.01,50754480.2
000031.SZ,20230429,20230331,171381768.89,0.04,0.04,171381768.89
000031.SZ,20230426,20221231,-2882769952.94,-0.67,-0.67,-2882769952.94
000031.SZ,20221031,20220930,90649428.52,0.02,0.02,90649428.52
000031.SZ,20220830,20220630,85913889.21,0.02,0.02,85913889.21
000031.SZ,20220428,20220331,-100869965.78,-0.02,-0.02,-100869965.78
000031.SZ,20220428,20220331,-100869965.78,-0.02,-0.02,-100869965.78
000031.SZ,20220412,20211231,107510183.02,0.03,0.03,107510183.02
000031.SZ,20220412,20211231,107510183.02,0.03,0.03,107510183.02
000031.SZ,20211030,20210930,1116643951.42,0.26,0.26,1116643951.42
000031.SZ,20211030,20210930,1116643951.42,0.26,0.26,1116643951.42
000031.SZ,20210830,20210630,614539647.15,0.14,0.14,614539647.15
000031.SZ,20210429,20210331,269218840.09,0.06,0.06,269218840.09
000031.SZ,20210327,20201231,-386833565.96,-0.09,-0.09,-386833565.96
000031.SZ,20210327,20201231,-386833565.96,-0.09,-0.09,-386833565.96
000031.SZ,20201030,20200930,760369853.91,0.18,0.18,760369853.91
000031.SZ,20201030,20200930,760369853.91,0.18,0.18,760369853.91
000031.SZ,20200829,20200630,565600917.68,0.13,0.13,565600917.68
000031.SZ,20200829,20200630,565600917.68,0.13,0.13,565600917.68
000031.SZ,20200430,20200331,189651118.32,0.04,0.04,189651118.32
000031.SZ,20200430,20200331,189651118.32,0.04,0.04,189651118.32
000031.SZ,20200331,20191231,2378452817.17,0.61,0.61,2378452817.17
000031.SZ,20200331,20191231,2378452817.17,0.61,0.61,2378452817.17
000031.SZ,20191031,20190930,2435375894.26,0.62,0.62,2435375894.26
000031.SZ,20190829,20190630,1931621336.78,0.49,0.49,1931621336.78
000031.SZ,20190829,20190630,1931621336.78,0.49,0.49,1931621336.78
000031.SZ,20190430,20190331,1197171792.7,0.3,0.3,1197171792.7
000031.SZ,20190404,20181231,1388769282.14,0.77,0.77,1388769282.14
000031.SZ,20190404,20181231,1388769282.14,0.77,0.77,1388769282.14
