ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000537.SZ,20251027,20250930,805495621.93,0.39,0.39,805495621.93
000537.SZ,20250829,20250630,618428030.95,0.3,0.3,618428030.95
000537.SZ,20250429,20250331,254222713.62,0.12,0.12,254222713.62
000537.SZ,20250429,20250331,254222713.62,0.12,0.12,254222713.62
000537.SZ,20250429,20241231,1008572744.14,0.5,0.5,1008572744.14
000537.SZ,20241030,20240930,915520534.82,0.46,0.46,915520534.82
000537.SZ,20241030,20240930,915520534.82,0.46,0.46,915520534.82
000537.SZ,20240830,20240630,464787876.57,0.24,0.24,464787876.57
000537.SZ,20240430,20240331,167055934.95,0.09,0.09,167055934.95
000537.SZ,20240430,20240331,167055934.95,0.09,0.09,167055934.95
000537.SZ,20240430,20231231,919575847.18,0.49,0.49,919575847.18
000537.SZ,20231030,20230930,808000878.47,0.43,0.43,808000878.47
000537.SZ,20230825,20230630,554753706.97,0.3,0.3,554753706.97
000537.SZ,20230428,20230331,234595264.45,0.13,0.13,234595264.45
000537.SZ,20230330,20221231,632699175.52,0.34,0.34,632699175.52
000537.SZ,20230330,20221231,632699175.52,0.34,0.34,632699175.52
000537.SZ,20221027,20220930,622842576.43,0.33,0.33,622842576.43
000537.SZ,20220826,20220630,410435729.58,0.22,0.22,410435729.58
000537.SZ,20220429,20220331,135410397.02,0.07,0.07,135410397.02
000537.SZ,20220429,20211231,-1357832006.29,-0.73,-0.73,-1357832006.29
000537.SZ,20220429,20211231,-1357832006.29,-0.73,-0.73,-1357832006.29
000537.SZ,20211029,20210930,-933287440.99,-0.5,-0.5,-933287440.99
000537.SZ,20211029,20210930,-933287440.99,-0.5,-0.5,-933287440.99
000537.SZ,20210827,20210630,950117476.16,0.51,0.51,950117476.16
000537.SZ,20210430,20210331,422176239.96,0.23,0.23,422176239.96
000537.SZ,20210430,20201231,2211605684.51,1.19,1.19,2211605684.51
000537.SZ,20210430,20201231,2211605684.51,1.19,1.19,2211605684.51
000537.SZ,20201030,20200930,1910302787.28,1.03,1.03,1910302787.28
000537.SZ,20201030,20200930,1910302787.28,1.03,1.03,1910302787.28
000537.SZ,20200828,20200630,1378339760.36,0.74,0.74,1378339760.36
000537.SZ,20200828,20200630,1378339760.36,0.74,0.74,1378339760.36
000537.SZ,20200430,20200331,534561924.43,0.29,0.29,534561924.43
000537.SZ,20200430,20200331,534561924.43,0.29,0.29,534561924.43
000537.SZ,20200430,20191231,3142121542.37,1.69,1.69,3142121542.37
000537.SZ,20200430,20191231,3142121542.37,1.69,1.69,3142121542.37
000537.SZ,20191031,20190930,2460053402.84,1.32,1.32,2460053402.84
000537.SZ,20190830,20190630,1551102016.24,0.83,0.83,1551102016.24
000537.SZ,20190426,20190331,572907558.22,0.31,0.31,572907558.22
000537.SZ,20190426,20181231,2502375865.78,1.34,1.34,2502375865.78
000537.SZ,20190426,20181231,2502375865.78,1.34,1.34,2502375865.78
