ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000505.SZ,20260328,20251231,-266087957.92,-0.37,-0.37,-266087957.92
000505.SZ,20251025,20250930,-51501657.48,-0.07,-0.07,-51501657.48
000505.SZ,20250830,20250630,17950174.11,0.02,0.02,17950174.11
000505.SZ,20250429,20250331,12880761.32,0.02,0.02,12880761.32
000505.SZ,20250329,20241231,26130520.86,0.04,0.04,26130520.86
000505.SZ,20241031,20240930,27854428.81,0.04,0.04,27854428.81
000505.SZ,20240828,20240630,24058518.07,0.03,0.03,24058518.07
000505.SZ,20240425,20240331,22774154.56,0.03,0.03,22774154.56
000505.SZ,20240330,20231231,101358157.59,0.14,0.14,101358157.59
000505.SZ,20240330,20231231,102348088.85,0.14,0.14,102348088.85
000505.SZ,20231026,20230930,78677726.06,0.11,0.11,78677726.06
000505.SZ,20230825,20230630,72895958.08,0.1,0.1,72895958.08
000505.SZ,20230825,20230630,73581795.36,0.1,0.1,73581795.36
000505.SZ,20230427,20230331,37265080.42,0.05,0.05,37265080.42
000505.SZ,20230331,20221231,141411141.28,0.19,0.19,141411141.28
000505.SZ,20230331,20221231,141411141.28,0.19,0.19,141411141.28
000505.SZ,20221026,20220930,91541160.41,0.13,0.13,91541160.41
000505.SZ,20221026,20220930,91541160.41,0.13,0.13,91541160.41
000505.SZ,20220825,20220630,72908330.15,0.1,0.1,72908330.15
000505.SZ,20220427,20220331,36992676.25,0.05,0.05,36992676.25
000505.SZ,20220427,20220331,36992676.25,0.05,0.05,36992676.25
000505.SZ,20220331,20211231,204459771.08,0.28,0.28,204459771.08
000505.SZ,20220331,20211231,204459771.08,0.28,0.28,204459771.08
000505.SZ,20211023,20210930,128107050.13,0.18,0.18,128107050.13
000505.SZ,20210825,20210630,88328197.91,0.12,0.12,88328197.91
000505.SZ,20210428,20210331,36585077.36,0.05,0.05,36585077.36
000505.SZ,20210327,20201231,184846956.7,0.26,0.26,184846956.7
000505.SZ,20210327,20201231,184846956.7,0.26,0.26,184846956.7
000505.SZ,20201024,20200930,114657826.14,0.16,0.16,114657826.14
000505.SZ,20201024,20200930,114657826.14,0.16,0.16,114657826.14
000505.SZ,20200822,20200630,73762895.19,0.11,0.11,73762895.19
000505.SZ,20200822,20200630,73762895.19,0.11,0.11,73762895.19
000505.SZ,20200425,20200331,27655045.32,0.04,0.04,27655045.32
000505.SZ,20200425,20200331,27655045.32,0.04,0.04,27655045.32
000505.SZ,20200328,20191231,133341925.75,0.19,0.19,133341925.75
000505.SZ,20200328,20191231,133341925.75,0.19,0.19,133341925.75
000505.SZ,20191019,20190930,85351872.21,0.12,0.12,85351872.21
000505.SZ,20191019,20190930,85351872.21,0.12,0.12,85351872.21
000505.SZ,20190817,20190630,51510904.41,0.08,0.08,51510904.41
000505.SZ,20190817,20190630,51510904.41,0.08,0.08,51510904.41
000505.SZ,20190427,20190331,26311530.5,0.04,0.04,26311530.5
000505.SZ,20190330,20181231,167956581.15,0.24,0.24,167956581.15
000505.SZ,20190330,20181231,167956581.15,0.24,0.24,167956581.15
