ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000419.SZ,20251025,20250930,124413991.25,0.2289,0.2289,124413991.25
000419.SZ,20250823,20250630,83278710.21,0.1532,0.1532,83278710.21
000419.SZ,20250426,20250331,8461840.64,0.0156,0.0156,8461840.64
000419.SZ,20250426,20250331,8461840.64,0.0156,0.0156,8461840.64
000419.SZ,20250419,20241231,150257586.93,0.2764,0.2764,150257586.93
000419.SZ,20241026,20240930,146181673.66,0.2689,0.2689,146181673.66
000419.SZ,20240824,20240630,113856576.87,0.2095,0.2095,113856576.87
000419.SZ,20240426,20240331,38235324.36,0.0703,0.0703,38235324.36
000419.SZ,20240420,20231231,129606273.03,0.2384,0.2384,129606273.03
000419.SZ,20231026,20230930,118119574.84,0.2173,0.2173,118119574.84
000419.SZ,20230825,20230630,101562535.62,0.1868,0.1868,101562535.62
000419.SZ,20230429,20230331,30092991.97,0.0554,0.0554,30092991.97
000419.SZ,20230429,20230331,30092991.97,0.0554,0.0554,30092991.97
000419.SZ,20230408,20221231,145750680.72,0.2681,0.2681,145750680.72
000419.SZ,20230408,20221231,145750680.72,0.2681,0.2681,145750680.72
000419.SZ,20221025,20220930,158046775.57,0.2908,0.2908,158046775.57
000419.SZ,20220820,20220630,125852157.0,0.2315,0.2315,125852157.0
000419.SZ,20220820,20220630,125852157.0,0.2315,0.2315,125852157.0
000419.SZ,20220430,20220331,49174343.04,0.0905,0.0905,49174343.04
000419.SZ,20220430,20220331,49174343.04,0.0905,0.0905,49174343.04
000419.SZ,20220423,20211231,138470858.4,0.2547,0.2547,138470858.4
000419.SZ,20220423,20211231,138470858.4,0.2547,0.2547,138470858.4
000419.SZ,20211030,20210930,123980672.52,0.2281,0.2281,123980672.52
000419.SZ,20211030,20210930,123980672.52,0.2281,0.2281,123980672.52
000419.SZ,20210821,20210630,85116143.0,0.1566,0.1566,85116143.0
000419.SZ,20210430,20210331,19634669.18,0.0361,0.0361,19634669.18
000419.SZ,20210428,20201231,181116202.06,0.3332,0.3332,181116202.06
000419.SZ,20210428,20201231,181116202.06,0.3332,0.3332,181116202.06
000419.SZ,20201029,20200930,165878031.8,0.3052,0.3052,165878031.8
000419.SZ,20201029,20200930,165878031.8,0.3052,0.3052,165878031.8
000419.SZ,20200822,20200630,95539770.16,0.1758,0.1758,95539770.16
000419.SZ,20200822,20200630,95539770.16,0.1758,0.1758,95539770.16
000419.SZ,20200430,20200331,18429018.76,0.0339,0.0339,18429018.76
000419.SZ,20200418,20191231,174425756.01,0.3209,0.3209,174425756.01
000419.SZ,20200418,20191231,174425756.01,0.3209,0.3209,174425756.01
000419.SZ,20191022,20190930,138417884.1,0.2546,0.2546,138417884.1
000419.SZ,20191022,20190930,138417884.1,0.2546,0.2546,138417884.1
000419.SZ,20190824,20190630,73493776.13,0.1352,0.1352,73493776.13
000419.SZ,20190427,20190331,42421810.81,0.078,0.078,42421810.81
000419.SZ,20190413,20181231,141430326.27,0.2602,0.2602,141430326.27
000419.SZ,20190413,20181231,141430326.27,0.2602,0.2602,141430326.27
