ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000056.SZ,20251025,20250930,-2444379979.93,-2.1,-2.1,-2444379979.93
000056.SZ,20251025,20250930,-2444379979.93,-2.1,-2.1,-2444379979.93
000056.SZ,20250827,20250630,-185409588.39,-0.16,-0.16,-185409588.39
000056.SZ,20250827,20250630,-185409588.39,-0.16,-0.16,-185409588.39
000056.SZ,20250430,20250331,-82030124.46,-0.07,-0.07,-82030124.46
000056.SZ,20250426,20241231,-640428436.96,-0.56,-0.56,-640428436.96
000056.SZ,20241029,20240930,-261575350.07,-0.23,-0.23,-261575350.07
000056.SZ,20240828,20240630,-148781752.43,-0.13,-0.13,-148781752.43
000056.SZ,20240430,20240331,-81351440.41,-0.07,-0.07,-81351440.41
000056.SZ,20240430,20240331,-81351440.41,-0.07,-0.07,-81351440.41
000056.SZ,20240427,20231231,-1126749099.86,-0.98,-0.98,-1126749099.86
000056.SZ,20231028,20230930,-511262318.09,-0.45,-0.45,-511262318.09
000056.SZ,20230826,20230630,-419207806.39,-0.37,-0.37,-419207806.39
000056.SZ,20230429,20230331,-101828223.54,-0.09,-0.09,-101828223.54
000056.SZ,20230429,20221231,-1230935713.35,-1.64,-1.64,-1230935713.35
000056.SZ,20221029,20220930,-401759853.87,-0.35,-0.35,-401759853.87
000056.SZ,20220826,20220630,-249073968.95,-0.22,-0.22,-249073968.95
000056.SZ,20220826,20220630,-249073968.95,-0.22,-0.22,-249073968.95
000056.SZ,20220430,20220331,-117515909.23,-0.1,-0.1,-117515909.23
000056.SZ,20220428,20211231,-1157331799.94,-1.01,-1.01,-1157331799.94
000056.SZ,20220428,20211231,-1157331799.94,-1.01,-1.01,-1157331799.94
000056.SZ,20211028,20210930,-26040205.85,-0.02,-0.02,-26040205.85
000056.SZ,20210828,20210630,-23095438.75,-0.02,-0.02,-23095438.75
000056.SZ,20210429,20210331,2557012.18,0.002,0.002,2557012.18
000056.SZ,20210424,20201231,-292204173.13,-0.26,-0.26,-292204173.13
000056.SZ,20210424,20201231,-292204173.13,-0.26,-0.26,-292204173.13
000056.SZ,20201027,20200930,29742242.19,0.03,0.03,29742242.19
000056.SZ,20201027,20200930,29742242.19,0.03,0.03,29742242.19
000056.SZ,20200825,20200630,12346436.51,0.011,0.011,12346436.51
000056.SZ,20200825,20200630,12346436.51,0.011,0.011,12346436.51
000056.SZ,20200429,20200331,3012600.95,0.003,0.003,3012600.95
000056.SZ,20200429,20200331,3012600.95,0.003,0.003,3012600.95
000056.SZ,20200428,20191231,50601071.03,0.04,0.04,50601071.03
000056.SZ,20200428,20191231,50601071.03,0.04,0.04,50601071.03
000056.SZ,20191029,20190930,118928094.53,0.11,0.11,118928094.53
000056.SZ,20191029,20190930,118928094.53,0.11,0.11,118928094.53
000056.SZ,20190827,20190630,90113206.9,0.08,0.08,90113206.9
000056.SZ,20190426,20190331,47250615.9,0.04,0.04,47250615.9
000056.SZ,20190425,20181231,90652194.53,0.08,0.08,90652194.53
000056.SZ,20190425,20181231,90652194.53,0.08,0.08,90652194.53
