ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000014.SZ,20260318,20251231,-150357687.09,-0.62,-0.62,-150357687.09
000014.SZ,20251031,20250930,-32222349.63,-0.1331,-0.1331,-32222349.63
000014.SZ,20250830,20250630,-18960076.56,-0.08,-0.08,-18960076.56
000014.SZ,20250426,20250331,-9537782.13,-0.0394,-0.0394,-9537782.13
000014.SZ,20250426,20250331,-9537782.13,-0.0394,-0.0394,-9537782.13
000014.SZ,20250329,20241231,16446210.84,0.07,0.07,16446210.84
000014.SZ,20241031,20240930,46880161.99,0.1937,0.1937,46880161.99
000014.SZ,20240830,20240630,54107589.97,0.22,0.22,54107589.97
000014.SZ,20240426,20240331,46382233.53,0.1916,0.1916,46382233.53
000014.SZ,20240330,20231231,521765764.33,2.16,2.16,521765764.33
000014.SZ,20231031,20230930,495109694.74,2.0455,2.0455,495109694.74
000014.SZ,20230829,20230630,439070910.42,1.81,1.81,439070910.42
000014.SZ,20230428,20230331,161573954.98,0.67,0.67,161573954.98
000014.SZ,20230331,20221231,248678665.41,1.03,1.03,248678665.41
000014.SZ,20230331,20221231,248678665.41,1.03,1.03,248678665.41
000014.SZ,20221029,20220930,185018146.68,0.7644,0.7644,185018146.68
000014.SZ,20220830,20220630,43840572.02,0.1811,0.1811,43840572.02
000014.SZ,20220423,20220331,15696777.31,0.08,0.08,15696777.31
000014.SZ,20220423,20220331,15696777.31,0.08,0.08,15696777.31
000014.SZ,20220331,20211231,35423521.56,0.18,0.18,35423521.56
000014.SZ,20220331,20211231,35423521.56,0.18,0.18,35423521.56
000014.SZ,20211026,20210930,-31155996.12,-0.1545,-0.1545,-31155996.12
000014.SZ,20210827,20210630,-21460537.16,-0.1064,-0.1064,-21460537.16
000014.SZ,20210424,20210331,-9433104.53,-0.05,-0.05,-9433104.53
000014.SZ,20210327,20201231,4374307.33,0.02,0.02,4374307.33
000014.SZ,20210327,20201231,4374307.33,0.02,0.02,4374307.33
000014.SZ,20201024,20200930,13831694.69,0.0686,0.0686,13831694.69
000014.SZ,20201024,20200930,13831694.69,0.0686,0.0686,13831694.69
000014.SZ,20200829,20200630,23384010.42,0.1159,0.1159,23384010.42
000014.SZ,20200829,20200630,23384010.42,0.1159,0.1159,23384010.42
000014.SZ,20200425,20200331,7766769.97,0.0385,0.0385,7766769.97
000014.SZ,20200425,20200331,7766769.97,0.0385,0.0385,7766769.97
000014.SZ,20200327,20191231,21085177.65,0.1,0.1,21085177.65
000014.SZ,20200327,20191231,21085177.65,0.1,0.1,21085177.65
000014.SZ,20191026,20190930,-11226668.5,-0.0557,-0.0557,-11226668.5
000014.SZ,20191026,20190930,-11226668.5,-0.0557,-0.0557,-11226668.5
000014.SZ,20190829,20190630,-3819428.29,-0.0189,-0.0189,-3819428.29
000014.SZ,20190829,20190630,-3819428.29,-0.0189,-0.0189,-3819428.29
000014.SZ,20190426,20190331,-6760975.64,-0.0335,-0.0335,-6760975.64
000014.SZ,20190330,20181231,146000417.81,0.7238,0.7238,146000417.81
000014.SZ,20190330,20181231,146000417.81,0.7238,0.7238,146000417.81
