ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000070.SZ,20251027,20250930,7996112.72,0.0089,0.0089,7996112.72
000070.SZ,20250828,20250630,5604129.99,0.0062,0.0062,5604129.99
000070.SZ,20250429,20250331,-15056442.93,-0.0167,-0.0167,-15056442.93
000070.SZ,20250429,20250331,-15056442.93,-0.0167,-0.0167,-15056442.93
000070.SZ,20250422,20241231,-402566084.98,-0.4471,-0.4471,-402566084.98
000070.SZ,20241026,20240930,4423945.33,0.0049,0.0049,4423945.33
000070.SZ,20240824,20240630,-2589857.14,-0.0029,-0.0029,-2589857.14
000070.SZ,20240427,20240331,14179051.17,0.0157,0.0157,14179051.17
000070.SZ,20240426,20231231,-272482091.07,-0.3097,-0.3097,-272482091.07
000070.SZ,20231028,20230930,-19274811.43,-0.0221,-0.0221,-19274811.43
000070.SZ,20230826,20230630,-15221283.56,-0.0177,-0.0177,-15221283.56
000070.SZ,20230826,20230630,-15221283.56,-0.0177,-0.0177,-15221283.56
000070.SZ,20230429,20230331,-10358798.11,-0.0123,-0.0123,-10358798.11
000070.SZ,20230428,20221231,13272792.18,0.0157,0.0157,13272792.18
000070.SZ,20230428,20221231,13272792.18,0.0157,0.0157,13272792.18
000070.SZ,20221025,20220930,73290961.17,0.0868,0.0868,73290961.17
000070.SZ,20220824,20220630,92555949.24,0.1096,0.1096,92555949.24
000070.SZ,20220430,20220331,7084185.22,0.0084,0.0084,7084185.22
000070.SZ,20220430,20220331,7084185.22,0.0084,0.0084,7084185.22
000070.SZ,20220430,20211231,-618453267.57,-0.7505,-0.7505,-618453267.57
000070.SZ,20220430,20211231,-618453267.57,-0.7505,-0.7505,-618453267.57
000070.SZ,20211028,20210930,-23074318.53,-0.028,-0.028,-23074318.53
000070.SZ,20210830,20210630,12512396.25,0.0152,0.0152,12512396.25
000070.SZ,20210429,20210331,11533549.29,0.0141,0.0141,11533549.29
000070.SZ,20210427,20201231,11445456.46,0.014,0.014,11445456.46
000070.SZ,20210427,20201231,11445456.46,0.014,0.014,11445456.46
000070.SZ,20201029,20200930,-15872365.37,-0.0194,-0.0194,-15872365.37
000070.SZ,20201029,20200930,-15872365.37,-0.0194,-0.0194,-15872365.37
000070.SZ,20200829,20200630,-40865505.14,-0.0501,-0.0501,-40865505.14
000070.SZ,20200829,20200630,-40865505.14,-0.0501,-0.0501,-40865505.14
000070.SZ,20200430,20200331,-66474093.97,-0.0815,-0.0815,-66474093.97
000070.SZ,20200430,20200331,-66474093.97,-0.0815,-0.0815,-66474093.97
000070.SZ,20200429,20191231,344256749.15,0.4123,0.4096,344256749.15
000070.SZ,20200429,20191231,344256749.15,0.4123,0.4096,344256749.15
000070.SZ,20191029,20190930,95101508.91,0.1229,0.1229,95101508.91
000070.SZ,20191029,20190930,95101508.91,0.1229,0.1229,95101508.91
000070.SZ,20190823,20190630,67004361.04,0.0882,0.0882,67004361.04
000070.SZ,20190430,20190331,36523724.04,0.0583,0.0583,36523724.04
000070.SZ,20190416,20181231,275650494.21,0.4396,0.4393,275650494.21
000070.SZ,20190416,20181231,264021330.89,0.4396,0.4393,264021330.89
