ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000301.SZ,20251031,20250930,126412044.13,0.02,0.02,126412044.13
000301.SZ,20250830,20250630,386245051.32,0.06,0.06,386245051.32
000301.SZ,20250830,20250630,386245051.32,0.06,0.06,386245051.32
000301.SZ,20250429,20250331,341165717.89,0.05,0.05,341165717.89
000301.SZ,20250429,20250331,341165717.89,0.05,0.05,341165717.89
000301.SZ,20250429,20241231,-2296841255.74,-0.35,-0.35,-2296841255.74
000301.SZ,20241031,20240930,-1419062479.87,-0.21,-0.21,-1419062479.87
000301.SZ,20240830,20240630,318574372.31,0.05,0.05,318574372.31
000301.SZ,20240430,20240331,246888251.61,0.04,0.04,246888251.61
000301.SZ,20240430,20240331,246888251.61,0.04,0.04,246888251.61
000301.SZ,20240426,20231231,717031594.87,0.11,0.11,717031594.87
000301.SZ,20231028,20230930,2478710047.65,0.37,0.36,2478710047.65
000301.SZ,20230811,20230630,1680483560.98,0.25,0.24,1680483560.98
000301.SZ,20230421,20230331,717218243.78,0.11,0.1,717218243.78
000301.SZ,20230418,20221231,548162571.15,0.09,0.08,548162571.15
000301.SZ,20230418,20221231,548162571.15,0.09,0.08,548162571.15
000301.SZ,20221029,20220930,1577312625.61,0.26,0.25,1577312625.61
000301.SZ,20220820,20220630,1636110429.11,0.28,0.26,1636110429.11
000301.SZ,20220430,20220331,688341147.36,0.12,0.11,688341147.36
000301.SZ,20220430,20220331,688341147.36,0.12,0.11,688341147.36
000301.SZ,20220419,20211231,4543604009.84,0.76,0.73,4543604009.84
000301.SZ,20220419,20211231,4543604009.84,0.76,0.73,4543604009.84
000301.SZ,20211029,20210930,1430751056.45,0.3,0.28,1430751056.45
000301.SZ,20211029,20210930,1430751056.45,0.3,0.28,1430751056.45
000301.SZ,20210825,20210630,1147459005.89,0.24,0.23,1147459005.89
000301.SZ,20210430,20210331,601449137.38,0.12,0.12,601449137.38
000301.SZ,20210415,20201231,316308444.37,0.07,0.07,316308444.37
000301.SZ,20210415,20201231,316308444.37,0.07,0.07,316308444.37
000301.SZ,20201031,20200930,235843970.58,0.05,0.05,235843970.58
000301.SZ,20201031,20200930,235843970.58,0.05,0.05,235843970.58
000301.SZ,20200831,20200630,63036747.52,0.02,0.02,63036747.52
000301.SZ,20200831,20200630,63036747.52,0.02,0.02,63036747.52
000301.SZ,20200430,20200331,197012200.61,0.05,0.05,197012200.61
000301.SZ,20200430,20200331,197012200.61,0.05,0.05,197012200.61
000301.SZ,20200409,20191231,1613795525.71,0.4,0.4,1613795525.71
000301.SZ,20200409,20191231,1613795525.71,0.4,0.4,1613795525.71
000301.SZ,20191031,20190930,1188513528.27,0.29,0.29,1188513528.27
000301.SZ,20190831,20190630,796246015.94,0.2,0.2,796246015.94
000301.SZ,20190430,20190331,316352024.44,0.08,0.08,316352024.44
000301.SZ,20190403,20181231,846733148.63,0.26,0.26,846733148.63
000301.SZ,20190403,20181231,846733148.63,0.26,0.26,846733148.63
