ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000400.SZ,20260411,20260331,111046230.14,0.1101,0.1096,111046230.14
000400.SZ,20260411,20251231,1167210009.73,1.1531,1.1526,1167210009.73
000400.SZ,20251028,20250930,901434290.7,0.8908,0.8897,901434290.7
000400.SZ,20251028,20250930,901434290.7,0.8908,0.8897,901434290.7
000400.SZ,20250821,20250630,633915377.07,0.6271,0.6265,633915377.07
000400.SZ,20250411,20250331,207580192.56,0.2054,0.2047,207580192.56
000400.SZ,20250411,20241231,1116925147.02,1.1018,1.1018,1116925147.02
000400.SZ,20241031,20240930,894693268.75,0.8842,0.8827,894693268.75
000400.SZ,20240830,20240630,627858221.25,0.6195,0.6195,627858221.25
000400.SZ,20240430,20240331,237156160.87,0.2352,0.2346,237156160.87
000400.SZ,20240430,20240331,237156160.87,0.2352,0.2346,237156160.87
000400.SZ,20240411,20231231,1005384610.79,0.9971,0.996,1005384610.79
000400.SZ,20231028,20230930,772074066.89,0.7657,0.7657,772074066.89
000400.SZ,20231028,20230930,772074066.89,0.7657,0.7657,772074066.89
000400.SZ,20230829,20230630,548329751.82,0.5438,0.5438,548329751.82
000400.SZ,20230422,20230331,149408682.95,0.1482,0.1482,149408682.95
000400.SZ,20230422,20230331,149408682.95,0.1482,0.1482,149408682.95
000400.SZ,20230408,20221231,759217152.98,0.7529,0.7529,759217152.98
000400.SZ,20230408,20221231,759217152.98,0.7529,0.7529,759217152.98
000400.SZ,20221028,20220930,648080913.62,0.6427,0.6427,648080913.62
000400.SZ,20221028,20220930,648080913.62,0.6427,0.6427,648080913.62
000400.SZ,20220806,20220630,454495957.82,0.4507,0.4507,454495957.82
000400.SZ,20220428,20220331,100626515.83,0.0998,0.0998,100626515.83
000400.SZ,20220428,20220331,100626515.83,0.0998,0.0998,100626515.83
000400.SZ,20220426,20211231,724373048.45,0.7184,0.7184,724373048.45
000400.SZ,20220426,20211231,724373048.45,0.7184,0.7184,724373048.45
000400.SZ,20211030,20210930,579021879.54,0.5742,0.5742,579021879.54
000400.SZ,20211030,20210930,579021879.54,0.5742,0.5742,579021879.54
000400.SZ,20210806,20210630,429445014.42,0.4259,0.4259,429445014.42
000400.SZ,20210427,20210331,82668322.32,0.082,0.082,82668322.32
000400.SZ,20210409,20201231,715964046.95,0.7101,0.7101,715964046.95
000400.SZ,20210409,20201231,715964046.95,0.7101,0.7101,715964046.95
000400.SZ,20201029,20200930,511781743.15,0.5076,0.5076,511781743.15
000400.SZ,20201029,20200930,511781743.15,0.5076,0.5076,511781743.15
000400.SZ,20200812,20200630,354342405.4,0.3514,0.3514,354342405.4
000400.SZ,20200812,20200630,354342405.4,0.3514,0.3514,354342405.4
000400.SZ,20200428,20200331,38492073.1,0.0382,0.0382,38492073.1
000400.SZ,20200428,20200331,38492073.1,0.0382,0.0382,38492073.1
000400.SZ,20200410,20191231,426316128.71,0.4228,0.4228,426316128.71
000400.SZ,20200410,20191231,426316128.71,0.4228,0.4228,426316128.71
000400.SZ,20191012,20190930,266429641.75,0.2642,0.2642,266429641.75
000400.SZ,20191012,20190930,266429641.75,0.2642,0.2642,266429641.75
000400.SZ,20190824,20190630,173522982.59,0.1721,0.1721,173522982.59
000400.SZ,20190426,20190331,25177652.87,0.025,0.025,25177652.87
000400.SZ,20190329,20181231,199660750.0,0.198,0.198,199660750.0
000400.SZ,20190329,20181231,199660750.0,0.198,0.198,199660750.0
