ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000156.SZ,20260321,20251231,466444967.68,0.25,0.25,466444967.68
000156.SZ,20260321,20251231,466444967.68,0.25,0.25,466444967.68
000156.SZ,20251031,20250930,349042182.18,0.1884,0.1884,349042182.18
000156.SZ,20250830,20250630,253986762.54,0.1371,0.1371,253986762.54
000156.SZ,20250830,20250630,253986762.54,0.1371,0.1371,253986762.54
000156.SZ,20250430,20250331,130577388.58,0.0705,0.0705,130577388.58
000156.SZ,20250320,20241231,534000266.4,0.29,0.29,534000266.4
000156.SZ,20241031,20240930,351745336.08,0.1898,0.1898,351745336.08
000156.SZ,20240831,20240630,242744975.72,0.131,0.131,242744975.72
000156.SZ,20240430,20240331,111452191.16,0.06,0.06,111452191.16
000156.SZ,20240430,20240331,111452191.16,0.06,0.06,111452191.16
000156.SZ,20240409,20231231,689003288.64,0.37,0.37,689003288.64
000156.SZ,20231030,20230930,531004114.09,0.2866,0.2866,531004114.09
000156.SZ,20230828,20230630,361210717.89,0.1949,0.1949,361210717.89
000156.SZ,20230828,20230630,361210717.89,0.1949,0.1949,361210717.89
000156.SZ,20230429,20230331,154398951.11,0.083,0.083,154398951.11
000156.SZ,20230429,20230331,154398951.11,0.083,0.083,154398951.11
000156.SZ,20230429,20221231,792596499.25,0.43,0.43,792596499.25
000156.SZ,20221031,20220930,580259585.82,0.3132,0.3132,580259585.82
000156.SZ,20220829,20220630,406815880.7,0.2196,0.2196,406815880.7
000156.SZ,20220429,20220331,151873548.5,0.082,0.082,151873548.5
000156.SZ,20220429,20220331,151873548.5,0.082,0.082,151873548.5
000156.SZ,20220429,20211231,906794208.2,0.49,0.49,906794208.2
000156.SZ,20220429,20211231,906794208.2,0.49,0.49,906794208.2
000156.SZ,20211030,20210930,640115819.23,0.3455,0.3455,640115819.23
000156.SZ,20211030,20210930,640115819.23,0.3455,0.3455,640115819.23
000156.SZ,20210830,20210630,429963052.48,0.232,0.232,429963052.48
000156.SZ,20210430,20210331,136559198.91,0.07,0.07,136559198.91
000156.SZ,20210430,20201231,843665729.48,0.56,0.56,843665729.48
000156.SZ,20210430,20201231,843665729.48,0.56,0.56,843665729.48
000156.SZ,20201031,20200930,469701449.73,0.3277,0.3277,469701449.73
000156.SZ,20201031,20200930,469701449.73,0.3277,0.3277,469701449.73
000156.SZ,20200831,20200630,315513891.17,0.2201,0.2201,315513891.17
000156.SZ,20200831,20200630,315513891.17,0.2201,0.2201,315513891.17
000156.SZ,20200430,20200331,143527926.9,0.1001,0.1001,143527926.9
000156.SZ,20200430,20200331,143527926.9,0.1001,0.1001,143527926.9
000156.SZ,20200430,20191231,645535340.0,0.45,0.45,645535340.0
000156.SZ,20200430,20191231,645535340.0,0.45,0.45,645535340.0
000156.SZ,20191031,20190930,506047206.51,0.3531,0.3531,506047206.51
000156.SZ,20190830,20190630,404652587.19,0.2823,0.2823,404652587.19
000156.SZ,20190430,20190331,228269336.16,0.1593,0.1593,228269336.16
000156.SZ,20190430,20181231,644188211.38,0.45,0.45,644188211.38
000156.SZ,20190430,20181231,644188211.38,0.45,0.45,644188211.38
